代號,名稱,產業,進榜次數,首次進榜,報酬60D,觸發次數
8064,東捷,光電業,1,2018-07-27,-11.3,0
5201,凱衛,資訊服務業,1,2018-03-29,-11.5,1
6488,環球晶,半導體業,1,2018-05-14,-11.7,1
2520,冠德,建材營造,1,2018-10-03,-11.8,0
5478,智冠,文化創意業,1,2018-05-15,-11.9,1
8279,生展,生技醫療業,1,2018-01-26,-12.3,0
3508,位速,其他電子類,1,2018-05-24,-12.7,1
2359,所羅門,其他電子業,1,2018-01-02,-12.8,1
2883,凱基金,金融保險,1,2018-09-26,-14.4,1
9941,裕融,其他,1,2018-04-11,-14.4,0
2332,友訊,通信網路業,1,2018-05-28,-14.9,1
2464,盟立,其他電子業,1,2018-01-11,-15.1,0
3265,台星科,半導體業,1,2018-03-26,-15.1,0
1608,華榮,電器電纜,1,2018-04-09,-15.2,1
4764,雙鍵,化學工業,1,2018-10-01,-15.3,1
6215,和椿,其他電子業,1,2018-01-15,-15.3,1
2208,台船,航運業,1,2018-04-03,-15.4,1
2809,京城銀,金融保險,1,2018-01-12,-15.7,0
4803,VHQ-KY,文化創意業,1,2018-04-13,-16.5,1
3443,創意,半導體業,1,2018-01-16,-16.6,1
2723,美食-KY,觀光事業,1,2018-02-01,-17.1,0
3048,益登,電子通路業,1,2018-01-11,-17.1,0
1218,泰山,食品工業,1,2018-09-20,-17.2,0
1514,亞力,電機機械,1,2018-04-09,-17.5,1
8091,翔名,電子零組件業,1,2018-01-18,-17.7,0
6237,驊訊,半導體業,1,2018-02-26,-18.1,0
5521,工信,建材營造,1,2018-01-19,-18.2,1
2732,六角,觀光事業,1,2018-04-30,-18.4,1
3694,海華,通信網路業,1,2018-06-13,-18.4,1
3088,艾訊,電腦及週邊設備業,1,2018-07-31,-18.6,0
8489,三貝德,文化創意業,1,2018-04-26,-18.6,1
2731,雄獅,觀光事業,1,2018-01-24,-18.9,0
1539,巨庭,電機機械,1,2018-09-17,-19.3,0
6238,勝麗,其他電子類,1,2018-02-07,-19.5,0
6161,捷波,電腦及週邊設備業,1,2018-06-04,-20.6,1
5347,世界,半導體業,1,2018-07-20,-21.0,1
4953,緯致,資訊服務業,1,2018-08-15,-21.4,1
5457,宣德,電子零組件業,1,2018-01-02,-21.5,1
6581,鋼聯,其他,1,2018-02-01,-22.0,0
2376,技嘉,電子工業,1,2018-05-15,-22.5,1
2417,圓剛,電子工業,1,2018-01-19,-22.7,0
2009,第一銅,鋼鐵工業,1,2018-01-10,-23.1,0
2362,藍天,電子工業,1,2018-07-18,-23.1,0
3645,達邁,電子零組件業,1,2018-06-12,-23.1,1
3105,穩懋,半導體業,1,2018-03-15,-23.2,1
5349,先豐,電子零組件業,1,2018-01-04,-23.5,0
1519,華城,電機機械,1,2018-04-03,-23.8,1
2013,中鋼構,鋼鐵工業,1,2018-04-09,-24.2,1
2038,海光,鋼鐵工業,1,2018-03-01,-24.5,1
8454,富邦媒,貿易百貨,1,2018-04-11,-24.5,0
1565,精華,生技醫療業,1,2018-03-21,-24.6,0
6118,建達,電子通路業,1,2018-06-27,-24.9,1
6283,淳安,其他電子業,1,2018-07-04,-25.1,1
2465,麗臺,電腦及週邊設備業,1,2018-02-26,-25.5,1
2329,華泰,半導體業,1,2018-09-26,-26.0,1
1439,雋揚,紡織纖維,1,2018-04-25,-26.6,0
2342,茂矽,半導體業,1,2018-05-29,-26.7,1
3236,千如,電子零組件業,1,2018-05-28,-27.4,1
3317,尼克森,半導體業,1,2018-01-29,-27.4,1
1786,科妍,化學生技醫療,1,2018-04-03,-27.8,0
5281,大峽谷-KY,光電業,1,2018-03-23,-28.4,1
8016,矽創,半導體業,1,2018-06-22,-28.4,1
4991,環宇-KY,半導體業,1,2018-01-22,-28.6,1
5512,力麒,建材營造,1,2018-04-03,-28.7,0
1795,美時,化學生技醫療,1,2018-06-01,-29.0,1
8111,立碁,光電業,1,2018-06-22,-29.5,1
5351,鈺創,半導體業,1,2018-01-04,-30.1,0
3221,台嘉碩,通信網路業,1,2018-06-27,-30.5,1
3413,京鼎,半導體業,1,2018-01-22,-30.5,1
1773,勝一,化學生技醫療,1,2018-07-31,-30.9,0
8176,智捷,通信網路業,1,2018-01-04,-31.2,1
6576,逸達,生技醫療業,1,2018-09-17,-31.8,0
4513,福裕,電機機械,1,2018-09-11,-33.4,1
6449,鈺邦,電子工業,1,2018-05-28,-33.4,1
3444,利機,電子通路業,1,2018-01-22,-33.8,0
2221,大甲,其他,1,2018-07-17,-34.5,1
3583,辛耘,半導體業,1,2018-01-18,-34.6,0
2340,台亞,光電業,1,2018-06-21,-35.2,1
6290,良維,電子零組件業,1,2018-01-04,-35.7,1
6461,益得,生技醫療業,1,2018-04-09,-35.9,1
6284,佳邦,電子零組件業,1,2018-05-30,-36.4,1
6435,大中,半導體業,1,2018-06-21,-36.5,0
4944,兆遠,光電業,1,2018-06-19,-38.2,1
6141,柏承,電子工業,1,2018-04-12,-39.2,1
8028,昇陽半導體,半導體業,1,2018-07-20,-39.9,0
2413,環科,電子工業,1,2018-06-27,-46.4,0
1760,寶齡富錦,化學生技醫療,1,2018-08-06,-50.2,0
3354,律勝,電子零組件業,1,2018-01-17,-51.1,1
3228,金麗科,半導體業,1,2018-08-01,-61.8,0
1507,永大,電機機械,1,2018-12-27,,0
1515,力山,電機機械,1,2018-11-30,,1
1532,勤美,電機機械,1,2018-12-05,,1
2458,義隆,半導體業,1,2018-12-18,,0
2501,國建,建材營造,1,2018-11-02,,1
2637,慧洋-KY,航運業,1,2018-10-15,,0
2913,農林,貿易百貨,1,2018-12-04,,0
3338,泰碩,電子工業,1,2018-12-24,,0
3454,晶睿,光電業,1,2018-11-20,,1
3455,由田,光電業,1,2018-11-07,,1
3491,昇達科,通信網路業,1,2018-11-30,,0
3511,矽瑪,電子零組件業,1,2018-11-13,,0
3548,兆利,電子零組件業,1,2018-12-28,,0
5288,豐祥-KY,電機機械,1,2018-12-12,,0
6176,瑞儀,光電業,1,2018-12-13,,0
6266,泰詠,電子零組件業,1,2018-11-06,,0
6452,康友-KY,生技醫療業,1,2018-10-09,,1
6470,宇智,通信網路業,1,2018-12-24,,0
6552,易華電,半導體業,1,2018-12-10,,1
8038,長園科,電子零組件業,1,2018-12-25,,0
