日期,代號,名稱,產業,事件,原因,收盤,RS,底部序,在榜天數,報酬20D,基準20D,報酬60D,基準60D,次日開盤,跳空%,報酬20D開,基準20D開,報酬60D開,基準60D開,月
2018-01-24,2731,雄獅,觀光事業,進榜,準備,98.59,79.0,2.0,0,-5.6,-2.7,-18.9,-3.1,100.8,2.2,-7.6,-2.9,-20.7,-3.5,2018-01
2018-01-24,6290,良維,電子零組件業,觸發,等待後觸發,58.66,93.0,2.0,20,-18.3,-2.7,-53.8,-3.1,58.2,-0.7,-17.7,-2.9,-53.5,-3.5,2018-01
2018-01-24,8341,日友,其他,移出,掉出掃描母體,169.56,86.0,,75,,,,,,,,,,,2018-01
2018-01-24,2464,盟立,其他電子業,移出,晚期未觸發,38.79,76.0,,13,,,,,,,,,,,2018-01
2018-01-24,3016,嘉晶,半導體業,移出,突破失敗,31.52,82.0,,2,,,,,,,,,,,2018-01
2018-01-25,3661,世芯-KY,半導體業,進榜,觸發,110.61,76.0,6.0,0,4.6,-2.8,9.7,-3.2,114.8,3.8,0.8,-3.0,5.7,-3.6,2018-01
2018-01-25,3661,世芯-KY,半導體業,觸發,進榜即觸發,110.61,76.0,6.0,0,4.6,-2.8,9.7,-3.2,114.8,3.8,0.8,-3.0,5.7,-3.6,2018-01
2018-01-25,6147,頎邦,半導體業,進榜,準備,39.68,74.0,2.0,0,0.9,-2.8,-11.5,-3.2,40.2,1.2,-0.3,-3.0,-12.6,-3.6,2018-01
2018-01-25,2377,微星,電子工業,進榜,準備,62.24,72.0,1.0,0,-7.9,-2.8,3.9,-3.2,63.3,1.7,-9.5,-3.0,2.1,-3.6,2018-01
2018-01-25,3508,位速,其他電子類,移出,掉出掃描母體,52.3,99.0,,105,,,,,,,,,,,2018-01
2018-01-25,2353,宏碁,電子工業,移出,離高點太遠,18.33,95.0,,73,,,,,,,,,,,2018-01
2018-01-25,2371,大同,電機機械,移出,離高點太遠,22.37,94.0,,42,,,,,,,,,,,2018-01
2018-01-25,3018,隆銘綠能,其他電子業,移出,離高點太遠,147.67,85.0,,27,,,,,,,,,,,2018-01
2018-01-25,8069,元太,光電業,移出,掉出掃描母體,37.58,84.0,,3,,,,,,,,,,,2018-01
2018-01-25,2929,淘帝-KY,貿易百貨,移出,掉出掃描母體,73.77,71.0,,3,,,,,,,,,,,2018-01
2018-01-25,6261,久元,半導體業,移出,掉出掃描母體,35.52,72.0,,2,,,,,,,,,,,2018-01
2018-01-26,8279,生展,生技醫療業,進榜,準備,120.49,83.0,3.0,0,-22.3,-2.6,-12.3,-3.2,122.8,1.9,-23.8,-2.9,-13.9,-3.5,2018-01
2018-01-26,2363,矽統,半導體業,進榜,準備,9.04,74.0,3.0,0,-7.8,-2.6,-12.5,-3.2,9.4,4.5,-11.7,-2.9,-16.3,-3.5,2018-01
2018-01-26,3540,曜越,電腦及週邊設備業,觸發,等待後觸發,23.26,91.0,2.0,10,7.9,-2.6,-12.7,-3.2,24.4,5.0,2.7,-2.9,-16.9,-3.5,2018-01
2018-01-26,3026,禾伸堂,電子工業,移出,離高點太遠,63.49,98.0,,39,,,,,,,,,,,2018-01
2018-01-29,3317,尼克森,半導體業,進榜,觸發,28.88,97.0,4.0,0,-14.1,-2.6,-27.4,-3.2,29.3,1.4,-15.3,-2.7,-28.4,-3.4,2018-01
2018-01-29,3317,尼克森,半導體業,觸發,進榜即觸發,28.88,97.0,4.0,0,-14.1,-2.6,-27.4,-3.2,29.3,1.4,-15.3,-2.7,-28.4,-3.4,2018-01
2018-01-29,1326,台化,塑膠工業,進榜,觸發,82.24,70.0,0.0,0,-7.9,-2.6,-3.5,-3.2,81.2,-1.3,-6.6,-2.7,-2.2,-3.4,2018-01
2018-01-29,1326,台化,塑膠工業,觸發,進榜即觸發,82.24,70.0,0.0,0,-7.9,-2.6,-3.5,-3.2,81.2,-1.3,-6.6,-2.7,-2.2,-3.4,2018-01
2018-01-29,6202,盛群,半導體業,進榜,準備,53.73,79.0,1.0,0,0.9,-2.6,-11.0,-3.2,53.7,0.0,0.9,-2.7,-11.0,-3.4,2018-01
2018-01-29,1907,永豐餘,造紙工業,進榜,準備,9.62,74.0,1.0,0,-1.8,-2.6,-8.6,-3.2,9.7,0.7,-2.5,-2.7,-9.3,-3.4,2018-01
2018-01-29,2377,微星,電子工業,觸發,等待後觸發,69.63,83.0,1.0,4,-13.0,-2.6,-5.2,-3.2,70.0,0.5,-13.4,-2.7,-5.6,-3.4,2018-01
2018-01-29,2363,矽統,半導體業,觸發,等待後觸發,9.94,82.0,3.0,3,-8.1,-2.6,-19.8,-3.2,9.9,0.0,-8.1,-2.7,-19.8,-3.4,2018-01
2018-01-29,1526,日馳,電機機械,移出,離高點太遠,60.29,100.0,,47,,,,,,,,,,,2018-01
2018-01-29,1802,台玻,玻璃陶瓷,移出,掉出掃描母體,17.16,75.0,,35,,,,,,,,,,,2018-01
2018-01-29,3048,益登,電子通路業,移出,掉出掃描母體,11.9,73.0,,18,,,,,,,,,,,2018-01
2018-01-29,3624,光頡,電子零組件業,移出,離高點太遠,22.22,85.0,,17,,,,,,,,,,,2018-01
2018-01-30,8069,元太,光電業,進榜,準備,38.97,88.0,3.0,0,-16.0,-1.6,-40.6,-2.0,39.9,2.3,-17.9,-1.3,-41.9,-2.0,2018-01
2018-01-30,1309,台達化,塑膠工業,移出,掉出掃描母體,9.53,80.0,,40,,,,,,,,,,,2018-01
2018-01-30,1785,光洋科,其他電子類,移出,離高點太遠,17.32,87.0,,32,,,,,,,,,,,2018-01
2018-01-30,8091,翔名,電子零組件業,移出,掉出掃描母體,77.67,72.0,,12,,,,,,,,,,,2018-01
2018-01-30,3413,京鼎,半導體業,移出,掉出掃描母體,176.32,70.0,,8,,,,,,,,,,,2018-01
2018-01-30,1326,台化,塑膠工業,移出,掉出掃描母體,82.24,70.0,,1,,,,,,,,,,,2018-01
2018-01-31,6123,上奇,電腦及週邊設備業,觸發,等待後觸發,28.22,87.0,3.0,12,-13.2,-1.7,-2.9,-2.5,28.2,-0.2,-13.1,-1.9,-2.7,-2.8,2018-01
2018-01-31,6153,嘉聯益,電子零組件業,移出,掉出掃描母體,38.98,96.0,,26,,,,,,,,,,,2018-01
2018-01-31,2417,圓剛,電子工業,移出,晚期未觸發,15.77,79.0,,12,,,,,,,,,,,2018-01
2018-02-01,9958,世紀鋼,鋼鐵工業,進榜,觸發,39.81,100.0,3.0,0,31.0,-1.4,1.2,-2.3,42.9,7.7,21.7,-1.4,-6.0,-2.4,2018-02
2018-02-01,9958,世紀鋼,鋼鐵工業,觸發,進榜即觸發,39.81,100.0,3.0,0,31.0,-1.4,1.2,-2.3,42.9,7.7,21.7,-1.4,-6.0,-2.4,2018-02
2018-02-01,6531,愛普*,半導體業,進榜,觸發,40.18,84.0,3.0,0,4.6,-1.4,-12.5,-2.3,39.8,-1.0,5.7,-1.4,-11.6,-2.4,2018-02
2018-02-01,6531,愛普*,半導體業,觸發,進榜即觸發,40.18,84.0,3.0,0,4.6,-1.4,-12.5,-2.3,39.8,-1.0,5.7,-1.4,-11.6,-2.4,2018-02
2018-02-01,6581,鋼聯,其他,進榜,準備,96.06,79.0,3.0,0,-16.0,-1.4,-22.0,-2.3,92.5,-3.7,-12.8,-1.4,-19.0,-2.4,2018-02
2018-02-01,2723,美食-KY,觀光事業,進榜,準備,304.25,71.0,2.0,0,-8.9,-1.4,-17.1,-2.3,299.6,-1.5,-7.5,-1.4,-15.8,-2.4,2018-02
2018-02-01,8924,大田,其他,移出,離高點太遠,25.51,99.0,,14,,,,,,,,,,,2018-02
2018-02-01,1907,永豐餘,造紙工業,移出,掉出掃描母體,9.38,72.0,,3,,,,,,,,,,,2018-02
2018-02-02,2360,致茂,其他電子業,進榜,準備,138.86,91.0,3.0,0,-5.5,-0.7,-6.0,-2.4,134.9,-2.9,-2.7,0.5,-3.3,-1.1,2018-02
2018-02-02,6182,合晶,半導體業,移出,離高點太遠,35.7,96.0,,29,,,,,,,,,,,2018-02
2018-02-02,3317,尼克森,半導體業,移出,離高點太遠,26.41,95.0,,4,,,,,,,,,,,2018-02
2018-02-02,8069,元太,光電業,移出,掉出掃描母體,37.73,87.0,,3,,,,,,,,,,,2018-02
2018-02-05,2472,立隆電,電子工業,移出,掉出掃描母體,41.73,87.0,,98,,,,,,,,,,,2018-02
2018-02-05,2481,強茂,半導體業,移出,晚期未觸發,30.35,92.0,,34,,,,,,,,,,,2018-02
2018-02-05,3540,曜越,電腦及週邊設備業,移出,離高點太遠,22.2,87.0,,20,,,,,,,,,,,2018-02
2018-02-05,2888,新光金,金融保險,移出,掉出掃描母體,8.39,73.0,,18,,,,,,,,,,,2018-02
2018-02-05,4991,環宇-KY,半導體業,移出,掉出掃描母體,83.13,77.0,,14,,,,,,,,,,,2018-02
2018-02-05,3661,世芯-KY,半導體業,移出,離高點太遠,101.78,78.0,,11,,,,,,,,,,,2018-02
2018-02-05,2363,矽統,半導體業,移出,掉出掃描母體,8.65,70.0,,10,,,,,,,,,,,2018-02
2018-02-06,3030,德律,其他電子業,進榜,準備,34.87,89.0,3.0,0,0.2,5.2,3.0,2.4,36.4,4.3,-3.9,3.6,-1.3,1.1,2018-02
2018-02-06,2723,美食-KY,觀光事業,移出,掉出掃描母體,304.61,73.0,,5,,,,,,,,,,,2018-02
2018-02-06,8436,大江,生技醫療業,移出,掉出掃描母體,168.98,93.0,,96,,,,,,,,,,,2018-02
2018-02-06,8489,三貝德,文化創意業,移出,離高點太遠,198.34,97.0,,64,,,,,,,,,,,2018-02
2018-02-06,2376,技嘉,電子工業,移出,離高點太遠,40.99,94.0,,54,,,,,,,,,,,2018-02
2018-02-06,1815,富喬,電子零組件業,移出,掉出掃描母體,18.27,88.0,,47,,,,,,,,,,,2018-02
2018-02-06,5285,界霖,電子工業,移出,掉出掃描母體,61.15,92.0,,43,,,,,,,,,,,2018-02
2018-02-06,6451,訊芯-KY,半導體業,移出,掉出掃描母體,123.34,81.0,,42,,,,,,,,,,,2018-02
2018-02-06,2104,國際中橡,橡膠工業,移出,掉出掃描母體,33.69,84.0,,39,,,,,,,,,,,2018-02
2018-02-06,8042,金山電,電子零組件業,移出,掉出掃描母體,49.49,79.0,,34,,,,,,,,,,,2018-02
2018-02-06,6150,撼訊,電腦及週邊設備業,移出,離高點太遠,111.83,100.0,,34,,,,,,,,,,,2018-02
2018-02-06,6290,良維,電子零組件業,移出,離高點太遠,48.76,93.0,,33,,,,,,,,,,,2018-02
2018-02-06,2027,大成鋼,鋼鐵工業,移出,掉出掃描母體,11.52,73.0,,32,,,,,,,,,,,2018-02
2018-02-06,5481,新華,電子零組件業,移出,離高點太遠,35.17,99.0,,29,,,,,,,,,,,2018-02
2018-02-06,2426,鼎元,光電業,移出,掉出掃描母體,13.99,76.0,,26,,,,,,,,,,,2018-02
2018-02-06,2455,全新,通信網路業,移出,掉出掃描母體,88.23,92.0,,22,,,,,,,,,,,2018-02
2018-02-06,6215,和椿,其他電子業,移出,離高點太遠,18.83,91.0,,22,,,,,,,,,,,2018-02
2018-02-06,3443,創意,半導體業,移出,離高點太遠,269.92,91.0,,21,,,,,,,,,,,2018-02
2018-02-06,2327,國巨*,電子工業,移出,離高點太遠,52.35,98.0,,15,,,,,,,,,,,2018-02
2018-02-06,3444,利機,電子通路業,移出,掉出掃描母體,21.08,90.0,,15,,,,,,,,,,,2018-02
2018-02-06,3035,智原,半導體業,移出,離高點太遠,56.45,92.0,,13,,,,,,,,,,,2018-02
2018-02-06,6208,日揚,電子零組件業,移出,掉出掃描母體,26.53,83.0,,13,,,,,,,,,,,2018-02
2018-02-06,2377,微星,電子工業,移出,離高點太遠,55.91,72.0,,12,,,,,,,,,,,2018-02
2018-02-06,8279,生展,生技醫療業,移出,掉出掃描母體,117.8,81.0,,11,,,,,,,,,,,2018-02
2018-02-06,6531,愛普*,半導體業,移出,掉出掃描母體,37.44,77.0,,5,,,,,,,,,,,2018-02
2018-02-07,3624,光頡,電子零組件業,進榜,準備,25.8,96.0,3.0,0,2.3,3.8,17.9,1.2,26.7,3.3,-1.0,3.7,14.2,1.1,2018-02
2018-02-07,6238,勝麗,其他電子類,進榜,準備,239.29,80.0,2.0,0,-8.4,3.8,-19.5,1.2,238.0,-0.5,-7.9,3.7,-19.0,1.1,2018-02
2018-02-07,9958,世紀鋼,鋼鐵工業,移出,離高點太遠,40.6,100.0,,6,,,,,,,,,,,2018-02
2018-02-07,2360,致茂,其他電子業,移出,掉出掃描母體,133.28,92.0,,5,,,,,,,,,,,2018-02
2018-02-08,6238,勝麗,其他電子類,移出,掉出掃描母體,239.29,80.0,,1,,,,,,,,,,,2018-02
2018-02-08,6449,鈺邦,電子工業,移出,離高點太遠,41.61,94.0,,76,,,,,,,,,,,2018-02
2018-02-08,6123,上奇,電腦及週邊設備業,移出,離高點太遠,23.81,82.0,,20,,,,,,,,,,,2018-02
2018-02-08,6581,鋼聯,其他,移出,掉出掃描母體,88.37,78.0,,7,,,,,,,,,,,2018-02
2018-02-09,8431,匯鑽科,其他電子類,移出,掉出掃描母體,59.03,93.0,,25,,,,,,,,,,,2018-02
2018-02-09,5483,中美晶,半導體業,移出,離高點太遠,61.27,88.0,,21,,,,,,,,,,,2018-02
2018-02-09,3624,光頡,電子零組件業,移出,晚期未觸發,24.05,95.0,,2,,,,,,,,,,,2018-02
2018-02-12,6150,撼訊,電腦及週邊設備業,進榜,觸發,138.81,100.0,4.0,0,74.9,4.8,-15.1,2.4,145.6,4.9,66.8,3.6,-19.0,1.5,2018-02
2018-02-12,6150,撼訊,電腦及週邊設備業,觸發,進榜即觸發,138.81,100.0,4.0,0,74.9,4.8,-15.1,2.4,145.6,4.9,66.8,3.6,-19.0,1.5,2018-02
2018-02-12,2888,新光金,金融保險,進榜,觸發,8.71,82.0,1.0,0,7.2,4.8,10.0,2.4,8.9,2.3,4.9,3.6,7.5,1.5,2018-02
2018-02-12,2888,新光金,金融保險,觸發,進榜即觸發,8.71,82.0,1.0,0,7.2,4.8,10.0,2.4,8.9,2.3,4.9,3.6,7.5,1.5,2018-02
2018-02-12,6213,聯茂,電子工業,進榜,準備,49.98,81.0,3.0,0,9.0,4.8,-8.8,2.4,52.0,4.0,4.8,3.6,-12.3,1.5,2018-02
2018-02-21,4560,強信-KY,電機機械,進榜,觸發,38.61,88.0,2.0,0,16.3,2.3,2.2,0.4,38.9,0.7,15.5,2.4,1.5,0.5,2018-02
2018-02-21,4560,強信-KY,電機機械,觸發,進榜即觸發,38.61,88.0,2.0,0,16.3,2.3,2.2,0.4,38.9,0.7,15.5,2.4,1.5,0.5,2018-02
2018-02-21,2614,東森,貿易百貨,進榜,準備,15.93,84.0,2.0,0,25.7,2.3,18.6,0.4,15.9,-0.4,26.3,2.4,19.1,0.5,2018-02
2018-02-21,8042,金山電,電子零組件業,進榜,準備,50.56,84.0,2.0,0,-3.5,2.3,-11.8,0.4,50.0,-1.1,-2.4,2.4,-10.8,0.5,2018-02
2018-02-21,2027,大成鋼,鋼鐵工業,進榜,準備,12.25,83.0,3.0,0,18.6,2.3,33.1,0.4,12.3,0.2,18.3,2.4,32.8,0.5,2018-02
2018-02-21,2014,中鴻,鋼鐵工業,進榜,準備,11.8,79.0,3.0,0,-12.9,2.3,-18.1,0.4,12.0,1.5,-14.2,2.4,-19.3,0.5,2018-02
2018-02-21,1723,中碳,化學生技醫療,進榜,準備,102.67,75.0,1.0,0,7.6,2.3,11.5,0.4,103.4,0.7,6.9,2.4,10.7,0.5,2018-02
2018-02-21,5521,工信,建材營造,觸發,等待後觸發,14.59,93.0,1.0,33,-13.7,2.3,-32.5,0.4,14.5,-0.3,-13.5,2.4,-32.3,0.5,2018-02
2018-02-21,6257,矽格,半導體業,移出,逾期,22.17,82.0,,61,,,,,,,,,,,2018-02
2018-02-22,9958,世紀鋼,鋼鐵工業,進榜,準備,52.01,100.0,3.0,0,7.7,0.7,-5.6,0.0,54.3,4.5,3.1,0.3,-9.6,-0.3,2018-02
2018-02-23,5299,杰力,半導體業,進榜,觸發,75.27,99.0,6.0,0,-9.6,0.3,-12.4,-0.5,73.9,-1.8,-8.0,0.0,-10.8,-0.9,2018-02
2018-02-23,5299,杰力,半導體業,觸發,進榜即觸發,75.27,99.0,6.0,0,-9.6,0.3,-12.4,-0.5,73.9,-1.8,-8.0,0.0,-10.8,-0.9,2018-02
2018-02-23,8431,匯鑽科,其他電子類,進榜,準備,68.02,97.0,1.0,0,0.6,0.3,-9.4,-0.5,66.7,-1.9,2.6,0.0,-7.7,-0.9,2018-02
2018-02-23,2104,國際中橡,橡膠工業,進榜,準備,35.24,81.0,3.0,0,-4.2,0.3,-5.8,-0.5,35.7,1.2,-5.3,0.0,-6.9,-0.9,2018-02
2018-02-23,1457,宜進,紡織纖維,進榜,準備,7.78,74.0,3.0,0,-2.1,0.3,4.6,-0.5,7.8,0.4,-2.5,0.0,4.2,-0.9,2018-02
2018-02-23,9958,世紀鋼,鋼鐵工業,移出,離高點太遠,46.87,100.0,,1,,,,,,,,,,,2018-02
2018-02-23,6274,台燿,電子零組件業,移出,逾期,62.51,75.0,,56,,,,,,,,,,,2018-02
2018-02-26,2465,麗臺,電腦及週邊設備業,進榜,觸發,25.38,98.0,5.0,0,-21.2,0.5,-25.5,-1.0,24.7,-2.8,-18.9,0.0,-23.4,-1.4,2018-02
2018-02-26,2465,麗臺,電腦及週邊設備業,觸發,進榜即觸發,25.38,98.0,5.0,0,-21.2,0.5,-25.5,-1.0,24.7,-2.8,-18.9,0.0,-23.4,-1.4,2018-02
2018-02-26,2399,映泰,電子工業,進榜,觸發,17.51,83.0,3.0,0,14.2,0.5,-11.5,-1.0,17.5,0.0,14.2,0.0,-11.5,-1.4,2018-02
2018-02-26,2399,映泰,電子工業,觸發,進榜即觸發,17.51,83.0,3.0,0,14.2,0.5,-11.5,-1.0,17.5,0.0,14.2,0.0,-11.5,-1.4,2018-02
2018-02-26,6237,驊訊,半導體業,進榜,準備,34.24,91.0,1.0,0,-10.4,0.5,-18.1,-1.0,33.6,-2.0,-8.6,0.0,-16.4,-1.4,2018-02
2018-02-26,1907,永豐餘,造紙工業,進榜,準備,10.0,74.0,2.0,0,-10.7,0.5,-12.4,-1.0,10.1,1.0,-11.6,0.0,-13.3,-1.4,2018-02
2018-02-26,6213,聯茂,電子工業,觸發,等待後觸發,55.79,81.0,3.0,14,-9.8,0.5,-18.6,-1.0,55.6,-0.3,-9.5,0.0,-18.4,-1.4,2018-02
2018-02-27,8436,大江,生技醫療業,進榜,準備,175.63,95.0,2.0,0,21.5,0.2,24.4,-0.5,174.6,-0.6,22.3,0.5,25.2,-0.2,2018-02
2018-02-27,1457,宜進,紡織纖維,移出,掉出掃描母體,7.75,72.0,,4,,,,,,,,,,,2018-02
2018-02-27,2809,京城銀,金融保險,移出,掉出掃描母體,28.98,73.0,,46,,,,,,,,,,,2018-02
2018-02-27,2399,映泰,電子工業,移出,掉出掃描母體,17.51,83.0,,1,,,,,,,,,,,2018-02
2018-03-01,2388,威盛,半導體業,進榜,觸發,20.93,99.0,3.0,0,86.4,0.0,72.4,-0.7,21.4,2.1,82.7,0.6,68.9,-0.5,2018-03
2018-03-01,2388,威盛,半導體業,觸發,進榜即觸發,20.93,99.0,3.0,0,86.4,0.0,72.4,-0.7,21.4,2.1,82.7,0.6,68.9,-0.5,2018-03
2018-03-01,2038,海光,鋼鐵工業,進榜,觸發,13.42,98.0,1.0,0,-22.3,0.0,-24.5,-0.7,13.3,-0.6,-21.8,0.6,-24.0,-0.5,2018-03
2018-03-01,2038,海光,鋼鐵工業,觸發,進榜即觸發,13.42,98.0,1.0,0,-22.3,0.0,-24.5,-0.7,13.3,-0.6,-21.8,0.6,-24.0,-0.5,2018-03
2018-03-01,3224,三顧,電子通路業,進榜,準備,60.89,94.0,2.0,0,-4.4,0.0,-3.1,-0.7,61.7,1.3,-5.6,0.6,-4.3,-0.5,2018-03
2018-03-01,5285,界霖,電子工業,進榜,準備,65.06,92.0,3.0,0,-3.4,0.0,-8.8,-0.7,64.6,-0.6,-2.8,0.6,-8.2,-0.5,2018-03
2018-03-01,2426,鼎元,光電業,進榜,準備,13.83,77.0,3.0,0,-3.5,0.0,-9.0,-0.7,13.8,-0.3,-3.2,0.6,-8.7,-0.5,2018-03
2018-03-01,1457,宜進,紡織纖維,進榜,準備,7.72,72.0,3.0,0,-1.1,0.0,4.3,-0.7,7.7,0.0,-1.1,0.6,4.3,-0.5,2018-03
2018-03-01,2027,大成鋼,鋼鐵工業,觸發,等待後觸發,13.84,89.0,3.0,8,0.5,0.0,18.2,-0.7,13.8,-0.2,0.7,0.6,18.4,-0.5,2018-03
2018-03-01,5534,長虹,建材營造,移出,掉出掃描母體,44.31,71.0,,52,,,,,,,,,,,2018-03
2018-03-02,2399,映泰,電子工業,進榜,觸發,18.28,87.0,3.0,0,4.2,0.5,-15.5,-0.7,19.4,6.3,-2.0,0.4,-20.5,-1.0,2018-03
2018-03-02,2399,映泰,電子工業,觸發,進榜即觸發,18.28,87.0,3.0,0,4.2,0.5,-15.5,-0.7,19.4,6.3,-2.0,0.4,-20.5,-1.0,2018-03
2018-03-02,2425,承啟,電子工業,進榜,準備,31.09,99.0,1.0,0,-15.4,0.5,-9.8,-0.7,31.1,0.0,-15.4,0.4,-9.8,-1.0,2018-03
2018-03-02,2014,中鴻,鋼鐵工業,移出,掉出掃描母體,12.07,73.0,,9,,,,,,,,,,,2018-03
2018-03-02,1457,宜進,紡織纖維,移出,掉出掃描母體,7.72,72.0,,1,,,,,,,,,,,2018-03
2018-03-02,1229,聯華,食品工業,移出,掉出掃描母體,14.87,83.0,,123,,,,,,,,,,,2018-03
2018-03-02,3030,德律,其他電子業,移出,晚期未觸發,34.74,84.0,,24,,,,,,,,,,,2018-03
2018-03-02,1907,永豐餘,造紙工業,移出,掉出掃描母體,9.83,71.0,,4,,,,,,,,,,,2018-03
2018-03-05,5481,新華,電子零組件業,進榜,準備,41.24,98.0,3.0,0,-18.1,1.2,-47.3,0.0,41.4,0.5,-18.5,0.7,-47.5,-0.2,2018-03
2018-03-05,8046,南電,電子工業,進榜,準備,26.97,83.0,3.0,0,4.0,1.2,-22.7,0.0,27.7,2.8,1.2,0.7,-24.7,-0.2,2018-03
2018-03-05,2534,宏盛,建材營造,移出,逾期,19.72,80.0,,56,,,,,,,,,,,2018-03
2018-03-05,2038,海光,鋼鐵工業,移出,離高點太遠,11.73,96.0,,4,,,,,,,,,,,2018-03
2018-03-06,3661,世芯-KY,半導體業,進榜,觸發,126.88,94.0,6.0,0,-10.6,1.0,-0.4,0.2,125.0,-1.5,-9.3,1.0,1.1,0.0,2018-03
2018-03-06,3661,世芯-KY,半導體業,觸發,進榜即觸發,126.88,94.0,6.0,0,-10.6,1.0,-0.4,0.2,125.0,-1.5,-9.3,1.0,1.1,0.0,2018-03
2018-03-06,6127,九豪,電子零組件業,進榜,觸發,24.03,92.0,5.0,0,-14.1,1.0,36.0,0.2,24.3,1.0,-14.9,1.0,34.7,0.0,2018-03
2018-03-06,6127,九豪,電子零組件業,觸發,進榜即觸發,24.03,92.0,5.0,0,-14.1,1.0,36.0,0.2,24.3,1.0,-14.9,1.0,34.7,0.0,2018-03
2018-03-06,6531,愛普*,半導體業,進榜,觸發,42.04,78.0,2.0,0,2.5,1.0,-11.0,0.2,41.1,-2.3,4.8,1.0,-9.0,0.0,2018-03
2018-03-06,6531,愛普*,半導體業,觸發,進榜即觸發,42.04,78.0,2.0,0,2.5,1.0,-11.0,0.2,41.1,-2.3,4.8,1.0,-9.0,0.0,2018-03
2018-03-06,1785,光洋科,其他電子類,進榜,準備,19.77,90.0,2.0,0,-10.4,1.0,-6.4,0.2,19.9,0.6,-10.9,1.0,-7.0,0.0,2018-03
2018-03-06,1457,宜進,紡織纖維,進榜,準備,7.72,76.0,3.0,0,5.7,1.0,6.1,0.2,7.7,-0.4,6.1,1.0,6.5,0.0,2018-03
2018-03-06,5521,工信,建材營造,移出,掉出掃描母體,13.4,89.0,,46,,,,,,,,,,,2018-03
2018-03-07,5274,信驊,半導體業,進榜,觸發,624.69,83.0,5.0,0,-1.9,1.0,5.6,0.5,632.0,1.2,-3.0,0.6,4.4,0.4,2018-03
2018-03-07,5274,信驊,半導體業,觸發,進榜即觸發,624.69,83.0,5.0,0,-1.9,1.0,5.6,0.5,632.0,1.2,-3.0,0.6,4.4,0.4,2018-03
2018-03-07,1707,葡萄王,化學生技醫療,進榜,準備,158.95,78.0,1.0,0,9.2,1.0,6.1,0.5,159.6,0.4,8.7,0.6,5.7,0.4,2018-03
2018-03-07,5536,聖暉*,其他電子類,進榜,準備,56.14,78.0,2.0,0,-3.3,1.0,2.0,0.5,56.8,1.1,-4.4,0.6,0.9,0.4,2018-03
2018-03-07,6446,藥華藥,生技醫療業,進榜,準備,139.08,78.0,2.0,0,-3.9,1.0,0.3,0.5,138.7,-0.3,-3.7,0.6,0.6,0.4,2018-03
2018-03-07,6414,樺漢,電子工業,進榜,準備,354.2,74.0,1.0,0,-14.9,1.0,-7.9,0.5,351.5,-0.8,-14.3,0.6,-7.2,0.4,2018-03
2018-03-07,1457,宜進,紡織纖維,移出,掉出掃描母體,7.72,76.0,,1,,,,,,,,,,,2018-03
2018-03-07,8042,金山電,電子零組件業,移出,掉出掃描母體,49.2,79.0,,14,,,,,,,,,,,2018-03
2018-03-08,5425,台半,半導體業,進榜,觸發,59.92,95.0,4.0,0,-7.6,0.5,-2.8,0.2,60.5,1.0,-8.5,0.3,-3.7,0.0,2018-03
2018-03-08,5425,台半,半導體業,觸發,進榜即觸發,59.92,95.0,4.0,0,-7.6,0.5,-2.8,0.2,60.5,1.0,-8.5,0.3,-3.7,0.0,2018-03
2018-03-08,2327,國巨*,電子工業,進榜,準備,59.22,97.0,3.0,0,32.8,0.5,155.9,0.2,59.1,-0.1,33.0,0.3,156.2,0.0,2018-03
2018-03-08,2360,致茂,其他電子業,進榜,準備,136.87,85.0,3.0,0,0.6,0.5,-6.4,0.2,146.0,6.7,-5.7,0.3,-12.3,0.0,2018-03
2018-03-08,1457,宜進,紡織纖維,進榜,準備,7.72,73.0,3.0,0,7.5,0.5,5.4,0.2,7.7,-0.7,8.3,0.3,6.1,0.0,2018-03
2018-03-08,6414,樺漢,電子工業,移出,掉出掃描母體,354.2,74.0,,1,,,,,,,,,,,2018-03
2018-03-08,6150,撼訊,電腦及週邊設備業,移出,離高點太遠,198.81,100.0,,24,,,,,,,,,,,2018-03
2018-03-08,2465,麗臺,電腦及週邊設備業,移出,離高點太遠,26.95,98.0,,10,,,,,,,,,,,2018-03
2018-03-08,6127,九豪,電子零組件業,移出,離高點太遠,22.51,85.0,,2,,,,,,,,,,,2018-03
2018-03-09,3532,台勝科,半導體業,進榜,準備,202.01,91.0,3.0,0,-14.9,0.2,14.1,0.6,206.4,2.2,-16.7,0.0,11.7,0.2,2018-03
2018-03-09,6168,宏齊,光電業,進榜,準備,15.97,85.0,3.0,0,-7.8,0.2,-8.5,0.6,16.0,0.2,-8.0,0.0,-8.7,0.2,2018-03
2018-03-09,2408,南亞科,半導體業,進榜,準備,61.74,74.0,2.0,0,10.3,0.2,20.0,0.6,62.1,0.6,9.7,0.0,19.3,0.2,2018-03
2018-03-09,8436,大江,生技醫療業,觸發,等待後觸發,211.82,98.0,2.0,10,16.1,0.2,11.3,0.6,214.5,1.3,14.6,0.0,9.9,0.2,2018-03
2018-03-09,1457,宜進,紡織纖維,移出,掉出掃描母體,7.72,73.0,,1,,,,,,,,,,,2018-03
2018-03-09,6213,聯茂,電子工業,移出,掉出掃描母體,51.06,71.0,,25,,,,,,,,,,,2018-03
2018-03-09,5299,杰力,半導體業,移出,突破失敗,68.0,93.0,,14,,,,,,,,,,,2018-03
