日期,代號,名稱,產業,事件,原因,收盤,RS,底部序,在榜天數,報酬20D,基準20D,報酬60D,基準60D,月
2026-01-19,6217,中探針,電子零組件業,進榜,觸發,58.0,76.0,2.0,0,46.9,-1.1,382.8,-2.3,2026-01
2026-01-19,6217,中探針,電子零組件業,觸發,進榜即觸發,58.0,76.0,2.0,0,46.9,-1.1,382.8,-2.3,2026-01
2026-01-19,6275,元山,其他電子類,進榜,觸發,58.09,75.0,2.0,0,-10.7,-1.1,-13.5,-2.3,2026-01
2026-01-19,6275,元山,其他電子類,觸發,進榜即觸發,58.09,75.0,2.0,0,-10.7,-1.1,-13.5,-2.3,2026-01
2026-01-19,2413,環科,電子工業,進榜,準備,50.91,97.0,2.0,0,7.2,-1.1,-13.2,-2.3,2026-01
2026-01-19,8103,瀚荃,電子工業,進榜,準備,95.5,83.0,2.0,0,-1.8,-1.1,18.3,-2.3,2026-01
2026-01-19,6531,愛普*,半導體業,進榜,準備,511.49,77.0,3.0,0,-17.0,-1.1,46.2,-2.3,2026-01
2026-01-19,2303,聯電,半導體業,進榜,準備,61.45,71.0,1.0,0,4.8,-1.1,16.3,-2.3,2026-01
2026-01-19,3189,景碩,半導體業,觸發,,202.09,86.0,,14,60.8,-1.1,154.4,-2.3,2026-01
2026-01-19,6265,方土昶,電子通路業,觸發,,52.6,100.0,,12,-24.0,-1.1,-25.1,-2.3,2026-01
2026-01-19,7795,長廣,電子零組件業,觸發,,326.82,90.0,,3,26.3,-1.1,21.0,-2.3,2026-01
2026-01-19,8131,福懋科,半導體業,觸發,,75.38,96.0,,17,-7.7,-1.1,-19.4,-2.3,2026-01
2026-01-19,2492,華新科,電子工業,觸發,,145.73,80.0,,6,6.5,-1.1,-11.6,-2.3,2026-01
2026-01-19,1795,美時,化學生技醫療,移出,掉出掃描母體,328.72,73.0,,3,,,,,2026-01
2026-01-20,4939,亞電,電子零組件業,進榜,觸發,43.0,91.0,4.0,0,-16.3,-0.6,0.7,-1.8,2026-01
2026-01-20,4939,亞電,電子零組件業,觸發,進榜即觸發,43.0,91.0,4.0,0,-16.3,-0.6,0.7,-1.8,2026-01
2026-01-20,2481,強茂,半導體業,進榜,觸發,95.84,82.0,3.0,0,-7.2,-0.6,3.5,-1.8,2026-01
2026-01-20,2481,強茂,半導體業,觸發,進榜即觸發,95.84,82.0,3.0,0,-7.2,-0.6,3.5,-1.8,2026-01
2026-01-20,3016,嘉晶,半導體業,進榜,觸發,65.61,80.0,1.0,0,-4.5,-0.6,12.4,-1.8,2026-01
2026-01-20,3016,嘉晶,半導體業,觸發,進榜即觸發,65.61,80.0,1.0,0,-4.5,-0.6,12.4,-1.8,2026-01
2026-01-20,3543,州巧,光電業,進榜,觸發,49.34,76.0,4.0,0,6.4,-0.6,-21.5,-1.8,2026-01
2026-01-20,3543,州巧,光電業,觸發,進榜即觸發,49.34,76.0,4.0,0,6.4,-0.6,-21.5,-1.8,2026-01
2026-01-20,3595,山太士,光電業,進榜,準備,449.0,89.0,3.0,0,53.7,-0.6,482.4,-1.8,2026-01
2026-01-20,3372,典範,半導體業,進榜,準備,24.43,84.0,1.0,0,0.0,-0.6,-28.7,-1.8,2026-01
2026-01-20,5469,瀚宇博,電子零組件業,進榜,準備,101.34,73.0,2.0,0,-10.3,-0.6,-12.4,-1.8,2026-01
2026-01-20,6548,長科*,半導體業,觸發,,54.5,82.0,,18,-10.1,-0.6,-3.6,-1.8,2026-01
2026-01-20,6282,康舒,電子零組件業,觸發,,62.73,92.0,,11,-18.5,-0.6,-25.2,-1.8,2026-01
2026-01-20,3138,耀登,通信網路業,觸發,,164.94,87.0,,7,18.2,-0.6,-6.0,-1.8,2026-01
2026-01-20,5381,光譜,電子零組件業,觸發,,39.35,81.0,,5,-16.3,-0.6,-40.8,-1.8,2026-01
2026-01-20,2404,漢唐,其他電子業,移出,掉出掃描母體,1060.91,71.0,,6,,,,,2026-01
2026-01-21,6510,精測,半導體業,進榜,觸發,2964.02,98.0,4.0,0,21.8,-0.3,21.8,-1.2,2026-01
2026-01-21,6510,精測,半導體業,觸發,進榜即觸發,2964.02,98.0,4.0,0,21.8,-0.3,21.8,-1.2,2026-01
2026-01-21,6435,大中,半導體業,進榜,觸發,148.6,79.0,3.0,0,-3.6,-0.3,24.6,-1.2,2026-01
2026-01-21,6435,大中,半導體業,觸發,進榜即觸發,148.6,79.0,3.0,0,-3.6,-0.3,24.6,-1.2,2026-01
2026-01-21,6126,信音,電子零組件業,進榜,準備,37.65,78.0,1.0,0,-3.2,-0.3,-15.5,-1.2,2026-01
2026-01-21,3707,漢磊,半導體業,進榜,準備,67.1,77.0,3.0,0,-11.2,-0.3,-10.3,-1.2,2026-01
2026-01-21,3234,光環,通信網路業,進榜,準備,48.69,75.0,3.0,0,105.5,-0.3,108.4,-1.2,2026-01
2026-01-21,5469,瀚宇博,電子零組件業,移出,掉出掃描母體,101.34,73.0,,1,,,,,2026-01
2026-01-21,3006,晶豪科,電子工業,移出,離高點太遠,136.36,94.0,,19,,,,,2026-01
2026-01-21,4764,雙鍵,化學工業,移出,離高點太遠,115.19,97.0,,16,,,,,2026-01
2026-01-21,8112,至上,電子工業,移出,掉出掃描母體,71.99,80.0,,15,,,,,2026-01
2026-01-21,2451,創見,半導體業,移出,離高點太遠,221.74,93.0,,14,,,,,2026-01
2026-01-21,3709,鑫聯大投控,電腦及週邊設備業,移出,離高點太遠,54.97,72.0,,13,,,,,2026-01
2026-01-21,7751,竑騰,電子工業,移出,突破失敗,792.38,86.0,,8,,,,,2026-01
2026-01-21,3532,台勝科,半導體業,移出,掉出掃描母體,139.2,76.0,,7,,,,,2026-01
2026-01-21,8043,蜜望實,電子零組件業,移出,離高點太遠,91.4,97.0,,7,,,,,2026-01
2026-01-21,5475,德宏,電子零組件業,移出,突破失敗,102.0,96.0,,2,,,,,2026-01
2026-01-21,6275,元山,其他電子類,移出,掉出掃描母體,56.76,71.0,,2,,,,,2026-01
2026-01-21,3543,州巧,光電業,移出,掉出掃描母體,49.34,76.0,,1,,,,,2026-01
2026-01-22,3543,州巧,光電業,進榜,觸發,50.33,77.0,4.0,0,-0.6,-1.7,-19.7,-2.1,2026-01
2026-01-22,3543,州巧,光電業,觸發,進榜即觸發,50.33,77.0,4.0,0,-0.6,-1.7,-19.7,-2.1,2026-01
2026-01-22,5425,台半,半導體業,進榜,準備,71.26,70.0,1.0,0,-19.2,-1.7,-14.0,-2.1,2026-01
2026-01-22,5469,瀚宇博,電子零組件業,進榜,準備,100.86,70.0,2.0,0,-11.7,-1.7,-20.9,-2.1,2026-01
2026-01-22,3234,光環,通信網路業,觸發,,53.55,82.0,,1,70.3,-1.7,102.0,-2.1,2026-01
2026-01-22,1605,華新,電器電纜,移出,離高點太遠,38.49,82.0,,16,,,,,2026-01
2026-01-22,6485,點序,半導體業,移出,離高點太遠,104.74,85.0,,16,,,,,2026-01
2026-01-22,1784,訊聯,生技醫療業,移出,掉出掃描母體,103.0,72.0,,9,,,,,2026-01
2026-01-22,1528,恩德,電機機械,移出,離高點太遠,28.0,92.0,,8,,,,,2026-01
2026-01-22,6133,金橋,電子零組件業,移出,離高點太遠,21.1,72.0,,7,,,,,2026-01
2026-01-22,2312,金寶,其他電子業,移出,離高點太遠,29.89,78.0,,7,,,,,2026-01
2026-01-22,2413,環科,電子工業,移出,離高點太遠,43.5,94.0,,3,,,,,2026-01
2026-01-22,1815,富喬,電子零組件業,移出,離高點太遠,99.0,90.0,,3,,,,,2026-01
2026-01-23,2383,台光電,電子工業,進榜,觸發,1791.82,85.0,6.0,0,21.7,-4.3,164.2,-1.7,2026-01
2026-01-23,2383,台光電,電子工業,觸發,進榜即觸發,1791.82,85.0,6.0,0,21.7,-4.3,164.2,-1.7,2026-01
2026-01-23,1623,大東電,電器電纜,進榜,觸發,326.4,80.0,1.0,0,-39.9,-4.3,-23.4,-1.7,2026-01
2026-01-23,1623,大東電,電器電纜,觸發,進榜即觸發,326.4,80.0,1.0,0,-39.9,-4.3,-23.4,-1.7,2026-01
2026-01-23,6274,台燿,電子零組件業,進榜,準備,500.0,87.0,3.0,0,-2.7,-4.3,122.0,-1.7,2026-01
2026-01-23,3532,台勝科,半導體業,進榜,準備,146.19,79.0,1.0,0,-15.0,-4.3,41.6,-1.7,2026-01
2026-01-23,6016,康和證,金融業,進榜,準備,14.4,73.0,1.0,0,-1.5,-4.3,23.3,-1.7,2026-01
2026-01-23,5425,台半,半導體業,移出,掉出掃描母體,71.26,70.0,,1,,,,,2026-01
2026-01-23,5351,鈺創,半導體業,移出,離高點太遠,59.6,90.0,,21,,,,,2026-01
2026-01-23,4973,廣穎,半導體業,移出,離高點太遠,49.06,86.0,,21,,,,,2026-01
2026-01-23,2467,志聖,電子工業,移出,離高點太遠,234.77,75.0,,21,,,,,2026-01
2026-01-23,5498,凱崴,電子零組件業,移出,離高點太遠,62.2,99.0,,21,,,,,2026-01
2026-01-23,2369,菱生,電子工業,移出,離高點太遠,27.65,84.0,,17,,,,,2026-01
2026-01-23,6265,方土昶,電子通路業,移出,離高點太遠,48.2,100.0,,16,,,,,2026-01
2026-01-23,8088,品安,半導體業,移出,離高點太遠,59.49,85.0,,15,,,,,2026-01
2026-01-23,6603,富強鑫,電機機械,移出,離高點太遠,30.3,87.0,,15,,,,,2026-01
2026-01-23,8074,鉅橡,電子零組件業,移出,離高點太遠,61.26,97.0,,14,,,,,2026-01
2026-01-23,3701,大眾控,電子工業,移出,離高點太遠,52.1,79.0,,11,,,,,2026-01
2026-01-23,3236,千如,電子零組件業,移出,晚期未觸發,33.27,87.0,,10,,,,,2026-01
2026-01-23,5328,華容,電子零組件業,移出,離高點太遠,28.95,89.0,,9,,,,,2026-01
2026-01-23,3481,群創,光電業,移出,離高點太遠,23.46,89.0,,9,,,,,2026-01
2026-01-23,6127,九豪,電子零組件業,移出,離高點太遠,36.2,78.0,,9,,,,,2026-01
2026-01-23,4989,榮科,電子零組件業,移出,離高點太遠,55.18,93.0,,9,,,,,2026-01
2026-01-23,2329,華泰,半導體業,移出,突破失敗,61.22,76.0,,4,,,,,2026-01
2026-01-23,3535,晶彩科,光電業,移出,離高點太遠,99.2,77.0,,4,,,,,2026-01
2026-01-23,6531,愛普*,半導體業,移出,掉出掃描母體,472.75,72.0,,4,,,,,2026-01
2026-01-23,4971,IET-KY,半導體業,移出,離高點太遠,334.79,94.0,,4,,,,,2026-01
2026-01-23,2481,強茂,半導體業,移出,突破失敗,87.89,78.0,,3,,,,,2026-01
2026-01-23,4939,亞電,電子零組件業,移出,離高點太遠,45.98,94.0,,3,,,,,2026-01
2026-01-26,6209,今國光,光電業,進榜,觸發,72.88,96.0,4.0,0,-24.3,-3.7,-6.4,-1.7,2026-01
2026-01-26,6209,今國光,光電業,觸發,進榜即觸發,72.88,96.0,4.0,0,-24.3,-3.7,-6.4,-1.7,2026-01
2026-01-26,6949,沛爾生醫-創,創新版股票,進榜,觸發,473.0,94.0,3.0,0,24.9,-3.7,64.7,-1.7,2026-01
2026-01-26,6949,沛爾生醫-創,創新版股票,觸發,進榜即觸發,473.0,94.0,3.0,0,24.9,-3.7,64.7,-1.7,2026-01
2026-01-26,2489,瑞軒,光電業,進榜,觸發,23.58,84.0,1.0,0,79.5,-3.7,90.9,-1.7,2026-01
2026-01-26,2489,瑞軒,光電業,觸發,進榜即觸發,23.58,84.0,1.0,0,79.5,-3.7,90.9,-1.7,2026-01
2026-01-26,6133,金橋,電子零組件業,進榜,觸發,25.5,84.0,3.0,0,7.1,-3.7,-11.0,-1.7,2026-01
2026-01-26,6133,金橋,電子零組件業,觸發,進榜即觸發,25.5,84.0,3.0,0,7.1,-3.7,-11.0,-1.7,2026-01
2026-01-26,8155,博智,電子零組件業,進榜,觸發,199.51,75.0,6.0,0,-7.4,-3.7,125.4,-1.7,2026-01
2026-01-26,8155,博智,電子零組件業,觸發,進榜即觸發,199.51,75.0,6.0,0,-7.4,-3.7,125.4,-1.7,2026-01
2026-01-26,6190,萬泰科,通信網路業,進榜,觸發,55.49,72.0,3.0,0,-13.7,-3.7,29.3,-1.7,2026-01
2026-01-26,6190,萬泰科,通信網路業,觸發,進榜即觸發,55.49,72.0,3.0,0,-13.7,-3.7,29.3,-1.7,2026-01
2026-01-26,6134,萬旭,電子零組件業,進榜,準備,34.04,84.0,2.0,0,-5.1,-3.7,-7.9,-1.7,2026-01
2026-01-26,2855,統一證,金融保險,進榜,準備,28.16,72.0,1.0,0,3.2,-3.7,33.2,-1.7,2026-01
2026-01-26,4916,事欣科,電腦及週邊設備業,進榜,準備,68.62,72.0,3.0,0,-11.7,-3.7,-5.7,-1.7,2026-01
2026-01-26,2367,燿華,電子工業,觸發,,48.23,87.0,,11,44.1,-3.7,26.2,-1.7,2026-01
2026-01-26,3260,威剛,半導體業,觸發,,334.31,98.0,,24,-17.5,-3.7,34.0,-1.7,2026-01
2026-01-26,4967,十銓,半導體業,觸發,,218.43,97.0,,24,-16.0,-3.7,28.2,-1.7,2026-01
2026-01-26,5469,瀚宇博,電子零組件業,移出,掉出掃描母體,103.77,72.0,,4,,,,,2026-01
2026-01-26,7728,光焱科技,其他電子業,移出,離高點太遠,625.21,93.0,,24,,,,,2026-01
2026-01-26,1623,大東電,電器電纜,移出,掉出掃描母體,326.4,80.0,,3,,,,,2026-01
2026-01-27,6446,藥華藥,生技醫療業,進榜,準備,650.24,77.0,2.0,0,-3.3,-3.0,-9.3,-1.6,2026-01
2026-01-27,2419,仲琦,通信網路業,進榜,準備,34.15,75.0,1.0,0,-13.2,-3.0,-11.6,-1.6,2026-01
2026-01-27,2887,台新新光金,金融保險,進榜,準備,22.32,71.0,1.0,0,5.2,-3.0,3.2,-1.6,2026-01
2026-01-27,2303,聯電,半導體業,觸發,,74.92,84.0,,8,-18.6,-3.0,19.9,-1.6,2026-01
2026-01-27,1717,長興,化學工業,移出,離高點太遠,60.25,90.0,,22,,,,,2026-01
2026-01-27,6282,康舒,電子零組件業,移出,離高點太遠,52.9,83.0,,18,,,,,2026-01
2026-01-27,8042,金山電,電子零組件業,移出,離高點太遠,64.01,87.0,,13,,,,,2026-01
2026-01-27,5381,光譜,電子零組件業,移出,離高點太遠,34.53,70.0,,12,,,,,2026-01
2026-01-27,3543,州巧,光電業,移出,掉出掃描母體,48.07,73.0,,5,,,,,2026-01
2026-01-27,6016,康和證,金融業,移出,掉出掃描母體,14.26,72.0,,4,,,,,2026-01
2026-01-27,6190,萬泰科,通信網路業,移出,掉出掃描母體,55.49,72.0,,1,,,,,2026-01
2026-01-28,3163,波若威,通信網路業,進榜,觸發,396.09,94.0,5.0,0,39.5,-6.1,132.6,-1.3,2026-01
2026-01-28,3163,波若威,通信網路業,觸發,進榜即觸發,396.09,94.0,5.0,0,39.5,-6.1,132.6,-1.3,2026-01
2026-01-28,7777,能率亞洲,其他,進榜,觸發,37.25,89.0,2.0,0,-31.0,-6.1,-25.5,-1.3,2026-01
2026-01-28,7777,能率亞洲,其他,觸發,進榜即觸發,37.25,89.0,2.0,0,-31.0,-6.1,-25.5,-1.3,2026-01
2026-01-28,6291,沛亨,半導體業,進榜,觸發,218.62,82.0,2.0,0,11.7,-6.1,120.5,-1.3,2026-01
2026-01-28,6291,沛亨,半導體業,觸發,進榜即觸發,218.62,82.0,2.0,0,11.7,-6.1,120.5,-1.3,2026-01
2026-01-28,3006,晶豪科,電子工業,進榜,準備,165.22,96.0,2.0,0,-20.5,-6.1,18.4,-1.3,2026-01
2026-01-28,6442,光聖,通信網路業,進榜,準備,1556.56,93.0,3.0,0,8.9,-6.1,33.4,-1.3,2026-01
2026-01-28,7792,安葆,其他電子業,進榜,準備,393.48,91.0,2.0,0,-19.8,-6.1,-19.8,-1.3,2026-01
2026-01-28,2486,一詮,光電業,進榜,準備,130.76,85.0,1.0,0,-6.9,-6.1,112.2,-1.3,2026-01
2026-01-28,1326,台化,塑膠工業,進榜,準備,43.6,77.0,1.0,0,-2.4,-6.1,12.1,-1.3,2026-01
2026-01-28,2009,第一銅,鋼鐵工業,進榜,準備,51.43,72.0,2.0,0,-20.4,-6.1,-24.4,-1.3,2026-01
2026-01-28,6016,康和證,金融業,進榜,準備,14.44,72.0,1.0,0,-1.2,-6.1,33.9,-1.3,2026-01
2026-01-28,1608,華榮,電器電纜,進榜,準備,38.0,71.0,1.0,0,-15.2,-6.1,-15.4,-1.3,2026-01
2026-01-28,2484,希華,電子工業,進榜,準備,29.92,71.0,1.0,0,-14.4,-6.1,48.5,-1.3,2026-01
2026-01-28,8299,群聯,半導體業,觸發,,2268.44,99.0,,26,-29.8,-6.1,4.6,-1.3,2026-01
2026-01-28,2344,華邦電,半導體業,觸發,,126.34,100.0,,26,-20.5,-6.1,-9.8,-1.3,2026-01
2026-01-28,2419,仲琦,通信網路業,移出,掉出掃描母體,34.15,75.0,,1,,,,,2026-01
2026-01-28,2887,台新新光金,金融保險,移出,掉出掃描母體,22.32,71.0,,1,,,,,2026-01
2026-01-28,2441,超豐,半導體業,移出,離高點太遠,91.6,76.0,,26,,,,,2026-01
2026-01-28,4916,事欣科,電腦及週邊設備業,移出,掉出掃描母體,69.31,73.0,,2,,,,,2026-01
2026-01-29,6588,東典光電,通信網路業,進榜,觸發,61.4,93.0,4.0,0,18.2,-4.5,132.9,-1.0,2026-01
2026-01-29,6588,東典光電,通信網路業,觸發,進榜即觸發,61.4,93.0,4.0,0,18.2,-4.5,132.9,-1.0,2026-01
2026-01-29,6426,統新,通信網路業,進榜,觸發,111.5,78.0,3.0,0,9.0,-4.5,135.0,-1.0,2026-01
2026-01-29,6426,統新,通信網路業,觸發,進榜即觸發,111.5,78.0,3.0,0,9.0,-4.5,135.0,-1.0,2026-01
2026-01-29,2233,宇隆,汽車工業,進榜,觸發,258.8,74.0,4.0,0,-20.2,-4.5,10.4,-1.0,2026-01
2026-01-29,2233,宇隆,汽車工業,觸發,進榜即觸發,258.8,74.0,4.0,0,-20.2,-4.5,10.4,-1.0,2026-01
2026-01-29,2887,台新新光金,金融保險,進榜,準備,21.98,70.0,1.0,0,6.3,-4.5,4.2,-1.0,2026-01
2026-01-29,6442,光聖,通信網路業,觸發,,1710.23,95.0,,1,-1.2,-4.5,13.9,-1.0,2026-01
2026-01-29,6155,鈞寶,電子零組件業,移出,離高點太遠,53.6,93.0,,27,,,,,2026-01
2026-01-29,8150,南茂,電子工業,移出,離高點太遠,61.42,93.0,,27,,,,,2026-01
2026-01-29,6163,華電網,通信網路業,移出,離高點太遠,64.3,97.0,,17,,,,,2026-01
2026-01-29,2375,凱美,電子工業,移出,晚期未觸發,94.08,70.0,,16,,,,,2026-01
2026-01-29,3624,光頡,電子零組件業,移出,離高點太遠,57.62,73.0,,16,,,,,2026-01
2026-01-29,2492,華新科,電子工業,移出,離高點太遠,139.76,73.0,,16,,,,,2026-01
2026-01-29,8103,瀚荃,電子工業,移出,掉出掃描母體,92.11,80.0,,10,,,,,2026-01
2026-01-29,3372,典範,半導體業,移出,離高點太遠,21.05,79.0,,9,,,,,2026-01
2026-01-29,3016,嘉晶,半導體業,移出,離高點太遠,63.62,81.0,,9,,,,,2026-01
2026-01-29,2489,瑞軒,光電業,移出,離高點太遠,20.61,78.0,,3,,,,,2026-01
2026-01-30,6683,雍智科技,半導體業,進榜,觸發,573.09,78.0,2.0,0,87.5,-1.8,294.1,0.0,2026-01
2026-01-30,6683,雍智科技,半導體業,觸發,進榜即觸發,573.09,78.0,2.0,0,87.5,-1.8,294.1,0.0,2026-01
2026-01-30,4958,臻鼎-KY,電子零組件業,進榜,觸發,194.17,75.0,2.0,0,-10.7,-1.8,110.7,0.0,2026-01
2026-01-30,4958,臻鼎-KY,電子零組件業,觸發,進榜即觸發,194.17,75.0,2.0,0,-10.7,-1.8,110.7,0.0,2026-01
2026-01-30,3028,增你強,電子工業,進榜,觸發,43.33,71.0,3.0,0,8.9,-1.8,64.1,0.0,2026-01
2026-01-30,3028,增你強,電子工業,觸發,進榜即觸發,43.33,71.0,3.0,0,8.9,-1.8,64.1,0.0,2026-01
2026-01-30,8112,至上,電子工業,進榜,準備,79.72,84.0,2.0,0,0.9,-1.8,2.6,0.0,2026-01
2026-01-30,2885,元大金,金融保險,進榜,準備,40.21,70.0,2.0,0,3.0,-1.8,31.2,0.0,2026-01
2026-01-30,3006,晶豪科,電子工業,觸發,,194.08,98.0,,2,-18.2,-1.8,13.8,0.0,2026-01
2026-01-30,2867,三商壽,金融保險,移出,掉出掃描母體,7.97,71.0,,28,,,,,2026-01
2026-01-30,1608,華榮,電器電纜,移出,掉出掃描母體,37.95,72.0,,2,,,,,2026-01
2026-01-30,2484,希華,電子工業,移出,掉出掃描母體,30.17,72.0,,2,,,,,2026-01
2026-01-30,3357,臺慶科,電子零組件業,移出,掉出掃描母體,155.82,73.0,,28,,,,,2026-01
2026-01-30,8021,尖點,其他電子業,移出,離高點太遠,204.17,98.0,,23,,,,,2026-01
2026-01-30,2406,國碩,光電業,移出,離高點太遠,27.85,91.0,,18,,,,,2026-01
2026-01-30,6173,信昌電,電子零組件業,移出,掉出掃描母體,71.72,81.0,,16,,,,,2026-01
2026-01-30,1802,台玻,玻璃陶瓷,移出,離高點太遠,48.25,92.0,,15,,,,,2026-01
2026-01-30,5347,世界,半導體業,移出,離高點太遠,140.19,79.0,,14,,,,,2026-01
2026-01-30,6217,中探針,電子零組件業,移出,離高點太遠,59.5,81.0,,11,,,,,2026-01
2026-01-30,2303,聯電,半導體業,移出,離高點太遠,61.35,74.0,,11,,,,,2026-01
2026-01-30,6435,大中,半導體業,移出,突破失敗,135.93,76.0,,9,,,,,2026-01
2026-01-30,3707,漢磊,半導體業,移出,離高點太遠,59.8,73.0,,9,,,,,2026-01
2026-01-30,6209,今國光,光電業,移出,離高點太遠,65.03,92.0,,4,,,,,2026-01
2026-01-30,6134,萬旭,電子零組件業,移出,離高點太遠,28.83,76.0,,4,,,,,2026-01
2026-01-30,6133,金橋,電子零組件業,移出,離高點太遠,24.75,85.0,,4,,,,,2026-01
2026-01-30,2009,第一銅,鋼鐵工業,移出,晚期未觸發,49.55,71.0,,2,,,,,2026-01
2026-02-02,3363,上詮,通信網路業,進榜,觸發,458.0,78.0,6.0,0,27.7,-0.8,100.9,0.7,2026-02
2026-02-02,3363,上詮,通信網路業,觸發,進榜即觸發,458.0,78.0,6.0,0,27.7,-0.8,100.9,0.7,2026-02
2026-02-02,5386,青雲,電腦及週邊設備業,進榜,觸發,69.06,77.0,1.0,0,176.4,-0.8,330.8,0.7,2026-02
2026-02-02,5386,青雲,電腦及週邊設備業,觸發,進榜即觸發,69.06,77.0,1.0,0,176.4,-0.8,330.8,0.7,2026-02
2026-02-02,1590,亞德客-KY,電機機械,進榜,準備,1146.18,73.0,3.0,0,-12.0,-0.8,31.2,0.7,2026-02
2026-02-02,6548,長科*,半導體業,移出,離高點太遠,54.4,85.0,,31,,,,,2026-02
2026-02-02,8110,華東,電子工業,移出,離高點太遠,69.33,100.0,,31,,,,,2026-02
2026-02-02,8131,福懋科,半導體業,移出,離高點太遠,70.15,95.0,,31,,,,,2026-02
2026-02-02,2327,國巨*,電子工業,移出,離高點太遠,256.16,83.0,,28,,,,,2026-02
2026-02-02,1303,南亞,塑膠工業,移出,離高點太遠,70.26,87.0,,26,,,,,2026-02
2026-02-02,6182,合晶,半導體業,移出,離高點太遠,34.81,74.0,,26,,,,,2026-02
2026-02-02,7610,聯友金屬,綠能環保,移出,晚期未觸發,157.2,94.0,,24,,,,,2026-02
2026-02-02,3105,穩懋,半導體業,移出,離高點太遠,220.57,95.0,,24,,,,,2026-02
2026-02-02,3025,星通,電子工業,移出,離高點太遠,62.31,78.0,,21,,,,,2026-02
2026-02-02,2478,大毅,電子工業,移出,掉出掃描母體,64.88,71.0,,21,,,,,2026-02
2026-02-02,3265,台星科,半導體業,移出,離高點太遠,129.62,72.0,,20,,,,,2026-02
2026-02-02,3691,碩禾,光電業,移出,離高點太遠,114.0,84.0,,17,,,,,2026-02
2026-02-02,3595,山太士,光電業,移出,離高點太遠,491.5,93.0,,13,,,,,2026-02
2026-02-02,3532,台勝科,半導體業,移出,離高點太遠,132.71,78.0,,10,,,,,2026-02
2026-02-02,7792,安葆,其他電子業,移出,離高點太遠,337.27,89.0,,5,,,,,2026-02
2026-02-02,1326,台化,塑膠工業,移出,離高點太遠,38.51,73.0,,5,,,,,2026-02
2026-02-02,7777,能率亞洲,其他,移出,突破失敗,33.9,92.0,,5,,,,,2026-02
2026-02-03,7728,光焱科技,其他電子業,進榜,觸發,802.15,97.0,2.0,0,-5.6,-1.4,-8.5,0.0,2026-02
2026-02-03,7728,光焱科技,其他電子業,觸發,進榜即觸發,802.15,97.0,2.0,0,-5.6,-1.4,-8.5,0.0,2026-02
2026-02-03,4542,科嶠,電子零組件業,進榜,觸發,109.9,89.0,3.0,0,58.4,-1.4,98.8,0.0,2026-02
2026-02-03,4542,科嶠,電子零組件業,觸發,進榜即觸發,109.9,89.0,3.0,0,58.4,-1.4,98.8,0.0,2026-02
2026-02-03,3017,奇鋐,電子工業,進榜,觸發,1623.75,80.0,4.0,0,14.1,-1.4,58.1,0.0,2026-02
2026-02-03,3017,奇鋐,電子工業,觸發,進榜即觸發,1623.75,80.0,4.0,0,14.1,-1.4,58.1,0.0,2026-02
2026-02-03,2467,志聖,電子工業,進榜,準備,263.99,86.0,3.0,0,36.4,-1.4,134.9,0.0,2026-02
2026-02-03,8027,鈦昇,電機機械,進榜,準備,117.0,74.0,2.0,0,-6.8,-1.4,113.7,0.0,2026-02
2026-02-03,2454,聯發科,半導體業,進榜,準備,1784.34,73.0,3.0,0,-4.2,-1.4,94.7,0.0,2026-02
2026-02-03,2867,三商壽,金融保險,進榜,準備,7.87,71.0,1.0,0,0.4,-1.4,-1.8,0.0,2026-02
2026-02-03,5274,信驊,半導體業,觸發,,8859.14,91.0,,26,7.2,-1.4,82.0,0.0,2026-02
2026-02-03,2885,元大金,金融保險,移出,掉出掃描母體,39.42,72.0,,4,,,,,2026-02
2026-02-03,6770,力積電,半導體業,移出,離高點太遠,59.5,99.0,,32,,,,,2026-02
2026-02-03,8299,群聯,半導體業,移出,離高點太遠,1975.58,98.0,,32,,,,,2026-02
2026-02-03,3260,威剛,半導體業,移出,離高點太遠,302.38,97.0,,32,,,,,2026-02
2026-02-03,4967,十銓,半導體業,移出,離高點太遠,214.56,96.0,,32,,,,,2026-02
2026-02-03,2344,華邦電,半導體業,移出,離高點太遠,104.95,100.0,,32,,,,,2026-02
2026-02-03,8390,金益鼎,其他,移出,晚期未觸發,89.84,79.0,,22,,,,,2026-02
2026-02-03,6257,矽格,半導體業,移出,晚期未觸發,124.53,77.0,,21,,,,,2026-02
2026-02-03,8112,至上,電子工業,移出,掉出掃描母體,71.8,81.0,,4,,,,,2026-02
2026-02-04,6285,啟碁,通信網路業,進榜,觸發,204.06,84.0,2.0,0,-15.7,-1.9,26.3,-0.4,2026-02
2026-02-04,6285,啟碁,通信網路業,觸發,進榜即觸發,204.06,84.0,2.0,0,-15.7,-1.9,26.3,-0.4,2026-02
2026-02-04,4991,環宇-KY,半導體業,進榜,觸發,265.5,83.0,4.0,0,29.6,-1.9,166.7,-0.4,2026-02
2026-02-04,4991,環宇-KY,半導體業,觸發,進榜即觸發,265.5,83.0,4.0,0,29.6,-1.9,166.7,-0.4,2026-02
2026-02-04,6568,宏觀,半導體業,進榜,觸發,165.05,77.0,3.0,0,24.6,-1.9,27.3,-0.4,2026-02
2026-02-04,6568,宏觀,半導體業,觸發,進榜即觸發,165.05,77.0,3.0,0,24.6,-1.9,27.3,-0.4,2026-02
2026-02-04,6830,汎銓,其他電子業,進榜,觸發,206.69,71.0,2.0,0,71.5,-1.9,251.7,-0.4,2026-02
