日期,代號,名稱,產業,事件,原因,收盤,RS,底部序,在榜天數,報酬20D,基準20D,報酬60D,基準60D,次日開盤,跳空%,報酬20D開,基準20D開,報酬60D開,基準60D開,月
2019-05-03,9910,豐泰,其他,移出,掉出掃描母體,134.82,77.0,,9,,,,,,,,,,,2019-05
2019-05-06,6245,立端,通信網路業,移出,掉出掃描母體,46.86,92.0,,110,,,,,,,,,,,2019-05
2019-05-06,6643,M31,半導體業,移出,掉出掃描母體,228.27,82.0,,27,,,,,,,,,,,2019-05
2019-05-06,9914,美利達,其他,移出,掉出掃描母體,143.54,73.0,,6,,,,,,,,,,,2019-05
2019-05-07,9910,豐泰,其他,進榜,準備,138.01,82.0,2.0,0,-10.0,-3.2,-9.0,0.1,137.0,-0.8,-9.3,-2.7,-8.3,1.0,2019-05
2019-05-07,3338,泰碩,電子工業,移出,離高點太遠,43.3,99.0,,36,,,,,,,,,,,2019-05
2019-05-08,3083,網龍,文化創意業,進榜,觸發,56.39,74.0,3.0,0,1.1,-2.7,-5.6,0.2,57.3,1.6,-0.5,-2.8,-7.1,0.3,2019-05
2019-05-08,3083,網龍,文化創意業,觸發,進榜即觸發,56.39,74.0,3.0,0,1.1,-2.7,-5.6,0.2,57.3,1.6,-0.5,-2.8,-7.1,0.3,2019-05
2019-05-08,3038,全台,光電業,進榜,準備,10.53,92.0,1.0,0,-2.2,-2.7,17.3,0.2,10.6,0.6,-2.9,-2.8,16.6,0.3,2019-05
2019-05-08,3092,鴻碩,電子零組件業,進榜,準備,37.79,79.0,2.0,0,-2.9,-2.7,0.5,0.2,37.8,0.0,-2.9,-2.8,0.5,0.3,2019-05
2019-05-08,6176,瑞儀,光電業,移出,掉出掃描母體,78.88,72.0,,98,,,,,,,,,,,2019-05
2019-05-08,2480,敦陽科,資訊服務業,移出,逾期,34.72,81.0,,56,,,,,,,,,,,2019-05
2019-05-08,3176,基亞,生技醫療業,移出,離高點太遠,75.3,91.0,,28,,,,,,,,,,,2019-05
2019-05-08,9802,鈺齊-KY,其他,移出,掉出掃描母體,46.23,71.0,,23,,,,,,,,,,,2019-05
2019-05-08,2101,南港,橡膠工業,移出,掉出掃描母體,33.98,71.0,,12,,,,,,,,,,,2019-05
2019-05-09,2467,志聖,電子工業,進榜,準備,22.39,78.0,3.0,0,-11.7,-1.8,-13.8,0.5,22.6,1.1,-12.7,-2.0,-14.8,0.4,2019-05
2019-05-09,5288,豐祥-KY,電機機械,移出,晚期未觸發,103.89,87.0,,36,,,,,,,,,,,2019-05
2019-05-09,4942,嘉彰,光電業,移出,掉出掃描母體,28.01,88.0,,24,,,,,,,,,,,2019-05
2019-05-09,3293,鈊象,文化創意業,移出,晚期未觸發,42.76,95.0,,24,,,,,,,,,,,2019-05
2019-05-09,3049,精金,電子工業,移出,離高點太遠,11.73,98.0,,15,,,,,,,,,,,2019-05
2019-05-09,3363,上詮,通信網路業,移出,掉出掃描母體,36.82,94.0,,15,,,,,,,,,,,2019-05
2019-05-09,3217,優群,電子零組件業,移出,晚期未觸發,34.3,95.0,,7,,,,,,,,,,,2019-05
2019-05-10,3023,信邦,電子零組件業,進榜,準備,88.44,75.0,2.0,0,-3.9,-1.1,17.6,0.0,89.2,0.9,-4.8,-1.1,16.5,0.1,2019-05
2019-05-10,5871,中租-KY,其他,移出,掉出掃描母體,75.88,76.0,,15,,,,,,,,,,,2019-05
2019-05-13,4119,旭富,化學生技醫療,進榜,準備,61.09,74.0,2.0,0,-6.5,0.0,1.5,0.8,60.3,-1.2,-5.3,1.1,2.8,2.0,2019-05
2019-05-13,2316,楠梓電,電子工業,移出,離高點太遠,21.36,88.0,,62,,,,,,,,,,,2019-05
2019-05-13,4958,臻鼎-KY,電子零組件業,移出,晚期未觸發,74.45,79.0,,35,,,,,,,,,,,2019-05
2019-05-13,6188,廣明,電腦及週邊設備業,移出,離高點太遠,35.35,99.0,,32,,,,,,,,,,,2019-05
2019-05-13,8070,長華*,電子工業,移出,掉出掃描母體,10.31,72.0,,18,,,,,,,,,,,2019-05
2019-05-13,2467,志聖,電子工業,移出,掉出掃描母體,21.16,71.0,,4,,,,,,,,,,,2019-05
2019-05-14,9914,美利達,其他,進榜,準備,144.34,89.0,2.0,0,-2.5,0.0,4.7,0.8,145.1,0.6,-3.0,0.0,4.1,0.6,2019-05
2019-05-14,5519,隆大,建材營造,進榜,準備,8.17,87.0,1.0,0,2.5,0.0,0.3,0.8,8.4,2.5,0.0,0.0,-2.1,0.6,2019-05
2019-05-15,3630,新鉅科,光電業,進榜,準備,109.18,97.0,3.0,0,-4.0,-0.3,-6.6,0.9,110.1,0.9,-4.8,-0.5,-7.4,1.0,2019-05
2019-05-15,2449,京元電子,半導體業,進榜,準備,20.28,90.0,1.0,0,-14.6,-0.3,10.8,0.9,20.3,0.0,-14.6,-0.5,10.8,1.0,2019-05
2019-05-15,4536,拓凱,其他,進榜,準備,103.7,87.0,3.0,0,-1.0,-0.3,13.9,0.9,103.0,-0.7,-0.3,-0.5,14.7,1.0,2019-05
2019-05-15,2633,台灣高鐵,航運業,進榜,準備,31.81,78.0,0.0,0,11.6,-0.3,2.9,0.9,31.8,0.0,11.6,-0.5,2.9,1.0,2019-05
2019-05-16,5876,上海商銀,金融保險,進榜,觸發,35.31,74.0,0.0,0,10.2,0.0,-2.4,1.5,35.3,0.0,10.2,-0.0,-2.4,1.3,2019-05
2019-05-16,5876,上海商銀,金融保險,觸發,進榜即觸發,35.31,74.0,0.0,0,10.2,0.0,-2.4,1.5,35.3,0.0,10.2,-0.0,-2.4,1.3,2019-05
2019-05-16,1477,聚陽,紡織纖維,進榜,準備,132.35,71.0,3.0,0,-5.6,0.0,-12.1,1.5,134.5,1.6,-7.1,-0.0,-13.5,1.3,2019-05
2019-05-16,4536,拓凱,其他,移出,掉出掃描母體,103.7,87.0,,1,,,,,,,,,,,2019-05
2019-05-16,6230,尼得科超眾,電子工業,移出,離高點太遠,146.66,82.0,,37,,,,,,,,,,,2019-05
2019-05-16,2328,廣宇,電子零組件業,移出,掉出掃描母體,19.29,78.0,,31,,,,,,,,,,,2019-05
2019-05-16,3017,奇鋐,電子工業,移出,離高點太遠,33.28,96.0,,29,,,,,,,,,,,2019-05
2019-05-16,3491,昇達科,通信網路業,移出,離高點太遠,70.63,72.0,,24,,,,,,,,,,,2019-05
2019-05-16,6158,禾昌,電子零組件業,移出,離高點太遠,41.21,98.0,,20,,,,,,,,,,,2019-05
2019-05-17,2449,京元電子,半導體業,移出,掉出掃描母體,19.98,91.0,,2,,,,,,,,,,,2019-05
2019-05-17,3034,聯詠,半導體業,移出,掉出掃描母體,112.78,83.0,,94,,,,,,,,,,,2019-05
2019-05-17,3376,新日興,電子零組件業,移出,掉出掃描母體,81.34,89.0,,88,,,,,,,,,,,2019-05
2019-05-17,2345,智邦,通信網路業,移出,掉出掃描母體,107.0,80.0,,58,,,,,,,,,,,2019-05
2019-05-17,3038,全台,光電業,移出,掉出掃描母體,9.99,93.0,,9,,,,,,,,,,,2019-05
2019-05-20,8213,志超,電子工業,移出,掉出掃描母體,22.89,87.0,,59,,,,,,,,,,,2019-05
2019-05-21,6486,互動,通信網路業,進榜,準備,34.67,90.0,3.0,0,16.4,0.9,17.7,0.8,34.8,0.3,16.0,0.8,17.3,0.7,2019-05
2019-05-21,4536,拓凱,其他,進榜,準備,102.31,87.0,3.0,0,15.4,0.9,16.9,0.8,102.0,-0.3,15.8,0.8,17.3,0.7,2019-05
2019-05-21,2207,和泰車,汽車工業,觸發,等待後觸發,393.33,99.0,1.0,55,3.6,0.9,-13.8,0.8,389.0,-1.1,4.8,0.8,-12.8,0.7,2019-05
2019-05-21,2379,瑞昱,半導體業,移出,離高點太遠,146.43,88.0,,126,,,,,,,,,,,2019-05
2019-05-22,3290,東浦,電子零組件業,進榜,準備,29.92,90.0,3.0,0,-9.9,1.2,-19.0,1.4,29.8,-0.5,-9.4,1.6,-18.5,1.7,2019-05
2019-05-22,3454,晶睿,光電業,進榜,準備,105.16,77.0,3.0,0,-4.3,1.2,-17.5,1.4,105.6,0.4,-4.6,1.6,-17.8,1.7,2019-05
2019-05-23,1736,喬山,化學生技醫療,進榜,觸發,53.28,98.0,3.0,0,12.5,2.0,48.1,2.3,53.3,0.0,12.5,2.1,48.1,2.3,2019-05
2019-05-23,1736,喬山,化學生技醫療,觸發,進榜即觸發,53.28,98.0,3.0,0,12.5,2.0,48.1,2.3,53.3,0.0,12.5,2.1,48.1,2.3,2019-05
2019-05-23,9802,鈺齊-KY,其他,進榜,準備,46.58,87.0,1.0,0,5.1,2.0,38.5,2.3,46.9,0.6,4.4,2.1,37.7,2.3,2019-05
2019-05-23,2108,南帝,橡膠工業,進榜,準備,23.91,73.0,2.0,0,3.4,2.0,-5.6,2.3,23.9,0.1,3.2,2.1,-5.7,2.3,2019-05
2019-05-23,2404,漢唐,其他電子業,移出,離高點太遠,86.01,98.0,,132,,,,,,,,,,,2019-05
2019-05-23,4927,泰鼎-KY,電子工業,移出,掉出掃描母體,36.05,86.0,,50,,,,,,,,,,,2019-05
2019-05-23,3092,鴻碩,電子零組件業,移出,掉出掃描母體,37.72,82.0,,15,,,,,,,,,,,2019-05
2019-05-23,3083,網龍,文化創意業,移出,突破失敗,51.26,89.0,,15,,,,,,,,,,,2019-05
2019-05-23,4119,旭富,化學生技醫療,移出,掉出掃描母體,59.33,83.0,,10,,,,,,,,,,,2019-05
2019-05-24,2732,六角,觀光事業,進榜,準備,88.65,98.0,3.0,0,26.4,2.2,47.8,2.3,89.4,0.8,25.4,2.1,46.6,2.1,2019-05
2019-05-24,2884,玉山金,金融保險,進榜,準備,14.72,75.0,1.0,0,1.5,2.2,6.3,2.3,14.8,0.4,1.1,2.1,5.9,2.1,2019-05
2019-05-24,2548,華固,建材營造,進榜,準備,38.86,73.0,0.0,0,3.6,2.2,5.5,2.3,39.3,1.2,2.3,2.1,4.2,2.1,2019-05
2019-05-24,2108,南帝,橡膠工業,移出,掉出掃描母體,23.91,73.0,,1,,,,,,,,,,,2019-05
2019-05-27,1730,花仙子,化學工業,進榜,觸發,60.11,97.0,2.0,0,0.3,1.6,-5.1,2.3,60.0,-0.2,0.6,1.5,-4.9,2.1,2019-05
2019-05-27,1730,花仙子,化學工業,觸發,進榜即觸發,60.11,97.0,2.0,0,0.3,1.6,-5.1,2.3,60.0,-0.2,0.6,1.5,-4.9,2.1,2019-05
2019-05-27,8462,柏文,觀光事業,進榜,準備,172.27,97.0,2.0,0,2.4,1.6,2.6,2.3,170.6,-1.0,3.4,1.5,3.7,2.1,2019-05
2019-05-27,2108,南帝,橡膠工業,進榜,準備,23.95,71.0,2.0,0,2.5,1.6,-6.3,2.3,24.0,0.4,2.1,1.5,-6.7,2.1,2019-05
2019-05-27,6278,台表科,光電業,移出,掉出掃描母體,40.7,93.0,,126,,,,,,,,,,,2019-05
2019-05-27,9914,美利達,其他,移出,掉出掃描母體,140.33,85.0,,13,,,,,,,,,,,2019-05
2019-05-28,1201,味全,食品工業,進榜,準備,22.99,85.0,2.0,0,26.2,1.5,-2.9,2.2,22.9,-0.4,26.6,1.8,-2.6,2.4,2019-05
2019-05-28,2101,南港,橡膠工業,進榜,準備,34.82,81.0,2.0,0,-0.4,1.5,9.7,2.2,34.8,0.0,-0.4,1.8,9.7,2.4,2019-05
2019-05-28,6143,振曜,通信網路業,進榜,準備,29.43,81.0,1.0,0,1.2,1.5,-1.5,2.2,29.6,0.7,0.5,1.8,-2.2,2.4,2019-05
2019-05-29,3038,全台,光電業,進榜,準備,10.46,95.0,2.0,0,1.6,1.9,23.0,2.1,10.5,0.0,1.6,1.8,23.0,2.0,2019-05
2019-05-29,4714,永捷,化學工業,進榜,準備,12.6,81.0,2.0,0,-5.6,1.9,-8.3,2.1,12.6,-0.3,-5.3,1.8,-8.0,2.0,2019-05
2019-05-29,8938,明安,其他,進榜,準備,29.32,77.0,2.0,0,-6.3,1.9,-6.6,2.1,29.4,0.4,-6.7,1.8,-7.0,2.0,2019-05
2019-05-29,2108,南帝,橡膠工業,移出,掉出掃描母體,24.28,71.0,,2,,,,,,,,,,,2019-05
2019-05-29,3023,信邦,電子零組件業,移出,掉出掃描母體,82.23,76.0,,19,,,,,,,,,,,2019-05
2019-05-30,5904,寶雅,貿易百貨,進榜,準備,25.52,75.0,1.0,0,17.3,1.5,14.6,1.0,25.4,-0.4,17.8,1.4,15.1,0.9,2019-05
2019-05-30,2884,玉山金,金融保險,觸發,等待後觸發,15.34,79.0,1.0,6,-4.4,1.5,-0.0,1.0,15.3,0.0,-4.4,1.4,-0.0,0.9,2019-05
2019-05-30,4536,拓凱,其他,移出,掉出掃描母體,104.05,90.0,,9,,,,,,,,,,,2019-05
2019-05-31,3169,亞信,半導體業,進榜,準備,35.33,96.0,3.0,0,-5.5,1.5,5.0,0.8,35.2,-0.3,-5.1,1.8,5.3,1.1,2019-05
2019-05-31,6491,晶碩,生技醫療業,進榜,準備,190.95,82.0,2.0,0,-1.8,1.5,-11.5,0.8,187.3,-1.9,0.2,1.8,-9.8,1.1,2019-05
2019-05-31,2454,聯發科,半導體業,進榜,準備,209.3,81.0,2.0,0,1.0,1.5,14.3,0.8,207.6,-0.8,1.8,1.8,15.2,1.1,2019-05
2019-05-31,3044,健鼎,電子工業,進榜,準備,67.57,71.0,3.0,0,10.9,1.5,20.8,0.8,67.2,-0.5,11.5,1.8,21.4,1.1,2019-05
2019-05-31,2385,群光,電子工業,進榜,準備,46.04,70.0,1.0,0,8.4,1.5,23.7,0.8,45.9,-0.4,8.9,1.8,24.2,1.1,2019-05
2019-05-31,2633,台灣高鐵,航運業,觸發,等待後觸發,33.55,85.0,0.0,16,2.9,1.5,-12.8,0.8,33.5,0.0,2.9,1.8,-12.8,1.1,2019-05
2019-05-31,1477,聚陽,紡織纖維,移出,掉出掃描母體,133.28,73.0,,15,,,,,,,,,,,2019-05
2019-06-03,2108,南帝,橡膠工業,進榜,準備,24.42,73.0,2.0,0,0.1,2.0,-7.5,1.5,24.6,0.8,-0.7,2.0,-8.3,1.4,2019-06
2019-06-03,2834,臺企銀,金融保險,進榜,準備,7.69,72.0,0.0,0,1.1,2.0,0.4,1.5,7.7,0.0,1.1,2.0,0.4,1.4,2019-06
2019-06-03,2101,南港,橡膠工業,觸發,等待後觸發,35.42,85.0,2.0,6,-2.1,2.0,7.0,1.5,35.4,0.0,-2.1,2.0,7.0,1.4,2019-06
2019-06-03,3044,健鼎,電子工業,移出,掉出掃描母體,67.57,71.0,,3,,,,,,,,,,,2019-06
2019-06-03,2385,群光,電子工業,移出,掉出掃描母體,46.04,70.0,,3,,,,,,,,,,,2019-06
2019-06-03,9910,豐泰,其他,移出,掉出掃描母體,127.11,78.0,,27,,,,,,,,,,,2019-06
2019-06-04,3029,零壹,資訊服務業,移出,掉出掃描母體,17.15,83.0,,33,,,,,,,,,,,2019-06
2019-06-04,6486,互動,通信網路業,移出,掉出掃描母體,33.63,87.0,,14,,,,,,,,,,,2019-06
2019-06-05,2812,台中銀,金融保險,進榜,觸發,6.85,72.0,0.0,0,-0.4,2.6,2.0,2.2,6.9,0.4,-0.8,2.6,1.6,2.2,2019-06
2019-06-05,2812,台中銀,金融保險,觸發,進榜即觸發,6.85,72.0,0.0,0,-0.4,2.6,2.0,2.2,6.9,0.4,-0.8,2.6,1.6,2.2,2019-06
2019-06-05,4107,邦特,生技醫療業,進榜,準備,86.44,82.0,3.0,0,9.0,2.6,17.5,2.2,86.4,0.0,9.0,2.6,17.5,2.2,2019-06
2019-06-05,2385,群光,電子工業,進榜,準備,46.22,72.0,1.0,0,9.0,2.6,23.2,2.2,46.7,0.9,8.0,2.6,22.1,2.2,2019-06
2019-06-06,4107,邦特,生技醫療業,觸發,等待後觸發,87.17,82.0,3.0,1,9.3,3.2,16.5,2.8,87.5,0.4,8.9,3.0,16.0,2.5,2019-06
2019-06-06,4714,永捷,化學工業,移出,掉出掃描母體,12.26,83.0,,8,,,,,,,,,,,2019-06
2019-06-10,2707,晶華,觀光事業,進榜,觸發,114.2,77.0,1.0,0,7.6,2.7,-1.3,2.6,113.6,-0.6,8.2,2.6,-0.7,2.5,2019-06
2019-06-10,2707,晶華,觀光事業,觸發,進榜即觸發,114.2,77.0,1.0,0,7.6,2.7,-1.3,2.6,113.6,-0.6,8.2,2.6,-0.7,2.5,2019-06
2019-06-10,3704,合勤控,通信網路業,進榜,準備,22.52,98.0,2.0,0,-8.4,2.7,-1.7,2.6,22.6,0.4,-8.8,2.6,-2.1,2.5,2019-06
2019-06-10,4536,拓凱,其他,進榜,準備,105.45,91.0,3.0,0,8.6,2.7,6.2,2.6,105.4,0.0,8.6,2.6,6.2,2.5,2019-06
2019-06-10,4763,材料*-KY,化學工業,進榜,準備,7.57,84.0,1.0,0,-6.4,2.7,-9.4,2.6,7.6,0.3,-6.7,2.6,-9.7,2.5,2019-06
2019-06-10,2108,南帝,橡膠工業,移出,掉出掃描母體,24.82,76.0,,7,,,,,,,,,,,2019-06
2019-06-10,3454,晶睿,光電業,移出,掉出掃描母體,102.72,75.0,,19,,,,,,,,,,,2019-06
2019-06-11,1515,力山,電機機械,進榜,觸發,65.57,84.0,3.0,0,6.4,2.4,5.5,2.6,65.6,0.0,6.4,2.4,5.5,2.6,2019-06
2019-06-11,1515,力山,電機機械,觸發,進榜即觸發,65.57,84.0,3.0,0,6.4,2.4,5.5,2.6,65.6,0.0,6.4,2.4,5.5,2.6,2019-06
2019-06-11,9938,百和,其他,進榜,準備,56.8,89.0,1.0,0,10.8,2.4,5.0,2.6,58.6,3.2,7.4,2.4,1.8,2.6,2019-06
2019-06-11,8938,明安,其他,移出,掉出掃描母體,29.03,74.0,,13,,,,,,,,,,,2019-06
2019-06-11,3038,全台,光電業,移出,掉出掃描母體,10.5,92.0,,13,,,,,,,,,,,2019-06
2019-06-11,3290,東浦,電子零組件業,移出,晚期未觸發,26.92,79.0,,20,,,,,,,,,,,2019-06
2019-06-12,2812,台中銀,金融保險,移出,掉出掃描母體,6.88,70.0,,7,,,,,,,,,,,2019-06
2019-06-14,4728,雙美,生技醫療業,進榜,觸發,62.82,97.0,4.0,0,11.1,2.7,21.0,2.8,63.4,0.9,10.1,2.7,19.9,2.9,2019-06
2019-06-14,4728,雙美,生技醫療業,觸發,進榜即觸發,62.82,97.0,4.0,0,11.1,2.7,21.0,2.8,63.4,0.9,10.1,2.7,19.9,2.9,2019-06
2019-06-14,5469,瀚宇博,電子零組件業,進榜,觸發,23.5,81.0,5.0,0,3.3,2.7,28.8,2.8,23.3,-0.9,4.3,2.7,30.0,2.9,2019-06
2019-06-14,5469,瀚宇博,電子零組件業,觸發,進榜即觸發,23.5,81.0,5.0,0,3.3,2.7,28.8,2.8,23.3,-0.9,4.3,2.7,30.0,2.9,2019-06
2019-06-14,4994,傳奇,資訊服務業,進榜,準備,110.99,98.0,2.0,0,-6.3,2.7,2.9,2.8,112.3,1.2,-7.4,2.7,1.7,2.9,2019-06
2019-06-14,6143,振曜,通信網路業,移出,掉出掃描母體,29.33,72.0,,17,,,,,,,,,,,2019-06
2019-06-14,3169,亞信,半導體業,移出,掉出掃描母體,34.0,89.0,,14,,,,,,,,,,,2019-06
2019-06-14,3704,合勤控,通信網路業,移出,掉出掃描母體,21.38,98.0,,4,,,,,,,,,,,2019-06
2019-06-17,8016,矽創,半導體業,進榜,觸發,80.44,74.0,4.0,0,4.7,2.7,21.7,2.5,81.9,1.8,2.8,2.6,19.6,2.3,2019-06
2019-06-17,8016,矽創,半導體業,觸發,進榜即觸發,80.44,74.0,4.0,0,4.7,2.7,21.7,2.5,81.9,1.8,2.8,2.6,19.6,2.3,2019-06
2019-06-17,9914,美利達,其他,進榜,準備,149.96,83.0,2.0,0,-2.4,2.7,-0.6,2.5,151.6,1.1,-3.4,2.6,-1.6,2.3,2019-06
2019-06-17,1227,佳格,食品工業,進榜,準備,43.34,77.0,1.0,0,2.0,2.7,9.4,2.5,43.4,0.2,1.8,2.6,9.3,2.3,2019-06
2019-06-17,2812,台中銀,金融保險,進榜,準備,6.85,76.0,0.0,0,1.2,2.7,3.3,2.5,6.9,0.4,0.8,2.6,2.9,2.3,2019-06
2019-06-17,6670,復盛應用,其他,進榜,準備,115.03,73.0,2.0,0,9.9,2.7,-0.5,2.5,116.6,1.4,8.4,2.6,-1.8,2.3,2019-06
2019-06-17,1507,永大,電機機械,進榜,準備,61.99,71.0,2.0,0,-0.4,2.7,-3.1,2.5,61.7,-0.4,0.0,2.6,-2.7,2.3,2019-06
2019-06-18,4968,立積,電子工業,進榜,準備,50.95,96.0,1.0,0,30.8,2.9,85.8,2.5,52.0,2.1,28.2,2.6,82.0,2.4,2019-06
2019-06-18,3023,信邦,電子零組件業,進榜,準備,85.34,85.0,2.0,0,10.9,2.9,22.3,2.5,86.1,0.9,9.9,2.6,21.2,2.4,2019-06
2019-06-18,3029,零壹,資訊服務業,進榜,準備,17.72,85.0,3.0,0,15.6,2.9,27.9,2.5,18.0,1.4,14.0,2.6,26.1,2.4,2019-06
2019-06-18,8016,矽創,半導體業,移出,掉出掃描母體,80.44,74.0,,1,,,,,,,,,,,2019-06
2019-06-19,3324,雙鴻,其他電子類,進榜,準備,126.13,97.0,3.0,0,0.3,2.3,18.3,2.1,125.7,-0.3,0.7,2.2,18.7,2.0,2019-06
2019-06-19,2520,冠德,建材營造,進榜,準備,15.8,95.0,1.0,0,-6.3,2.3,1.5,2.1,15.8,-0.2,-6.2,2.2,1.6,2.0,2019-06
2019-06-19,3708,上緯投控,化學工業,進榜,準備,75.02,90.0,2.0,0,-18.5,2.3,-19.8,2.1,74.7,-0.5,-18.1,2.2,-19.5,2.0,2019-06
2019-06-19,9941,裕融,其他,進榜,準備,43.74,77.0,1.0,0,10.5,2.3,13.3,2.1,43.5,-0.4,11.0,2.2,13.8,2.0,2019-06
2019-06-19,4536,拓凱,其他,觸發,等待後觸發,118.02,97.0,3.0,9,3.8,2.3,-5.4,2.1,118.0,0.0,3.8,2.2,-5.4,2.0,2019-06
2019-06-19,1507,永大,電機機械,移出,掉出掃描母體,61.81,71.0,,2,,,,,,,,,,,2019-06
2019-06-19,1515,力山,電機機械,移出,掉出掃描母體,62.98,75.0,,8,,,,,,,,,,,2019-06
2019-06-20,3293,鈊象,文化創意業,進榜,準備,56.16,99.0,3.0,0,-3.6,1.5,22.4,1.7,55.5,-1.1,-2.5,1.4,23.8,1.4,2019-06
2019-06-20,6472,保瑞,生技醫療業,進榜,準備,36.56,81.0,3.0,0,14.7,1.5,34.2,1.7,36.4,-0.3,15.1,1.4,34.7,1.4,2019-06
2019-06-20,1712,興農,化學工業,進榜,準備,13.04,80.0,0.0,0,-4.9,1.5,-5.9,1.7,13.1,0.2,-5.2,1.4,-6.1,1.4,2019-06
2019-06-20,3092,鴻碩,電子零組件業,進榜,準備,37.44,74.0,3.0,0,1.7,1.5,-3.5,1.7,37.6,0.4,1.3,1.4,-3.9,1.4,2019-06
2019-06-20,4119,旭富,化學生技醫療,進榜,準備,59.52,72.0,3.0,0,9.7,1.5,5.9,1.7,60.3,1.3,8.3,1.4,4.6,1.4,2019-06
2019-06-20,2108,南帝,橡膠工業,進榜,準備,24.52,70.0,2.0,0,-3.2,1.5,-8.4,1.7,24.8,1.0,-4.1,1.4,-9.2,1.4,2019-06
2019-06-20,2812,台中銀,金融保險,移出,掉出掃描母體,6.9,73.0,,3,,,,,,,,,,,2019-06
2019-06-20,6670,復盛應用,其他,移出,掉出掃描母體,117.53,71.0,,3,,,,,,,,,,,2019-06
2019-06-21,1102,亞泥,水泥工業,進榜,準備,28.19,87.0,2.0,0,-1.0,1.8,0.3,1.6,28.3,0.3,-1.3,1.8,0.0,1.4,2019-06
2019-06-21,3044,健鼎,電子工業,進榜,準備,71.61,74.0,3.0,0,4.1,1.8,17.0,1.6,71.3,-0.5,4.6,1.8,17.5,1.4,2019-06
2019-06-21,8341,日友,其他,進榜,準備,191.75,74.0,2.0,0,0.1,1.8,4.3,1.6,192.4,0.4,-0.2,1.8,3.9,1.4,2019-06
2019-06-21,2732,六角,觀光事業,觸發,等待後觸發,108.11,100.0,3.0,28,20.5,1.8,10.9,1.6,108.5,0.3,20.1,1.8,10.6,1.4,2019-06
2019-06-21,4994,傳奇,資訊服務業,移出,離高點太遠,95.5,94.0,,7,,,,,,,,,,,2019-06
2019-06-21,3708,上緯投控,化學工業,移出,掉出掃描母體,74.3,90.0,,2,,,,,,,,,,,2019-06
2019-06-24,1215,卜蜂,食品工業,進榜,觸發,42.43,90.0,1.0,0,7.6,1.6,3.4,1.7,43.1,1.5,6.0,1.6,1.9,1.8,2019-06
2019-06-24,1215,卜蜂,食品工業,觸發,進榜即觸發,42.43,90.0,1.0,0,7.6,1.6,3.4,1.7,43.1,1.5,6.0,1.6,1.9,1.8,2019-06
2019-06-24,1101,台泥,水泥工業,進榜,觸發,26.2,81.0,2.0,0,-1.5,1.6,1.0,1.7,26.2,0.0,-1.5,1.6,1.0,1.8,2019-06
2019-06-24,1101,台泥,水泥工業,觸發,進榜即觸發,26.2,81.0,2.0,0,-1.5,1.6,1.0,1.7,26.2,0.0,-1.5,1.6,1.0,1.8,2019-06
2019-06-24,2890,永豐金,金融保險,進榜,觸發,8.32,76.0,0.0,0,1.9,1.6,1.9,1.7,8.3,0.0,1.9,1.6,1.9,1.8,2019-06
2019-06-24,2890,永豐金,金融保險,觸發,進榜即觸發,8.32,76.0,0.0,0,1.9,1.6,1.9,1.7,8.3,0.0,1.9,1.6,1.9,1.8,2019-06
2019-06-24,3038,全台,光電業,進榜,準備,10.67,93.0,2.0,0,17.4,1.6,24.3,1.7,10.7,0.3,17.1,1.6,23.9,1.8,2019-06
2019-06-24,1464,得力,紡織纖維,進榜,準備,18.37,84.0,1.0,0,-5.1,1.6,-1.1,1.7,18.5,0.9,-6.0,1.6,-2.0,1.8,2019-06
2019-06-24,8299,群聯,半導體業,進榜,準備,212.29,70.0,2.0,0,13.4,1.6,3.4,1.7,212.6,0.2,13.2,1.6,3.3,1.8,2019-06
2019-06-24,4119,旭富,化學生技醫療,移出,掉出掃描母體,59.08,74.0,,4,,,,,,,,,,,2019-06
2019-06-25,9955,佳龍,其他,進榜,觸發,22.64,98.0,1.0,0,-19.6,1.8,-18.3,2.0,22.6,0.0,-19.6,1.9,-18.3,2.1,2019-06
2019-06-25,9955,佳龍,其他,觸發,進榜即觸發,22.64,98.0,1.0,0,-19.6,1.8,-18.3,2.0,22.6,0.0,-19.6,1.9,-18.3,2.1,2019-06
2019-06-25,1210,大成,食品工業,進榜,準備,25.74,80.0,1.0,0,-2.5,1.8,4.2,2.0,26.0,1.0,-3.4,1.9,3.2,2.1,2019-06
2019-06-25,3376,新日興,電子零組件業,進榜,準備,82.75,79.0,3.0,0,6.8,1.8,8.7,2.0,83.1,0.4,6.4,1.9,8.2,2.1,2019-06
2019-06-25,2345,智邦,通信網路業,進榜,準備,109.98,77.0,2.0,0,7.1,1.8,37.5,2.0,110.8,0.8,6.3,1.9,36.4,2.1,2019-06
2019-06-25,3703,欣陸,建材營造,進榜,準備,11.27,72.0,1.0,0,1.4,1.8,-9.5,2.0,11.3,0.0,1.4,1.9,-9.5,2.1,2019-06
2019-06-25,4119,旭富,化學生技醫療,進榜,準備,59.83,71.0,3.0,0,13.6,1.8,11.9,2.0,60.0,0.3,13.2,1.9,11.6,2.1,2019-06
2019-06-25,2812,台中銀,金融保險,進榜,準備,6.85,70.0,0.0,0,2.8,1.8,3.3,2.0,6.8,0.0,2.8,1.9,3.3,2.1,2019-06
2019-06-25,1201,味全,食品工業,觸發,等待後觸發,28.93,96.0,2.0,28,-14.7,1.8,-24.9,2.0,28.9,0.0,-14.7,1.9,-24.9,2.1,2019-06
