日期,代號,名稱,產業,事件,原因,收盤,RS,底部序,在榜天數,樞紐,報酬20D,基準20D,報酬60D,基準60D,報酬120D,基準120D,報酬180D,基準180D,次日開盤,跳空%,報酬20D開,基準20D開,報酬60D開,基準60D開,報酬120D開,基準120D開,報酬180D開,基準180D開,月,來源
2026-06-18,8261,富鼎,半導體業,進榜,觸發,211.91,78.0,4.0,0,,8.1,-5.2,,,,,,,233.1,10.0,-1.8,-5.5,,,,,,,2026-06,2026
2026-06-18,6432,今展科,電子零組件業,進榜,觸發,85.69,84.0,3.0,0,,-24.1,-5.2,,,,,,,84.3,-1.6,-22.8,-5.5,,,,,,,2026-06,2026
2026-06-18,1303,南亞,塑膠工業,觸發,進榜即觸發,138.33,70.0,5.0,0,138.33,34.8,-5.2,,,,,,,151.8,9.7,22.9,-5.5,,,,,,,2026-06,2026
2026-06-18,6435,大中,半導體業,進榜,觸發,309.37,85.0,5.0,0,,-15.9,-5.2,,,,,,,340.1,9.9,-23.5,-5.5,,,,,,,2026-06,2026
2026-06-18,3481,群創,光電業,進榜,觸發,64.4,97.0,5.0,0,,-21.7,-5.2,,,,,,,69.4,7.8,-27.4,-5.5,,,,,,,2026-06,2026
2026-06-18,3481,群創,光電業,觸發,進榜即觸發,64.4,97.0,5.0,0,64.4,-21.7,-5.2,,,,,,,69.4,7.8,-27.4,-5.5,,,,,,,2026-06,2026
2026-06-18,2344,華邦電,半導體業,進榜,觸發,218.5,91.0,4.0,0,,-30.9,-5.2,,,,,,,229.5,5.0,-34.2,-5.5,,,,,,,2026-06,2026
2026-06-18,2344,華邦電,半導體業,觸發,進榜即觸發,218.5,91.0,4.0,0,218.5,-30.9,-5.2,,,,,,,229.5,5.0,-34.2,-5.5,,,,,,,2026-06,2026
2026-06-18,6435,大中,半導體業,觸發,進榜即觸發,309.37,85.0,5.0,0,309.37,-15.9,-5.2,,,,,,,340.1,9.9,-23.5,-5.5,,,,,,,2026-06,2026
2026-06-18,8358,金居,電子零組件業,觸發,進榜即觸發,696.81,91.0,4.0,0,696.81,-46.8,-5.2,,,,,,,701.8,0.7,-47.1,-5.5,,,,,,,2026-06,2026
2026-06-18,3234,光環,通信網路業,進榜,觸發,138.17,88.0,3.0,0,,-33.6,-5.2,,,,,,,139.1,0.7,-34.0,-5.5,,,,,,,2026-06,2026
2026-06-18,3234,光環,通信網路業,觸發,進榜即觸發,138.17,88.0,3.0,0,138.17,-33.6,-5.2,,,,,,,139.1,0.7,-34.0,-5.5,,,,,,,2026-06,2026
2026-06-18,8358,金居,電子零組件業,進榜,觸發,696.81,91.0,4.0,0,,-46.8,-5.2,,,,,,,701.8,0.7,-47.1,-5.5,,,,,,,2026-06,2026
2026-06-22,3042,晶技,電子工業,移出,離高點太遠,198.0,79.0,,31,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-22,5425,台半,半導體業,觸發,進榜即觸發,126.91,78.0,5.0,0,126.91,-31.2,-4.2,,,,,,,131.8,3.8,-33.7,-4.2,,,,,,,2026-06,2026
2026-06-22,2316,楠梓電,電子工業,進榜,觸發,223.83,75.0,4.0,0,,-30.5,-4.2,,,,,,,235.2,5.1,-33.9,-4.2,,,,,,,2026-06,2026
2026-06-22,2316,楠梓電,電子工業,觸發,進榜即觸發,223.83,75.0,4.0,0,223.83,-30.5,-4.2,,,,,,,235.2,5.1,-33.9,-4.2,,,,,,,2026-06,2026
2026-06-22,3317,尼克森,半導體業,進榜,觸發,96.35,73.0,3.0,0,,-19.7,-4.2,,,,,,,97.7,1.4,-20.8,-4.2,,,,,,,2026-06,2026
2026-06-22,3317,尼克森,半導體業,觸發,進榜即觸發,96.35,73.0,3.0,0,96.35,-19.7,-4.2,,,,,,,97.7,1.4,-20.8,-4.2,,,,,,,2026-06,2026
2026-06-22,2303,聯電,半導體業,進榜,準備,157.31,92.0,3.0,0,,-14.5,-4.2,,,,,,,170.1,8.1,-20.9,-4.2,,,,,,,2026-06,2026
2026-06-22,6271,同欣電,半導體業,觸發,進榜即觸發,266.5,71.0,4.0,0,266.5,-24.8,-4.2,,,,,,,268.0,0.6,-25.2,-4.2,,,,,,,2026-06,2026
2026-06-22,6415,矽力*-KY,半導體業,進榜,準備,673.0,91.0,3.0,0,,-31.4,-4.2,,,,,,,668.0,-0.7,-30.9,-4.2,,,,,,,2026-06,2026
2026-06-22,3675,德微,半導體業,進榜,準備,405.0,87.0,2.0,0,,-34.0,-4.2,,,,,,,445.5,10.0,-40.0,-4.2,,,,,,,2026-06,2026
2026-06-22,5425,台半,半導體業,進榜,觸發,126.91,78.0,5.0,0,,-31.2,-4.2,,,,,,,131.8,3.8,-33.7,-4.2,,,,,,,2026-06,2026
2026-06-22,6525,捷敏-KY,半導體業,進榜,準備,155.0,71.0,3.0,0,,-2.6,-4.2,,,,,,,153.5,-1.0,-1.6,-4.2,,,,,,,2026-06,2026
2026-06-22,6271,同欣電,半導體業,進榜,觸發,266.5,71.0,4.0,0,,-24.8,-4.2,,,,,,,268.0,0.6,-25.2,-4.2,,,,,,,2026-06,2026
2026-06-22,5285,界霖,電子工業,進榜,準備,101.1,73.0,2.0,0,,-20.3,-4.2,,,,,,,99.6,-1.5,-19.1,-4.2,,,,,,,2026-06,2026
2026-06-22,2409,友達,光電業,觸發,進榜即觸發,30.43,81.0,4.0,0,30.43,-17.3,-4.2,,,,,,,30.6,0.5,-17.7,-4.2,,,,,,,2026-06,2026
2026-06-22,6213,聯茂,電子工業,觸發,進榜即觸發,305.43,84.0,3.0,0,305.43,16.1,-4.2,,,,,,,301.5,-1.3,17.6,-4.2,,,,,,,2026-06,2026
2026-06-22,2409,友達,光電業,進榜,觸發,30.43,81.0,4.0,0,,-17.3,-4.2,,,,,,,30.6,0.5,-17.7,-4.2,,,,,,,2026-06,2026
2026-06-22,2426,鼎元,光電業,觸發,進榜即觸發,89.9,98.0,2.0,0,89.9,-39.0,-4.2,,,,,,,98.7,9.8,-44.5,-4.2,,,,,,,2026-06,2026
2026-06-22,3189,景碩,半導體業,進榜,觸發,794.64,97.0,5.0,0,,-6.1,-4.2,,,,,,,778.7,-2.0,-4.2,-4.2,,,,,,,2026-06,2026
2026-06-22,3189,景碩,半導體業,觸發,進榜即觸發,794.64,97.0,5.0,0,794.64,-6.1,-4.2,,,,,,,778.7,-2.0,-4.2,-4.2,,,,,,,2026-06,2026
2026-06-22,6715,嘉基,電子工業,進榜,觸發,509.92,97.0,2.0,0,,-25.1,-4.2,,,,,,,535.5,5.0,-28.6,-4.2,,,,,,,2026-06,2026
2026-06-22,2426,鼎元,光電業,進榜,觸發,89.9,98.0,2.0,0,,-39.0,-4.2,,,,,,,98.7,9.8,-44.5,-4.2,,,,,,,2026-06,2026
2026-06-22,2337,旺宏,半導體業,進榜,觸發,185.5,94.0,5.0,0,,-33.7,-4.2,,,,,,,188.0,1.3,-34.6,-4.2,,,,,,,2026-06,2026
2026-06-22,2337,旺宏,半導體業,觸發,進榜即觸發,185.5,94.0,5.0,0,185.5,-33.7,-4.2,,,,,,,188.0,1.3,-34.6,-4.2,,,,,,,2026-06,2026
2026-06-22,3711,日月光投控,半導體業,進榜,觸發,667.9,85.0,4.0,0,,-5.2,-4.2,,,,,,,672.9,0.7,-5.9,-4.2,,,,,,,2026-06,2026
2026-06-22,3711,日月光投控,半導體業,觸發,進榜即觸發,667.9,85.0,4.0,0,667.9,-5.2,-4.2,,,,,,,672.9,0.7,-5.9,-4.2,,,,,,,2026-06,2026
2026-06-22,6213,聯茂,電子工業,進榜,觸發,305.43,84.0,3.0,0,,16.1,-4.2,,,,,,,301.5,-1.3,17.6,-4.2,,,,,,,2026-06,2026
2026-06-22,6715,嘉基,電子工業,觸發,進榜即觸發,509.92,97.0,2.0,0,509.92,-25.1,-4.2,,,,,,,535.5,5.0,-28.6,-4.2,,,,,,,2026-06,2026
2026-06-23,4973,廣穎,半導體業,移出,離高點太遠,183.0,97.0,,26,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-23,6213,聯茂,電子工業,移出,突破失敗,278.66,80.0,,1,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-23,3189,景碩,半導體業,移出,突破失敗,725.76,96.0,,1,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-23,6432,今展科,電子零組件業,移出,突破失敗,72.97,74.0,,5,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-23,6155,鈞寶,電子零組件業,移出,掉出掃描母體,95.81,73.0,,8,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-23,3090,日電貿,電子工業,移出,離高點太遠,297.91,94.0,,11,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-23,3236,千如,電子零組件業,移出,離高點太遠,60.31,74.0,,11,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-23,6271,同欣電,半導體業,移出,掉出掃描母體,266.5,71.0,,1,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-23,8043,蜜望實,電子零組件業,移出,離高點太遠,200.69,86.0,,15,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-23,2484,希華,電子工業,移出,離高點太遠,62.42,90.0,,32,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-23,8926,台汽電,油電燃氣業,進榜,準備,79.85,72.0,2.0,0,,-19.0,-2.9,,,,,,,79.9,0.0,-19.0,-2.7,,,,,,,2026-06,2026
2026-06-23,6525,捷敏-KY,半導體業,觸發,等待後觸發,170.5,80.0,3.0,1,157.0,-9.1,-2.9,,,,,,,166.0,-2.6,-6.6,-2.7,,,,,,,2026-06,2026
2026-06-23,3675,德微,半導體業,觸發,等待後觸發,445.5,91.0,2.0,1,413.0,-38.7,-2.9,,,,,,,422.0,-5.3,-35.3,-2.7,,,,,,,2026-06,2026
2026-06-23,3374,精材,半導體業,觸發,進榜即觸發,301.0,73.0,2.0,0,301.0,38.9,-2.9,,,,,,,296.5,-1.5,41.0,-2.7,,,,,,,2026-06,2026
2026-06-23,3374,精材,半導體業,進榜,觸發,301.0,73.0,2.0,0,,38.9,-2.9,,,,,,,296.5,-1.5,41.0,-2.7,,,,,,,2026-06,2026
2026-06-23,3450,聯鈞,其他電子業,觸發,進榜即觸發,612.0,78.0,1.0,0,612.0,-25.1,-2.9,,,,,,,586.0,-4.2,-21.8,-2.7,,,,,,,2026-06,2026
2026-06-23,3450,聯鈞,其他電子業,進榜,觸發,612.0,78.0,1.0,0,,-25.1,-2.9,,,,,,,586.0,-4.2,-21.8,-2.7,,,,,,,2026-06,2026
2026-06-23,3016,嘉晶,半導體業,觸發,進榜即觸發,151.6,90.0,6.0,0,151.6,-30.9,-2.9,,,,,,,150.6,-0.7,-30.4,-2.7,,,,,,,2026-06,2026
2026-06-23,3016,嘉晶,半導體業,進榜,觸發,151.6,90.0,6.0,0,,-30.9,-2.9,,,,,,,150.6,-0.7,-30.4,-2.7,,,,,,,2026-06,2026
2026-06-23,3221,台嘉碩,通信網路業,移出,離高點太遠,55.33,78.0,,32,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-24,3016,嘉晶,半導體業,移出,突破失敗,136.69,87.0,,1,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-24,6415,矽力*-KY,半導體業,移出,晚期未觸發,605.0,89.0,,2,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-24,8358,金居,電子零組件業,移出,離高點太遠,635.09,86.0,,6,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-24,6488,環球晶,半導體業,移出,離高點太遠,961.28,82.0,,8,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-24,3624,光頡,電子零組件業,移出,離高點太遠,146.28,92.0,,9,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-24,7788,松川精密,電子零組件業,移出,掉出掃描母體,276.08,72.0,,14,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-24,8105,凌巨,光電業,進榜,準備,23.5,72.0,1.0,0,,-26.8,-3.4,,,,,,,23.8,1.3,-27.7,-3.7,,,,,,,2026-06,2026
2026-06-24,6446,藥華藥,生技醫療業,進榜,準備,1044.71,75.0,2.0,0,,10.1,-3.4,,,,,,,1049.2,0.4,9.6,-3.7,,,,,,,2026-06,2026
2026-06-24,8040,九暘,半導體業,進榜,準備,125.0,85.0,2.0,0,,-39.4,-3.4,,,,,,,126.0,0.8,-39.9,-3.7,,,,,,,2026-06,2026
2026-06-24,6213,聯茂,電子工業,進榜,準備,306.42,86.0,3.0,0,,12.1,-3.4,,,,,,,326.3,6.5,5.3,-3.7,,,,,,,2026-06,2026
2026-06-24,2302,麗正,半導體業,進榜,準備,49.83,90.0,2.0,0,,-14.8,-3.4,,,,,,,53.0,6.4,-19.9,-3.7,,,,,,,2026-06,2026
2026-06-24,5285,界霖,電子工業,觸發,等待後觸發,108.5,79.0,2.0,2,101.6,-26.2,-3.4,,,,,,,115.0,6.0,-30.3,-3.7,,,,,,,2026-06,2026
2026-06-25,6208,日揚,電子零組件業,進榜,準備,105.0,80.0,3.0,0,,-20.8,-3.8,,,,,,,105.0,0.0,-20.8,-3.5,,,,,,,2026-06,2026
2026-06-25,6715,嘉基,電子工業,移出,離高點太遠,472.51,96.0,,3,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-25,2337,旺宏,半導體業,移出,離高點太遠,161.5,94.0,,3,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-25,3026,禾伸堂,電子工業,移出,離高點太遠,771.0,100.0,,50,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-25,8926,台汽電,油電燃氣業,移出,掉出掃描母體,79.56,71.0,,2,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-25,6213,聯茂,電子工業,觸發,等待後觸發,336.67,90.0,3.0,1,309.4,-8.1,-3.8,,,,,,,350.1,4.0,-11.6,-3.5,,,,,,,2026-06,2026
2026-06-25,5347,世界,半導體業,觸發,進榜即觸發,214.92,79.0,4.0,0,214.92,-26.9,-3.8,,,,,,,210.0,-2.3,-25.2,-3.5,,,,,,,2026-06,2026
2026-06-25,3189,景碩,半導體業,進榜,觸發,810.61,98.0,5.0,0,,-12.3,-3.8,,,,,,,826.6,2.0,-14.0,-3.5,,,,,,,2026-06,2026
2026-06-25,6672,騰輝電子-KY,電子工業,觸發,進榜即觸發,289.5,91.0,4.0,0,289.5,-22.5,-3.8,,,,,,,289.0,-0.2,-22.3,-3.5,,,,,,,2026-06,2026
2026-06-25,6672,騰輝電子-KY,電子工業,進榜,觸發,289.5,91.0,4.0,0,,-22.5,-3.8,,,,,,,289.0,-0.2,-22.3,-3.5,,,,,,,2026-06,2026
2026-06-25,8046,南電,電子工業,觸發,進榜即觸發,1045.0,94.0,4.0,0,1045.0,6.2,-3.8,,,,,,,1100.0,5.3,0.9,-3.5,,,,,,,2026-06,2026
2026-06-25,8046,南電,電子工業,進榜,觸發,1045.0,94.0,4.0,0,,6.2,-3.8,,,,,,,1100.0,5.3,0.9,-3.5,,,,,,,2026-06,2026
2026-06-25,3189,景碩,半導體業,觸發,進榜即觸發,810.61,98.0,5.0,0,810.61,-12.3,-3.8,,,,,,,826.6,2.0,-14.0,-3.5,,,,,,,2026-06,2026
2026-06-25,5347,世界,半導體業,進榜,觸發,214.92,79.0,4.0,0,,-26.9,-3.8,,,,,,,210.0,-2.3,-25.2,-3.5,,,,,,,2026-06,2026
2026-06-26,2409,友達,光電業,移出,離高點太遠,27.48,82.0,,4,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-26,8040,九暘,半導體業,移出,離高點太遠,107.0,81.0,,2,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-26,3450,聯鈞,其他電子業,移出,突破失敗,530.0,75.0,,3,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-26,6525,捷敏-KY,半導體業,移出,離高點太遠,146.0,74.0,,4,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-26,3675,德微,半導體業,移出,離高點太遠,359.5,87.0,,4,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-26,5347,世界,半導體業,移出,突破失敗,197.33,77.0,,1,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-26,5425,台半,半導體業,移出,離高點太遠,111.78,76.0,,4,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-26,2426,鼎元,光電業,移出,離高點太遠,77.6,97.0,,4,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-26,7610,聯友金屬,綠能環保,移出,離高點太遠,1666.63,100.0,,9,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-26,6274,台燿,電子零組件業,移出,離高點太遠,1580.0,95.0,,8,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-26,8091,翔名,電子零組件業,移出,晚期未觸發,255.0,78.0,,8,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-26,6207,雷科,電子零組件業,移出,離高點太遠,144.38,93.0,,9,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-26,2492,華新科,電子工業,移出,離高點太遠,537.15,99.0,,10,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-26,3532,台勝科,半導體業,移出,離高點太遠,335.28,94.0,,11,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-26,6693,廣閎科,半導體業,移出,離高點太遠,220.47,89.0,,11,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-26,5289,宜鼎,電腦及週邊設備業,移出,掉出掃描母體,1686.86,91.0,,59,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-26,3234,光環,通信網路業,移出,離高點太遠,120.06,82.0,,8,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-29,3317,尼克森,半導體業,移出,離高點太遠,85.04,72.0,,7,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-29,2316,楠梓電,電子工業,移出,離高點太遠,207.98,78.0,,7,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-29,6175,立敦,電子零組件業,移出,晚期未觸發,104.05,83.0,,11,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-29,6834,天二科技,電子工業,移出,離高點太遠,109.0,97.0,,12,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-29,3441,聯一光,光電業,移出,離高點太遠,76.2,83.0,,13,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-29,2375,凱美,電子工業,移出,離高點太遠,190.63,85.0,,14,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-29,3008,大立光,光電業,移出,離高點太遠,4340.36,81.0,,14,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-29,6182,合晶,半導體業,移出,離高點太遠,112.0,97.0,,13,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-29,8042,金山電,電子零組件業,移出,離高點太遠,169.0,95.0,,17,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-29,2478,大毅,電子工業,移出,離高點太遠,202.73,96.0,,24,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-29,6166,凌華,電腦及週邊設備業,移出,離高點太遠,138.26,83.0,,38,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-29,6446,藥華藥,生技醫療業,觸發,等待後觸發,1143.77,84.0,2.0,5,1062.72,-2.5,-4.9,,,,,,,1166.3,2.0,-4.4,-5.3,,,,,,,2026-06,2026
2026-06-29,7795,長廣,電子零組件業,觸發,進榜即觸發,506.0,72.0,4.0,0,506.0,-26.9,-4.9,,,,,,,556.0,9.9,-33.5,-5.3,,,,,,,2026-06,2026
2026-06-29,7795,長廣,電子零組件業,進榜,觸發,506.0,72.0,4.0,0,,-26.9,-4.9,,,,,,,556.0,9.9,-33.5,-5.3,,,,,,,2026-06,2026
2026-06-29,4958,臻鼎-KY,電子零組件業,移出,晚期未觸發,573.0,96.0,,14,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-30,5285,界霖,電子工業,移出,離高點太遠,96.3,72.0,,8,,,,,,,,,,,,,,,,,,,,2026-06,2026
2026-06-30,4542,科嶠,電子零組件業,觸發,等待後觸發,449.5,98.0,3.0,13,380.0,-43.8,-7.7,,,,,,,494.0,9.9,-48.9,-8.0,,,,,,,2026-06,2026
2026-06-30,3028,增你強,電子工業,進榜,準備,81.54,72.0,3.0,0,,-28.5,-7.7,,,,,,,81.9,0.5,-28.8,-8.0,,,,,,,2026-06,2026
2026-06-30,3037,欣興,電子工業,進榜,準備,1067.81,96.0,2.0,0,,-35.6,-7.7,,,,,,,1082.8,1.4,-36.5,-8.0,,,,,,,2026-06,2026
2026-06-30,2472,立隆電,電子工業,進榜,觸發,446.72,97.0,4.0,0,,-51.5,-7.7,,,,,,,454.6,1.8,-52.3,-8.0,,,,,,,2026-06,2026
2026-06-30,6658,聯策,其他電子業,觸發,進榜即觸發,234.0,98.0,4.0,0,234.0,-41.0,-7.7,,,,,,,257.0,9.8,-46.3,-8.0,,,,,,,2026-06,2026
2026-06-30,6658,聯策,其他電子業,進榜,觸發,234.0,98.0,4.0,0,,-41.0,-7.7,,,,,,,257.0,9.8,-46.3,-8.0,,,,,,,2026-06,2026
2026-06-30,2472,立隆電,電子工業,觸發,進榜即觸發,446.72,97.0,4.0,0,446.72,-51.5,-7.7,,,,,,,454.6,1.8,-52.3,-8.0,,,,,,,2026-06,2026
2026-07-01,2408,南亞科,半導體業,移出,離高點太遠,419.65,83.0,,14,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-01,2302,麗正,半導體業,移出,晚期未觸發,50.4,91.0,,7,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-01,8105,凌巨,光電業,移出,掉出掃描母體,22.85,70.0,,7,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-01,2344,華邦電,半導體業,移出,離高點太遠,190.0,84.0,,13,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-01,6197,佳必琪,電子零組件業,移出,晚期未觸發,341.08,85.0,,33,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-01,2484,希華,電子工業,進榜,觸發,79.07,95.0,4.0,0,,-27.8,-8.3,,,,,,,79.8,0.9,-28.4,-8.0,,,,,,,2026-07,2026
2026-07-01,2464,盟立,其他電子業,進榜,準備,190.0,91.0,2.0,0,,-35.5,-8.3,,,,,,,186.5,-1.8,-34.3,-8.0,,,,,,,2026-07,2026
2026-07-01,2484,希華,電子工業,觸發,進榜即觸發,79.07,95.0,4.0,0,79.07,-27.8,-8.3,,,,,,,79.8,0.9,-28.4,-8.0,,,,,,,2026-07,2026
2026-07-01,2375,凱美,電子工業,進榜,準備,230.24,89.0,3.0,0,,-54.4,-8.3,,,,,,,223.3,-3.0,-53.0,-8.0,,,,,,,2026-07,2026
2026-07-01,3026,禾伸堂,電子工業,進榜,準備,899.0,100.0,3.0,0,,-52.4,-8.3,,,,,,,899.0,0.0,-52.4,-8.0,,,,,,,2026-07,2026
2026-07-02,3055,蔚華科,電子通路業,進榜,觸發,139.56,75.0,3.0,0,,-35.2,-7.0,,,,,,,141.6,1.4,-36.1,-7.0,,,,,,,2026-07,2026
2026-07-02,3055,蔚華科,電子通路業,觸發,進榜即觸發,139.56,75.0,3.0,0,139.56,-35.2,-7.0,,,,,,,141.6,1.4,-36.1,-7.0,,,,,,,2026-07,2026
2026-07-02,8042,金山電,電子零組件業,進榜,準備,206.5,97.0,3.0,0,,-52.2,-7.0,,,,,,,195.0,-5.6,-49.4,-7.0,,,,,,,2026-07,2026
2026-07-02,2302,麗正,半導體業,進榜,準備,55.4,93.0,2.0,0,,-33.7,-7.0,,,,,,,56.4,1.8,-34.8,-7.0,,,,,,,2026-07,2026
2026-07-02,6488,環球晶,半導體業,進榜,準備,1200.36,92.0,3.0,0,,-28.8,-7.0,,,,,,,1170.5,-2.5,-27.0,-7.0,,,,,,,2026-07,2026
2026-07-03,2464,盟立,其他電子業,移出,離高點太遠,172.5,89.0,,2,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-03,6658,聯策,其他電子業,移出,離高點太遠,208.5,96.0,,3,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-03,8042,金山電,電子零組件業,移出,晚期未觸發,210.5,97.0,,1,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-03,6488,環球晶,半導體業,觸發,等待後觸發,1250.17,94.0,3.0,1,1200.36,-30.7,-7.5,,,,,,,1285.0,2.8,-32.6,-8.2,,,,,,,2026-07,2026
2026-07-03,3026,禾伸堂,電子工業,觸發,等待後觸發,988.0,100.0,3.0,2,909.12,-53.5,-7.5,,,,,,,1015.0,2.7,-54.7,-8.2,,,,,,,2026-07,2026
2026-07-03,1409,新纖,紡織纖維,進榜,準備,29.88,70.0,3.0,0,,-29.7,-7.5,,,,,,,32.9,10.0,-36.1,-8.2,,,,,,,2026-07,2026
2026-07-03,5483,中美晶,半導體業,進榜,準備,208.25,72.0,1.0,0,,-17.2,-7.5,,,,,,,212.7,2.1,-18.9,-8.2,,,,,,,2026-07,2026
2026-07-03,8182,加高,電子零組件業,進榜,準備,58.68,76.0,2.0,0,,-36.4,-7.5,,,,,,,58.7,0.0,-36.4,-8.2,,,,,,,2026-07,2026
2026-07-03,6834,天二科技,電子工業,進榜,準備,132.0,98.0,2.0,0,,-33.6,-7.5,,,,,,,140.0,6.1,-37.4,-8.2,,,,,,,2026-07,2026
2026-07-03,3532,台勝科,半導體業,進榜,準備,439.05,98.0,3.0,0,,-39.6,-7.5,,,,,,,454.0,3.4,-41.6,-8.2,,,,,,,2026-07,2026
2026-07-03,6525,捷敏-KY,半導體業,進榜,準備,183.0,85.0,3.0,0,,-30.3,-7.5,,,,,,,200.0,9.3,-36.3,-8.2,,,,,,,2026-07,2026
2026-07-03,2428,興勤,電子工業,進榜,觸發,333.99,73.0,2.0,0,,-34.5,-7.5,,,,,,,342.8,2.6,-36.2,-8.2,,,,,,,2026-07,2026
2026-07-03,1718,中纖,化學工業,觸發,進榜即觸發,14.95,73.0,2.0,0,14.95,-35.8,-7.5,,,,,,,15.8,5.7,-39.2,-8.2,,,,,,,2026-07,2026
2026-07-03,1718,中纖,化學工業,進榜,觸發,14.95,73.0,2.0,0,,-35.8,-7.5,,,,,,,15.8,5.7,-39.2,-8.2,,,,,,,2026-07,2026
2026-07-03,4989,榮科,電子零組件業,觸發,進榜即觸發,110.5,84.0,6.0,0,110.5,-44.7,-7.5,,,,,,,116.0,5.0,-47.3,-8.2,,,,,,,2026-07,2026
2026-07-03,4989,榮科,電子零組件業,進榜,觸發,110.5,84.0,6.0,0,,-44.7,-7.5,,,,,,,116.0,5.0,-47.3,-8.2,,,,,,,2026-07,2026
2026-07-03,6174,安碁,電子零組件業,觸發,進榜即觸發,61.8,90.0,1.0,0,61.8,-34.8,-7.5,,,,,,,64.1,3.7,-37.1,-8.2,,,,,,,2026-07,2026
2026-07-03,6174,安碁,電子零組件業,進榜,觸發,61.8,90.0,1.0,0,,-34.8,-7.5,,,,,,,64.1,3.7,-37.1,-8.2,,,,,,,2026-07,2026
2026-07-03,3042,晶技,電子工業,觸發,進榜即觸發,249.0,91.0,1.0,0,249.0,-38.0,-7.5,,,,,,,250.0,0.4,-38.2,-8.2,,,,,,,2026-07,2026
2026-07-03,3042,晶技,電子工業,進榜,觸發,249.0,91.0,1.0,0,,-38.0,-7.5,,,,,,,250.0,0.4,-38.2,-8.2,,,,,,,2026-07,2026
2026-07-03,2428,興勤,電子工業,觸發,進榜即觸發,333.99,73.0,2.0,0,333.99,-34.5,-7.5,,,,,,,342.8,2.6,-36.2,-8.2,,,,,,,2026-07,2026
