日期,代號,名稱,產業,事件,原因,收盤,RS,底部序,在榜天數,樞紐,報酬20D,基準20D,報酬60D,基準60D,報酬120D,基準120D,報酬180D,基準180D,次日開盤,跳空%,報酬20D開,基準20D開,報酬60D開,基準60D開,報酬120D開,基準120D開,報酬180D開,基準180D開,月
2024-02-29,1514,亞力,電機機械,進榜,觸發,89.71,90.0,6.0,0,,9.5,-0.7,11.0,1.5,41.5,1.4,13.1,0.0,91.5,2.0,7.4,-0.7,8.8,1.4,38.7,1.4,10.9,0.0,2024-02
2024-02-29,1514,亞力,電機機械,觸發,進榜即觸發,89.71,90.0,6.0,0,89.71,9.5,-0.7,11.0,1.5,41.5,1.4,13.1,0.0,91.5,2.0,7.4,-0.7,8.8,1.4,38.7,1.4,10.9,0.0,2024-02
2024-02-29,2417,圓剛,電子工業,進榜,準備,38.47,81.0,3.0,0,,14.5,-0.7,16.4,1.5,23.4,1.4,0.5,0.0,38.6,0.3,14.2,-0.7,16.1,1.4,23.1,1.4,0.3,0.0,2024-02
2024-02-29,7402,邑錡,光電業,進榜,準備,101.9,73.0,3.0,0,,16.0,-0.7,4.2,1.5,-21.3,1.4,-31.6,0.0,105.3,3.3,12.3,-0.7,0.9,1.4,-23.8,1.4,-33.8,0.0,2024-02
2024-02-29,2605,新興,航運業,進榜,準備,24.56,72.0,3.0,0,,-12.1,-0.7,16.5,1.5,-0.7,1.4,2.6,0.0,24.7,0.4,-12.4,-0.7,16.0,1.4,-1.1,1.4,2.3,0.0,2024-02
2024-02-29,6691,洋基工程,其他電子業,進榜,準備,226.74,72.0,2.0,0,,2.1,-0.7,-2.6,1.5,12.7,1.4,2.9,0.0,226.7,0.0,2.1,-0.7,-2.6,1.4,12.7,1.4,2.9,0.0,2024-02
2024-02-29,8085,福華,其他電子類,觸發,等待後觸發,76.4,91.0,3.0,3,71.0,-1.2,-0.7,-14.8,1.5,-44.0,1.4,-47.6,0.0,77.5,1.4,-2.6,-0.7,-16.0,1.4,-44.8,1.4,-48.4,0.0,2024-02
2024-02-29,4766,南寶,化學工業,移出,掉出掃描母體,268.48,78.0,,119,,,,,,,,,,,,,,,,,,,,2024-02
2024-02-29,6121,新普,電腦及週邊設備業,移出,掉出掃描母體,371.34,71.0,,3,,,,,,,,,,,,,,,,,,,,2024-02
2024-02-29,2458,義隆,半導體業,移出,掉出掃描母體,144.68,72.0,,3,,,,,,,,,,,,,,,,,,,,2024-02
2024-02-29,8011,台通,通信網路業,移出,掉出掃描母體,21.35,72.0,,10,,,,,,,,,,,,,,,,,,,,2024-02
2024-03-01,3081,聯亞,通信網路業,進榜,準備,143.17,85.0,1.0,0,,-14.5,-0.8,-10.4,1.6,-19.3,1.8,129.2,0.2,144.5,0.9,-15.3,-1.0,-11.3,1.3,-20.0,1.7,127.0,0.1,2024-03
2024-03-01,3592,瑞鼎,電子工業,進榜,準備,409.19,74.0,3.0,0,,0.3,-0.8,-13.7,1.6,-22.9,1.8,-20.4,0.2,416.5,1.8,-1.4,-1.0,-15.2,1.3,-24.3,1.7,-21.8,0.1,2024-03
2024-03-01,7402,邑錡,光電業,觸發,等待後觸發,112.0,79.0,3.0,1,101.9,0.0,-0.8,-9.0,1.6,-22.3,1.8,-36.5,0.2,115.8,3.4,-3.3,-1.0,-12.0,1.3,-24.9,1.7,-38.7,0.1,2024-03
2024-03-01,2605,新興,航運業,移出,掉出掃描母體,24.56,72.0,,1,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-01,6219,富旺,建材營造,移出,掉出掃描母體,31.04,80.0,,11,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-01,6126,信音,電子零組件業,移出,掉出掃描母體,38.28,72.0,,9,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-04,4303,信立,塑膠工業,進榜,觸發,28.51,97.0,2.0,0,,6.9,-0.3,-3.1,0.8,-0.4,1.2,0.6,0.0,29.3,2.8,4.0,-0.4,-5.7,0.6,-3.0,1.2,-2.1,0.0,2024-03
2024-03-04,4303,信立,塑膠工業,觸發,進榜即觸發,28.51,97.0,2.0,0,28.51,6.9,-0.3,-3.1,0.8,-0.4,1.2,0.6,0.0,29.3,2.8,4.0,-0.4,-5.7,0.6,-3.0,1.2,-2.1,0.0,2024-03
2024-03-04,3376,新日興,電子零組件業,進榜,觸發,189.11,95.0,3.0,0,,-13.0,-0.3,-9.6,0.8,12.1,1.2,-3.8,0.0,192.4,1.7,-14.5,-0.4,-11.1,0.6,10.2,1.2,-5.4,0.0,2024-03
2024-03-04,3376,新日興,電子零組件業,觸發,進榜即觸發,189.11,95.0,3.0,0,189.11,-13.0,-0.3,-9.6,0.8,12.1,1.2,-3.8,0.0,192.4,1.7,-14.5,-0.4,-11.1,0.6,10.2,1.2,-5.4,0.0,2024-03
2024-03-04,2230,泰茂,電機機械,進榜,觸發,150.04,79.0,5.0,0,,-2.9,-0.3,-13.6,0.8,-14.2,1.2,-15.8,0.0,150.0,0.0,-2.9,-0.4,-13.6,0.6,-14.2,1.2,-15.8,0.0,2024-03
2024-03-04,2230,泰茂,電機機械,觸發,進榜即觸發,150.04,79.0,5.0,0,150.04,-2.9,-0.3,-13.6,0.8,-14.2,1.2,-15.8,0.0,150.0,0.0,-2.9,-0.4,-13.6,0.6,-14.2,1.2,-15.8,0.0,2024-03
2024-03-04,8011,台通,通信網路業,進榜,觸發,23.96,77.0,3.0,0,,-10.7,-0.3,-12.0,0.8,-2.3,1.2,3.0,0.0,25.5,6.4,-16.1,-0.4,-17.3,0.6,-8.1,1.2,-3.2,0.0,2024-03
2024-03-04,8011,台通,通信網路業,觸發,進榜即觸發,23.96,77.0,3.0,0,23.96,-10.7,-0.3,-12.0,0.8,-2.3,1.2,3.0,0.0,25.5,6.4,-16.1,-0.4,-17.3,0.6,-8.1,1.2,-3.2,0.0,2024-03
2024-03-04,3413,京鼎,半導體業,進榜,準備,228.73,71.0,1.0,0,,18.3,-0.3,16.1,0.8,36.9,1.2,27.0,0.0,226.5,-1.0,19.4,-0.4,17.3,0.6,38.2,1.2,28.2,0.0,2024-03
2024-03-04,4770,上品,化學工業,進榜,準備,381.72,70.0,1.0,0,,4.3,-0.3,-5.0,0.8,-6.2,1.2,-20.6,0.0,384.0,0.6,3.7,-0.4,-5.6,0.6,-6.8,1.2,-21.1,0.0,2024-03
2024-03-04,6715,嘉基,電子工業,觸發,等待後觸發,198.89,87.0,2.0,17,167.13,-12.1,-0.3,-21.0,0.8,-21.1,1.2,-17.8,0.0,197.0,-0.9,-11.3,-0.4,-20.3,0.6,-20.4,1.2,-17.0,0.0,2024-03
2024-03-04,2417,圓剛,電子工業,觸發,等待後觸發,42.62,86.0,3.0,4,38.82,3.2,-0.3,3.5,0.8,15.1,1.2,-3.8,0.0,45.4,6.5,-3.0,-0.4,-2.8,0.6,8.1,1.2,-9.6,0.0,2024-03
2024-03-04,9939,宏全,其他,移出,掉出掃描母體,128.62,71.0,,55,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-04,1563,巧新,電機機械,移出,晚期未觸發,90.21,85.0,,6,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-04,6451,訊芯-KY,半導體業,移出,離高點太遠,200.23,91.0,,53,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-04,8027,鈦昇,電機機械,移出,掉出掃描母體,96.79,74.0,,45,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-04,6789,采鈺,半導體業,移出,掉出掃描母體,298.97,72.0,,32,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-04,2369,菱生,電子工業,移出,掉出掃描母體,25.45,72.0,,17,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-04,6113,亞矽,電子通路業,移出,離高點太遠,36.88,97.0,,7,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-05,3017,奇鋐,電子工業,進榜,觸發,569.22,85.0,5.0,0,,-8.9,-0.4,31.5,0.9,6.0,1.5,9.0,-0.8,567.3,-0.3,-8.6,-0.3,31.9,1.1,6.4,1.7,9.3,-0.7,2024-03
2024-03-05,3017,奇鋐,電子工業,觸發,進榜即觸發,569.22,85.0,5.0,0,569.22,-8.9,-0.4,31.5,0.9,6.0,1.5,9.0,-0.8,567.3,-0.3,-8.6,-0.3,31.9,1.1,6.4,1.7,9.3,-0.7,2024-03
2024-03-05,3689,湧德,電子零組件業,進榜,觸發,76.32,74.0,2.0,0,,-11.2,-0.4,-12.1,0.9,11.3,1.5,-1.2,-0.8,76.0,-0.5,-10.7,-0.3,-11.7,1.1,11.8,1.7,-0.7,-0.7,2024-03
2024-03-05,3689,湧德,電子零組件業,觸發,進榜即觸發,76.32,74.0,2.0,0,76.32,-11.2,-0.4,-12.1,0.9,11.3,1.5,-1.2,-0.8,76.0,-0.5,-10.7,-0.3,-11.7,1.1,11.8,1.7,-0.7,-0.7,2024-03
2024-03-05,6197,佳必琪,電子零組件業,進榜,觸發,96.64,72.0,3.0,0,,47.4,-0.4,46.4,0.9,76.0,1.5,46.9,-0.8,95.7,-0.9,48.8,-0.3,47.8,1.1,77.7,1.7,48.3,-0.7,2024-03
2024-03-05,6197,佳必琪,電子零組件業,觸發,進榜即觸發,96.64,72.0,3.0,0,96.64,47.4,-0.4,46.4,0.9,76.0,1.5,46.9,-0.8,95.7,-0.9,48.8,-0.3,47.8,1.1,77.7,1.7,48.3,-0.7,2024-03
2024-03-05,8147,正淩,電子零組件業,進榜,準備,137.03,93.0,3.0,0,,-11.7,-0.4,-15.2,0.9,-3.1,1.5,-28.7,-0.8,132.8,-3.1,-8.9,-0.3,-12.5,1.1,0.0,1.7,-26.4,-0.7,2024-03
2024-03-05,6121,新普,電腦及週邊設備業,進榜,準備,387.86,72.0,1.0,0,,-2.0,-0.4,-7.6,0.9,-14.6,1.5,-13.1,-0.8,378.3,-2.5,0.5,-0.3,-5.3,1.1,-12.5,1.7,-10.9,-0.7,2024-03
2024-03-05,9939,宏全,其他,進榜,準備,130.82,71.0,0.0,0,,-0.7,-0.4,9.8,0.9,10.5,1.5,4.4,-0.8,130.4,-0.3,-0.3,-0.3,10.1,1.1,10.9,1.7,4.8,-0.7,2024-03
2024-03-05,6239,力成,半導體業,觸發,等待後觸發,151.54,86.0,2.0,40,133.71,12.4,-0.4,4.7,0.9,-12.1,1.5,-23.8,-0.8,150.2,-0.9,13.4,-0.3,5.6,1.1,-11.3,1.7,-23.1,-0.7,2024-03
2024-03-05,3413,京鼎,半導體業,移出,掉出掃描母體,228.73,71.0,,1,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-05,4770,上品,化學工業,移出,掉出掃描母體,381.72,70.0,,1,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-05,3437,榮創,光電業,移出,離高點太遠,33.8,86.0,,19,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-05,3178,公準,電機機械,移出,掉出掃描母體,117.45,72.0,,12,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-05,8096,擎亞,電子通路業,移出,離高點太遠,24.7,96.0,,8,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-06,5521,工信,建材營造,進榜,觸發,14.29,86.0,3.0,0,,-6.2,-0.7,-8.6,1.2,-24.5,1.4,-23.1,-1.7,14.6,2.1,-8.1,-0.9,-10.5,1.3,-26.0,1.3,-24.7,-1.7,2024-03
2024-03-06,5521,工信,建材營造,觸發,進榜即觸發,14.29,86.0,3.0,0,14.29,-6.2,-0.7,-8.6,1.2,-24.5,1.4,-23.1,-1.7,14.6,2.1,-8.1,-0.9,-10.5,1.3,-26.0,1.3,-24.7,-1.7,2024-03
2024-03-06,1815,富喬,電子零組件業,進榜,觸發,20.78,76.0,4.0,0,,-12.1,-0.7,24.2,1.2,5.3,1.4,31.6,-1.7,22.4,7.7,-18.4,-0.9,15.3,1.3,-2.2,1.3,22.2,-1.7,2024-03
2024-03-06,1815,富喬,電子零組件業,觸發,進榜即觸發,20.78,76.0,4.0,0,20.78,-12.1,-0.7,24.2,1.2,5.3,1.4,31.6,-1.7,22.4,7.7,-18.4,-0.9,15.3,1.3,-2.2,1.3,22.2,-1.7,2024-03
2024-03-06,8034,榮群,通信網路業,進榜,觸發,28.24,75.0,6.0,0,,-11.6,-0.7,-19.5,1.2,-30.5,1.4,-36.1,-1.7,29.1,2.9,-14.1,-0.9,-21.7,1.3,-32.5,1.3,-37.9,-1.7,2024-03
2024-03-06,8034,榮群,通信網路業,觸發,進榜即觸發,28.24,75.0,6.0,0,28.24,-11.6,-0.7,-19.5,1.2,-30.5,1.4,-36.1,-1.7,29.1,2.9,-14.1,-0.9,-21.7,1.3,-32.5,1.3,-37.9,-1.7,2024-03
2024-03-06,2367,燿華,電子工業,進榜,準備,25.61,76.0,1.0,0,,-2.3,-0.7,38.8,1.2,44.7,1.4,17.1,-1.7,26.1,2.1,-4.2,-0.9,36.0,1.3,41.7,1.3,14.7,-1.7,2024-03
2024-03-06,2404,漢唐,其他電子業,進榜,準備,286.56,72.0,2.0,0,,22.1,-0.7,11.7,1.2,11.3,1.4,34.2,-1.7,290.5,1.4,20.4,-0.9,10.1,1.3,9.8,1.3,32.4,-1.7,2024-03
2024-03-06,3293,鈊象,文化創意業,觸發,等待後觸發,430.77,82.0,3.0,51,357.63,20.3,-0.7,7.3,1.2,67.8,1.4,99.1,-1.7,439.7,2.1,17.9,-0.9,5.1,1.3,64.3,1.3,95.1,-1.7,2024-03
2024-03-06,6691,洋基工程,其他電子業,觸發,等待後觸發,237.12,76.0,2.0,6,227.63,-2.4,-0.7,0.0,1.2,6.5,1.4,-1.7,-1.7,237.1,0.0,-2.4,-0.9,0.0,1.3,6.5,1.3,-1.7,-1.7,2024-03
2024-03-06,6121,新普,電腦及週邊設備業,移出,掉出掃描母體,387.86,72.0,,1,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-06,9939,宏全,其他,移出,掉出掃描母體,130.82,71.0,,1,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-06,6462,神盾,半導體業,移出,離高點太遠,287.43,99.0,,61,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-06,6643,M31,半導體業,移出,離高點太遠,1336.55,89.0,,54,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-06,3034,聯詠,半導體業,移出,掉出掃描母體,509.56,72.0,,15,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-06,8040,九暘,半導體業,移出,掉出掃描母體,62.1,73.0,,12,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-06,3592,瑞鼎,電子工業,移出,掉出掃描母體,407.47,73.0,,5,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-07,3548,兆利,電子零組件業,進榜,觸發,264.67,97.0,4.0,0,,-3.5,0.0,-32.0,1.6,-36.6,2.3,-29.9,-0.1,269.3,1.7,-5.1,0.0,-33.2,1.6,-37.6,2.4,-31.1,-0.4,2024-03
2024-03-07,3548,兆利,電子零組件業,觸發,進榜即觸發,264.67,97.0,4.0,0,264.67,-3.5,0.0,-32.0,1.6,-36.6,2.3,-29.9,-0.1,269.3,1.7,-5.1,0.0,-33.2,1.6,-37.6,2.4,-31.1,-0.4,2024-03
2024-03-07,6121,新普,電腦及週邊設備業,進榜,觸發,423.52,79.0,1.0,0,,-10.8,0.0,-15.2,1.6,-21.6,2.3,-20.3,-0.1,426.1,0.6,-11.3,0.0,-15.7,1.6,-22.1,2.4,-20.8,-0.4,2024-03
2024-03-07,6121,新普,電腦及週邊設備業,觸發,進榜即觸發,423.52,79.0,1.0,0,423.52,-10.8,0.0,-15.2,1.6,-21.6,2.3,-20.3,-0.1,426.1,0.6,-11.3,0.0,-15.7,1.6,-22.1,2.4,-20.8,-0.4,2024-03
2024-03-07,2449,京元電子,半導體業,進榜,觸發,103.73,78.0,3.0,0,,-8.6,0.0,-22.2,1.6,6.5,2.3,11.4,-0.1,106.8,3.0,-11.3,0.0,-24.5,1.6,3.4,2.4,8.1,-0.4,2024-03
2024-03-07,2449,京元電子,半導體業,觸發,進榜即觸發,103.73,78.0,3.0,0,103.73,-8.6,0.0,-22.2,1.6,6.5,2.3,11.4,-0.1,106.8,3.0,-11.3,0.0,-24.5,1.6,3.4,2.4,8.1,-0.4,2024-03
2024-03-07,8040,九暘,半導體業,進榜,準備,66.7,80.0,2.0,0,,18.4,0.0,19.2,1.6,25.0,2.3,5.7,-0.1,73.3,9.9,7.8,0.0,8.5,1.6,13.8,2.4,-3.8,-0.4,2024-03
2024-03-07,4766,南寶,化學工業,進榜,準備,268.91,75.0,3.0,0,,3.9,0.0,7.9,1.6,-1.1,2.3,7.5,-0.1,270.6,0.6,3.2,0.0,7.2,1.6,-1.8,2.4,6.9,-0.4,2024-03
2024-03-07,3515,華擎,電子工業,進榜,準備,279.33,72.0,3.0,0,,-16.2,0.0,-23.5,1.6,-30.7,2.3,-21.2,-0.1,280.7,0.5,-16.6,0.0,-23.9,1.6,-31.1,2.4,-21.6,-0.4,2024-03
2024-03-07,3034,聯詠,半導體業,進榜,準備,513.85,71.0,3.0,0,,-1.2,0.0,-0.5,1.6,-4.6,2.3,-14.5,-0.1,525.0,2.2,-3.3,0.0,-2.6,1.6,-6.7,2.4,-16.4,-0.4,2024-03
2024-03-07,6205,詮欣,電子工業,進榜,準備,82.23,71.0,2.0,0,,-12.5,0.0,-14.4,1.6,-18.2,2.3,-12.5,-0.1,82.7,0.6,-13.0,0.0,-14.9,1.6,-18.7,2.4,-12.9,-0.4,2024-03
2024-03-07,9939,宏全,其他,進榜,準備,131.26,71.0,0.0,0,,2.0,0.0,8.4,1.6,11.5,2.3,2.3,-0.1,130.8,-0.3,2.4,0.0,8.8,1.6,11.9,2.4,2.7,-0.4,2024-03
2024-03-07,2404,漢唐,其他電子業,觸發,等待後觸發,315.13,83.0,2.0,1,289.19,10.0,0.0,1.5,1.6,1.8,2.3,26.7,-0.1,323.5,2.6,7.2,0.0,-1.1,1.6,-0.8,2.4,23.4,-0.4,2024-03
2024-03-07,3689,湧德,電子零組件業,移出,掉出掃描母體,80.12,78.0,,2,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-07,8089,康全電訊,通信網路業,移出,離高點太遠,69.13,99.0,,44,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-07,4908,前鼎,通信網路業,移出,離高點太遠,107.31,88.0,,38,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-07,1560,中砂,電機機械,移出,離高點太遠,238.95,87.0,,37,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-07,6204,艾華,電子零組件業,移出,離高點太遠,138.52,93.0,,21,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-07,6290,良維,電子零組件業,移出,晚期未觸發,81.47,82.0,,16,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-07,5272,笙科,半導體業,移出,掉出掃描母體,42.1,74.0,,15,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-07,3025,星通,電子工業,移出,掉出掃描母體,61.26,70.0,,15,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-07,8085,福華,其他電子類,移出,離高點太遠,70.0,87.0,,10,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-07,1522,堤維西,汽車工業,移出,掉出掃描母體,42.13,72.0,,9,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-07,5521,工信,建材營造,移出,掉出掃描母體,14.29,86.0,,1,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-07,8034,榮群,通信網路業,移出,掉出掃描母體,28.24,75.0,,1,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-08,2330,台積電,半導體業,進榜,準備,754.07,77.0,1.0,0,,5.0,1.5,9.4,3.0,22.0,3.7,33.7,0.2,738.7,-2.0,7.1,1.7,11.7,3.1,24.5,3.8,36.5,0.3,2024-03
2024-03-08,2504,國產,建材營造,進榜,準備,30.2,72.0,1.0,0,,13.6,1.5,26.0,3.0,62.3,3.7,53.3,0.2,30.0,-0.7,14.4,1.7,26.8,3.1,63.4,3.8,54.4,0.3,2024-03
2024-03-08,3515,華擎,電子工業,移出,掉出掃描母體,279.33,72.0,,1,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-08,6205,詮欣,電子工業,移出,掉出掃描母體,82.23,71.0,,1,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-08,3661,世芯-KY,半導體業,移出,離高點太遠,3752.18,79.0,,123,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-08,6546,正基,通信網路業,移出,掉出掃描母體,122.59,80.0,,86,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-08,6223,旺矽,半導體業,移出,離高點太遠,280.14,80.0,,59,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-08,6187,萬潤,其他電子類,移出,離高點太遠,236.29,96.0,,53,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-08,6237,驊訊,半導體業,移出,掉出掃描母體,64.33,80.0,,46,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-08,2467,志聖,電子工業,移出,離高點太遠,116.87,98.0,,45,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-08,2365,昆盈,電子工業,移出,離高點太遠,20.11,92.0,,43,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-08,6442,光聖,通信網路業,移出,離高點太遠,127.75,95.0,,37,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-08,2465,麗臺,電腦及週邊設備業,移出,離高點太遠,127.78,100.0,,35,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-08,3131,弘塑,其他電子類,移出,離高點太遠,860.39,89.0,,22,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-08,6683,雍智科技,半導體業,移出,掉出掃描母體,286.06,76.0,,21,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-08,6668,中揚光,光電業,移出,離高點太遠,54.1,81.0,,21,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-08,4945,陞達科技,半導體業,移出,離高點太遠,114.42,87.0,,18,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-08,3712,永崴投控,電子工業,移出,掉出掃描母體,41.66,71.0,,18,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-08,3147,大綜,資訊服務業,移出,離高點太遠,109.43,88.0,,17,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-08,3588,通嘉,半導體業,移出,離高點太遠,94.77,86.0,,16,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-08,6530,創威,通信網路業,移出,離高點太遠,45.64,72.0,,16,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-08,3390,旭軟,電子零組件業,移出,離高點太遠,28.36,91.0,,14,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-08,1316,上曜,建材營造,移出,離高點太遠,21.86,95.0,,11,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-08,6231,系微,資訊服務業,移出,離高點太遠,213.52,90.0,,8,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-08,6535,順藥,生技醫療業,移出,離高點太遠,158.56,98.0,,8,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-08,2230,泰茂,電機機械,移出,掉出掃描母體,146.03,73.0,,4,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-08,3376,新日興,電子零組件業,移出,離高點太遠,183.55,96.0,,4,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-08,4303,信立,塑膠工業,移出,離高點太遠,27.89,98.0,,4,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-08,8147,正淩,電子零組件業,移出,離高點太遠,119.07,91.0,,3,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-08,1815,富喬,電子零組件業,移出,掉出掃描母體,19.33,72.0,,2,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-08,3548,兆利,電子零組件業,移出,突破失敗,239.36,96.0,,1,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-11,3036,文曄,電子工業,移出,離高點太遠,144.77,93.0,,54,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-11,6584,南俊國際,電子零組件業,移出,離高點太遠,185.37,98.0,,24,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-11,5443,均豪,光電業,移出,離高點太遠,48.31,87.0,,21,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-11,3312,弘憶股,電子工業,移出,離高點太遠,36.27,94.0,,17,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-11,7402,邑錡,光電業,移出,離高點太遠,99.98,71.0,,11,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-11,9939,宏全,其他,移出,掉出掃描母體,128.62,73.0,,4,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-12,6176,瑞儀,光電業,進榜,準備,196.19,77.0,0.0,0,,-1.1,0.2,21.7,2.1,16.0,-0.4,14.0,0.0,197.8,0.8,-2.0,0.3,20.7,2.1,15.1,-0.5,13.0,0.1,2024-03
2024-03-12,3592,瑞鼎,電子工業,進榜,準備,419.48,76.0,3.0,0,,-6.3,0.2,-14.4,2.1,-30.7,-0.4,-19.0,0.0,425.5,1.4,-7.7,0.3,-15.6,2.1,-31.6,-0.5,-20.1,0.1,2024-03
2024-03-12,8112,至上,電子工業,進榜,準備,58.26,73.0,2.0,0,,22.4,0.2,21.6,2.1,7.0,-0.4,0.1,0.0,58.8,0.9,21.4,0.3,20.5,2.1,6.1,-0.5,-0.8,0.1,2024-03
2024-03-12,1582,信錦,電子工業,進榜,準備,80.94,71.0,2.0,0,,-5.1,0.2,18.8,2.1,16.0,-0.4,4.8,0.0,80.1,-1.1,-4.1,0.3,20.1,2.1,17.2,-0.5,5.9,0.1,2024-03
2024-03-12,4768,晶呈科技,化學工業,進榜,準備,196.69,71.0,2.0,0,,-0.2,0.2,5.4,2.1,-0.7,-0.4,-9.0,0.0,201.8,2.6,-2.7,0.3,2.7,2.1,-3.3,-0.5,-11.3,0.1,2024-03
2024-03-12,8040,九暘,半導體業,觸發,等待後觸發,88.6,94.0,2.0,5,67.0,-10.3,0.2,-2.9,2.1,-13.1,-0.4,-15.5,0.0,92.0,3.8,-13.6,0.3,-6.5,2.1,-16.3,-0.5,-18.6,0.1,2024-03
2024-03-12,2367,燿華,電子工業,移出,掉出掃描母體,24.89,77.0,,6,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-13,6412,群電,電子工業,進榜,準備,157.66,81.0,3.0,0,,-0.6,1.2,-14.8,2.6,-27.6,0.3,-27.9,0.4,158.1,0.3,-0.8,1.2,-15.1,2.6,-27.8,0.4,-28.1,0.6,2024-03
2024-03-13,5483,中美晶,半導體業,進榜,準備,194.79,72.0,3.0,0,,-1.9,1.2,-2.6,2.6,-9.1,0.3,-25.8,0.4,196.6,0.9,-2.8,1.2,-3.4,2.6,-10.0,0.4,-26.5,0.6,2024-03
2024-03-13,1582,信錦,電子工業,移出,掉出掃描母體,80.94,71.0,,1,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-13,4768,晶呈科技,化學工業,移出,掉出掃描母體,196.69,71.0,,1,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-13,6715,嘉基,電子工業,移出,離高點太遠,172.87,77.0,,26,,,,,,,,,,,,,,,,,,,,2024-03
2024-03-14,3438,類比科,半導體業,進榜,觸發,87.51,77.0,6.0,0,,-19.4,0.5,-22.2,2.7,-20.5,0.9,-23.1,0.6,89.5,2.3,-21.2,0.6,-23.9,2.8,-22.2,1.1,-24.8,0.9,2024-03
2024-03-14,3438,類比科,半導體業,觸發,進榜即觸發,87.51,77.0,6.0,0,87.51,-19.4,0.5,-22.2,2.7,-20.5,0.9,-23.1,0.6,89.5,2.3,-21.2,0.6,-23.9,2.8,-22.2,1.1,-24.8,0.9,2024-03
