日期,代號,名稱,產業,事件,原因,收盤,RS,底部序,在榜天數,報酬20D,基準20D,報酬60D,基準60D,次日開盤,跳空%,報酬20D開,基準20D開,報酬60D開,基準60D開,月
2020-03-12,3450,聯鈞,其他電子業,移出,掉出掃描母體,64.88,90.0,,27,,,,,,,,,,,2020-03
2020-03-12,6538,倉和,電子零組件業,移出,離高點太遠,180.39,100.0,,27,,,,,,,,,,,2020-03
2020-03-12,3706,神達,電子工業,移出,掉出掃描母體,20.8,78.0,,22,,,,,,,,,,,2020-03
2020-03-12,3293,鈊象,文化創意業,移出,離高點太遠,95.05,96.0,,17,,,,,,,,,,,2020-03
2020-03-12,5203,訊連,電子工業,移出,掉出掃描母體,92.79,80.0,,17,,,,,,,,,,,2020-03
2020-03-12,3217,優群,電子零組件業,移出,離高點太遠,50.43,91.0,,14,,,,,,,,,,,2020-03
2020-03-12,5274,信驊,半導體業,移出,離高點太遠,773.37,91.0,,10,,,,,,,,,,,2020-03
2020-03-12,2369,菱生,電子工業,移出,掉出掃描母體,9.26,83.0,,10,,,,,,,,,,,2020-03
2020-03-12,8039,台虹,電子工業,移出,掉出掃描母體,35.28,75.0,,9,,,,,,,,,,,2020-03
2020-03-12,2342,茂矽,半導體業,移出,離高點太遠,24.0,94.0,,9,,,,,,,,,,,2020-03
2020-03-12,6532,瑞耘,半導體業,移出,掉出掃描母體,31.79,90.0,,7,,,,,,,,,,,2020-03
2020-03-12,6441,廣錠,電腦及週邊設備業,移出,離高點太遠,55.85,98.0,,7,,,,,,,,,,,2020-03
2020-03-12,8271,宇瞻,半導體業,移出,掉出掃描母體,32.74,91.0,,7,,,,,,,,,,,2020-03
2020-03-12,1789,神隆,化學生技醫療,移出,離高點太遠,27.11,89.0,,7,,,,,,,,,,,2020-03
2020-03-12,6416,瑞祺電通,通信網路業,移出,離高點太遠,92.63,92.0,,6,,,,,,,,,,,2020-03
2020-03-12,1762,中化生,化學生技醫療,移出,離高點太遠,34.27,82.0,,6,,,,,,,,,,,2020-03
2020-03-12,8403,盛弘,生技醫療業,移出,掉出掃描母體,23.71,84.0,,6,,,,,,,,,,,2020-03
2020-03-12,3016,嘉晶,半導體業,移出,掉出掃描母體,49.8,73.0,,2,,,,,,,,,,,2020-03
2020-03-13,4967,十銓,半導體業,移出,離高點太遠,44.14,98.0,,59,,,,,,,,,,,2020-03
2020-03-13,3545,敦泰,電子工業,移出,掉出掃描母體,28.68,89.0,,28,,,,,,,,,,,2020-03
2020-03-13,3042,晶技,電子工業,移出,掉出掃描母體,33.55,86.0,,24,,,,,,,,,,,2020-03
2020-03-13,4707,磐亞,化學工業,移出,離高點太遠,8.07,95.0,,21,,,,,,,,,,,2020-03
2020-03-13,1325,恆大,塑膠工業,移出,離高點太遠,26.37,100.0,,18,,,,,,,,,,,2020-03
2020-03-13,4167,松瑞藥,生技醫療業,移出,離高點太遠,19.06,89.0,,4,,,,,,,,,,,2020-03
2020-03-16,3014,聯陽,半導體業,移出,掉出掃描母體,27.88,89.0,,21,,,,,,,,,,,2020-03
2020-03-16,3211,順達,電腦及週邊設備業,移出,掉出掃描母體,37.49,90.0,,11,,,,,,,,,,,2020-03
2020-03-16,2480,敦陽科,資訊服務業,移出,掉出掃描母體,38.12,85.0,,6,,,,,,,,,,,2020-03
2020-03-17,4746,台耀,化學生技醫療,移出,離高點太遠,37.09,94.0,,8,,,,,,,,,,,2020-03
2020-03-18,2368,金像電,電子零組件業,移出,離高點太遠,18.4,96.0,,15,,,,,,,,,,,2020-03
2020-03-19,3532,台勝科,半導體業,移出,離高點太遠,107.9,97.0,,31,,,,,,,,,,,2020-03
2020-03-27,2368,金像電,電子零組件業,進榜,準備,22.26,98.0,2.0,0,35.3,12.2,38.5,24.2,22.3,0.2,35.0,13.8,38.2,26.3,2020-03
2020-03-27,8454,富邦媒,貿易百貨,進榜,準備,160.4,95.0,3.0,0,32.6,12.2,106.7,24.2,157.7,-1.7,34.9,13.8,110.2,26.3,2020-03
2020-03-31,4736,泰博,生技醫療業,進榜,準備,96.09,95.0,2.0,0,13.7,14.6,63.6,23.4,96.4,0.3,13.4,14.8,63.1,23.3,2020-03
2020-04-01,1229,聯華,食品工業,進榜,準備,18.67,88.0,2.0,0,14.6,12.6,12.8,23.1,18.8,0.5,14.0,12.3,12.2,22.8,2020-04
2020-04-01,2368,金像電,電子零組件業,移出,晚期未觸發,24.23,98.0,,5,,,,,,,,,,,2020-04
2020-04-06,3515,華擎,電子工業,進榜,觸發,88.19,98.0,4.0,0,-6.9,12.6,17.6,23.4,92.9,5.3,-11.6,11.2,11.6,21.8,2020-04
2020-04-06,3515,華擎,電子工業,觸發,進榜即觸發,88.19,98.0,4.0,0,-6.9,12.6,17.6,23.4,92.9,5.3,-11.6,11.2,11.6,21.8,2020-04
2020-04-06,1325,恆大,塑膠工業,進榜,準備,32.57,100.0,1.0,0,146.5,12.6,291.4,23.4,33.6,3.3,138.7,11.2,279.0,21.8,2020-04
2020-04-06,3373,熱映,其他電子類,進榜,準備,40.99,100.0,1.0,0,87.6,12.6,130.5,23.4,42.9,4.7,79.2,11.2,120.2,21.8,2020-04
2020-04-06,6457,紘康,半導體業,進榜,準備,47.7,99.0,1.0,0,41.2,12.6,7.3,23.4,49.0,2.6,37.6,11.2,4.5,21.8,2020-04
2020-04-09,3373,熱映,其他電子類,移出,離高點太遠,39.21,100.0,,3,,,,,,,,,,,2020-04
2020-04-10,3545,敦泰,電子工業,進榜,準備,31.05,95.0,3.0,0,1.9,9.0,19.9,20.1,30.9,-0.5,2.4,9.1,20.5,19.8,2020-04
2020-04-10,3211,順達,電腦及週邊設備業,進榜,準備,39.92,89.0,3.0,0,13.2,9.0,25.5,20.1,40.1,0.5,12.7,9.1,24.9,19.8,2020-04
2020-04-13,1720,生達,化學生技醫療,進榜,準備,24.67,84.0,2.0,0,11.7,8.6,33.6,20.6,24.8,0.7,10.9,8.0,32.7,19.8,2020-04
2020-04-13,6457,紘康,半導體業,觸發,等待後觸發,57.02,99.0,1.0,7,11.0,8.6,-8.1,20.6,58.0,1.6,9.2,8.0,-9.6,19.8,2020-04
2020-04-13,1325,恆大,塑膠工業,觸發,等待後觸發,38.96,100.0,1.0,7,85.4,8.6,195.9,20.6,40.1,2.9,80.1,8.0,187.5,19.8,2020-04
2020-04-14,3373,熱映,其他電子類,進榜,觸發,51.62,100.0,1.0,0,36.8,7.3,61.6,16.9,48.8,-5.4,44.6,6.8,70.8,16.4,2020-04
2020-04-14,3373,熱映,其他電子類,觸發,進榜即觸發,51.62,100.0,1.0,0,36.8,7.3,61.6,16.9,48.8,-5.4,44.6,6.8,70.8,16.4,2020-04
2020-04-14,4171,瑞基,農業科技業,進榜,觸發,67.87,99.0,4.0,0,104.0,7.3,172.6,16.9,74.3,9.4,86.5,6.8,149.2,16.4,2020-04
2020-04-14,4171,瑞基,農業科技業,觸發,進榜即觸發,67.87,99.0,4.0,0,104.0,7.3,172.6,16.9,74.3,9.4,86.5,6.8,149.2,16.4,2020-04
2020-04-14,8046,南電,電子工業,進榜,觸發,53.16,90.0,5.0,0,17.2,7.3,34.2,16.9,54.8,3.1,13.7,6.8,30.3,16.4,2020-04
2020-04-14,8046,南電,電子工業,觸發,進榜即觸發,53.16,90.0,5.0,0,17.2,7.3,34.2,16.9,54.8,3.1,13.7,6.8,30.3,16.4,2020-04
2020-04-14,8112,至上,電子工業,進榜,觸發,18.71,84.0,2.0,0,3.6,7.3,-3.5,16.9,18.9,1.2,2.4,6.8,-4.6,16.4,2020-04
2020-04-14,8112,至上,電子工業,觸發,進榜即觸發,18.71,84.0,2.0,0,3.6,7.3,-3.5,16.9,18.9,1.2,2.4,6.8,-4.6,16.4,2020-04
2020-04-14,4735,豪展,生技醫療業,進榜,準備,40.12,94.0,2.0,0,22.3,7.3,50.1,16.9,40.6,1.1,20.9,6.8,48.4,16.4,2020-04
2020-04-14,3056,富華新,建材營造,進榜,準備,9.73,86.0,2.0,0,3.2,7.3,18.6,16.9,9.8,0.3,2.9,6.8,18.2,16.4,2020-04
2020-04-14,8926,台汽電,油電燃氣業,進榜,準備,21.03,82.0,1.0,0,7.1,7.3,25.0,16.9,21.0,0.0,7.1,6.8,25.0,16.4,2020-04
2020-04-15,4760,勤凱,其他電子類,進榜,準備,57.09,99.0,3.0,0,-4.1,4.1,-4.5,16.5,55.4,-3.0,-1.2,4.7,-1.5,17.0,2020-04
2020-04-15,6416,瑞祺電通,通信網路業,進榜,準備,101.65,94.0,3.0,0,-1.2,4.1,35.9,16.5,101.7,0.0,-1.2,4.7,35.9,17.0,2020-04
2020-04-15,2505,國揚,建材營造,進榜,準備,24.22,93.0,3.0,0,0.5,4.1,25.1,16.5,24.0,-0.8,1.3,4.7,26.0,17.0,2020-04
2020-04-15,3373,熱映,其他電子類,移出,突破失敗,46.47,100.0,,1,,,,,,,,,,,2020-04
2020-04-16,8155,博智,電子零組件業,進榜,觸發,132.79,98.0,5.0,0,-11.0,3.8,-16.1,15.3,136.2,2.6,-13.2,2.9,-18.3,13.9,2020-04
2020-04-16,8155,博智,電子零組件業,觸發,進榜即觸發,132.79,98.0,5.0,0,-11.0,3.8,-16.1,15.3,136.2,2.6,-13.2,2.9,-18.3,13.9,2020-04
2020-04-16,3042,晶技,電子工業,進榜,觸發,42.86,94.0,4.0,0,-5.8,3.8,14.4,15.3,44.8,4.5,-9.8,2.9,9.5,13.9,2020-04
2020-04-16,3042,晶技,電子工業,觸發,進榜即觸發,42.86,94.0,4.0,0,-5.8,3.8,14.4,15.3,44.8,4.5,-9.8,2.9,9.5,13.9,2020-04
2020-04-16,2478,大毅,電子工業,進榜,準備,59.73,96.0,1.0,0,3.7,3.8,-0.8,15.3,60.9,1.9,1.7,2.9,-2.6,13.9,2020-04
2020-04-16,9958,世紀鋼,鋼鐵工業,進榜,準備,70.83,83.0,1.0,0,-0.6,3.8,0.0,15.3,71.5,1.0,-1.5,2.9,-0.9,13.9,2020-04
2020-04-16,1701,中化,生技醫療業,進榜,準備,18.22,81.0,2.0,0,-1.6,3.8,17.1,15.3,18.6,1.9,-3.4,2.9,15.0,13.9,2020-04
2020-04-16,4735,豪展,生技醫療業,觸發,等待後觸發,44.63,95.0,2.0,2,6.4,3.8,36.8,15.3,45.6,2.3,4.0,2.9,33.8,13.9,2020-04
2020-04-16,6166,凌華,電腦及週邊設備業,移出,逾期,58.6,93.0,,56,,,,,,,,,,,2020-04
2020-04-17,6415,矽力*-KY,半導體業,進榜,觸發,287.9,94.0,5.0,0,20.8,3.6,45.8,14.9,285.5,-0.8,21.8,3.5,47.1,14.8,2020-04
2020-04-17,6415,矽力*-KY,半導體業,觸發,進榜即觸發,287.9,94.0,5.0,0,20.8,3.6,45.8,14.9,285.5,-0.8,21.8,3.5,47.1,14.8,2020-04
2020-04-17,2448,晶電,光電業,進榜,準備,32.6,86.0,2.0,0,9.2,3.6,16.9,14.9,32.8,0.6,8.5,3.5,16.2,14.8,2020-04
2020-04-17,3515,華擎,電子工業,移出,離高點太遠,83.15,96.0,,11,,,,,,,,,,,2020-04
2020-04-17,6457,紘康,半導體業,移出,離高點太遠,52.32,99.0,,11,,,,,,,,,,,2020-04
2020-04-17,4760,勤凱,其他電子類,移出,離高點太遠,52.59,99.0,,2,,,,,,,,,,,2020-04
2020-04-20,6582,申豐,橡膠工業,進榜,觸發,62.85,96.0,2.0,0,26.5,4.1,56.8,15.0,64.1,2.0,24.0,4.6,53.7,15.5,2020-04
2020-04-20,6582,申豐,橡膠工業,觸發,進榜即觸發,62.85,96.0,2.0,0,26.5,4.1,56.8,15.0,64.1,2.0,24.0,4.6,53.7,15.5,2020-04
2020-04-20,3532,台勝科,半導體業,進榜,觸發,123.75,91.0,1.0,0,4.2,4.1,-5.5,15.0,123.7,0.0,4.2,4.6,-5.5,15.5,2020-04
2020-04-20,3532,台勝科,半導體業,觸發,進榜即觸發,123.75,91.0,1.0,0,4.2,4.1,-5.5,15.0,123.7,0.0,4.2,4.6,-5.5,15.5,2020-04
2020-04-20,5904,寶雅,貿易百貨,進榜,準備,34.96,81.0,3.0,0,22.6,4.1,25.8,15.0,34.9,-0.1,22.7,4.6,25.9,15.5,2020-04
2020-04-20,8155,博智,電子零組件業,移出,突破失敗,119.78,98.0,,4,,,,,,,,,,,2020-04
2020-04-21,3669,圓展,光電業,進榜,觸發,24.81,98.0,3.0,0,-9.5,6.9,48.6,16.3,24.4,-1.5,-8.2,7.9,50.8,17.4,2020-04
2020-04-21,3669,圓展,光電業,觸發,進榜即觸發,24.81,98.0,3.0,0,-9.5,6.9,48.6,16.3,24.4,-1.5,-8.2,7.9,50.8,17.4,2020-04
2020-04-21,3661,世芯-KY,半導體業,進榜,觸發,232.93,90.0,5.0,0,21.0,6.9,95.9,16.3,232.0,-0.4,21.5,7.9,96.7,17.4,2020-04
2020-04-21,3661,世芯-KY,半導體業,觸發,進榜即觸發,232.93,90.0,5.0,0,21.0,6.9,95.9,16.3,232.0,-0.4,21.5,7.9,96.7,17.4,2020-04
2020-04-21,3545,敦泰,電子工業,移出,離高點太遠,29.86,91.0,,11,,,,,,,,,,,2020-04
2020-04-21,1720,生達,化學生技醫療,移出,掉出掃描母體,24.6,79.0,,8,,,,,,,,,,,2020-04
2020-04-21,8926,台汽電,油電燃氣業,移出,掉出掃描母體,21.06,77.0,,7,,,,,,,,,,,2020-04
2020-04-22,3217,優群,電子零組件業,進榜,觸發,66.04,96.0,6.0,0,-2.0,7.0,33.9,15.8,65.5,-0.8,-1.1,6.5,35.0,15.1,2020-04
2020-04-22,3217,優群,電子零組件業,觸發,進榜即觸發,66.04,96.0,6.0,0,-2.0,7.0,33.9,15.8,65.5,-0.8,-1.1,6.5,35.0,15.1,2020-04
2020-04-22,4966,譜瑞-KY,半導體業,進榜,觸發,611.23,89.0,4.0,0,19.7,7.0,43.3,15.8,601.9,-1.5,21.6,6.5,45.5,15.1,2020-04
2020-04-22,4966,譜瑞-KY,半導體業,觸發,進榜即觸發,611.23,89.0,4.0,0,19.7,7.0,43.3,15.8,601.9,-1.5,21.6,6.5,45.5,15.1,2020-04
2020-04-22,6457,紘康,半導體業,進榜,準備,62.12,99.0,1.0,0,-1.0,7.0,-29.2,15.8,60.3,-2.9,1.9,6.5,-27.1,15.1,2020-04
2020-04-23,3373,熱映,其他電子類,進榜,準備,50.17,100.0,2.0,0,81.6,5.4,56.3,15.9,51.4,2.5,77.2,5.4,52.5,15.9,2020-04
2020-04-23,4431,敏成健康,其他,進榜,準備,74.4,100.0,3.0,0,302.6,5.4,147.3,15.9,68.7,-7.6,335.7,5.4,167.7,15.9,2020-04
2020-04-23,5309,系統電,電子零組件業,進榜,準備,18.79,99.0,3.0,0,28.4,5.4,97.5,15.9,19.0,1.0,27.1,5.4,95.5,15.9,2020-04
2020-04-23,6531,愛普*,半導體業,進榜,準備,60.3,98.0,2.0,0,54.5,5.4,205.2,15.9,60.3,0.0,54.5,5.4,205.2,15.9,2020-04
2020-04-23,4133,亞諾法,化學生技醫療,進榜,準備,37.3,94.0,2.0,0,63.5,5.4,75.5,15.9,37.7,1.0,62.0,5.4,73.8,15.9,2020-04
2020-04-23,5471,松翰,電子工業,進榜,準備,33.67,93.0,3.0,0,23.3,5.4,19.4,15.9,33.6,-0.1,23.5,5.4,19.6,15.9,2020-04
2020-04-23,4746,台耀,化學生技醫療,進榜,準備,40.81,90.0,2.0,0,12.1,5.4,7.8,15.9,36.9,-9.6,24.0,5.4,19.3,15.9,2020-04
2020-04-23,2303,聯電,半導體業,進榜,準備,11.17,78.0,3.0,0,-4.4,5.4,14.0,15.9,11.2,0.6,-5.0,5.4,13.3,15.9,2020-04
2020-04-23,3014,聯陽,半導體業,進榜,準備,29.45,77.0,3.0,0,23.9,5.4,53.3,15.9,29.4,-0.2,24.2,5.4,53.6,15.9,2020-04
2020-04-24,5274,信驊,半導體業,進榜,觸發,937.19,93.0,6.0,0,22.8,5.8,10.0,16.2,925.8,-1.2,24.3,5.3,11.4,15.6,2020-04
2020-04-24,5274,信驊,半導體業,觸發,進榜即觸發,937.19,93.0,6.0,0,22.8,5.8,10.0,16.2,925.8,-1.2,24.3,5.3,11.4,15.6,2020-04
2020-04-24,8403,盛弘,生技醫療業,進榜,觸發,25.47,89.0,2.0,0,32.6,5.8,9.2,16.2,27.8,9.0,21.6,5.3,0.1,15.6,2020-04
2020-04-24,8403,盛弘,生技醫療業,觸發,進榜即觸發,25.47,89.0,2.0,0,32.6,5.8,9.2,16.2,27.8,9.0,21.6,5.3,0.1,15.6,2020-04
2020-04-24,4760,勤凱,其他電子類,進榜,準備,58.59,99.0,3.0,0,-9.3,5.8,-9.9,16.2,60.0,2.4,-11.4,5.3,-12.0,15.6,2020-04
2020-04-24,4743,合一,生技醫療業,進榜,準備,46.11,98.0,2.0,0,140.5,5.8,287.5,16.2,47.3,2.5,134.5,5.3,277.9,15.6,2020-04
2020-04-24,9919,康那香,其他,進榜,準備,18.09,98.0,3.0,0,108.1,5.8,89.8,16.2,18.8,3.8,100.5,5.3,82.9,15.6,2020-04
2020-04-24,6561,是方,通信網路業,進榜,準備,220.65,88.0,2.0,0,18.7,5.8,15.0,16.2,228.8,3.7,14.5,5.3,10.9,15.6,2020-04
2020-04-24,5536,聖暉*,其他電子類,進榜,準備,65.54,82.0,2.0,0,5.8,5.8,3.8,16.2,66.5,1.5,4.2,5.3,2.2,15.6,2020-04
2020-04-24,2480,敦陽科,資訊服務業,進榜,準備,40.41,79.0,2.0,0,13.5,5.8,19.3,16.2,40.6,0.5,12.9,5.3,18.7,15.6,2020-04
2020-04-24,2303,聯電,半導體業,移出,掉出掃描母體,11.17,78.0,,1,,,,,,,,,,,2020-04
2020-04-24,1701,中化,生技醫療業,移出,掉出掃描母體,17.12,77.0,,8,,,,,,,,,,,2020-04
2020-04-27,6441,廣錠,電腦及週邊設備業,進榜,觸發,63.09,97.0,3.0,0,15.7,5.0,14.7,13.9,63.1,0.0,15.7,4.5,14.7,13.2,2020-04
2020-04-27,6441,廣錠,電腦及週邊設備業,觸發,進榜即觸發,63.09,97.0,3.0,0,15.7,5.0,14.7,13.9,63.1,0.0,15.7,4.5,14.7,13.2,2020-04
2020-04-27,6547,高端疫苗,生技醫療業,進榜,觸發,35.74,97.0,2.0,0,96.0,5.0,99.6,13.9,37.4,4.8,87.1,4.5,90.6,13.2,2020-04
2020-04-27,6547,高端疫苗,生技醫療業,觸發,進榜即觸發,35.74,97.0,2.0,0,96.0,5.0,99.6,13.9,37.4,4.8,87.1,4.5,90.6,13.2,2020-04
2020-04-27,2614,東森,貿易百貨,進榜,準備,18.31,88.0,1.0,0,19.9,5.0,25.3,13.9,18.6,1.5,18.1,4.5,23.5,13.2,2020-04
2020-04-27,6532,瑞耘,半導體業,進榜,準備,33.36,87.0,3.0,0,101.2,5.0,73.1,13.9,34.2,2.4,96.4,4.5,69.0,13.2,2020-04
2020-04-27,5203,訊連,電子工業,進榜,準備,95.56,85.0,3.0,0,-2.9,5.0,2.1,13.9,96.8,1.2,-4.1,4.5,0.8,13.2,2020-04
2020-04-27,2505,國揚,建材營造,觸發,等待後觸發,27.65,90.0,3.0,12,-5.8,5.0,14.9,13.9,27.9,0.9,-6.6,4.5,13.8,13.2,2020-04
2020-04-27,5309,系統電,電子零組件業,觸發,等待後觸發,22.27,99.0,3.0,4,14.1,5.0,80.1,13.9,22.7,1.9,12.0,4.5,76.7,13.2,2020-04
2020-04-27,6531,愛普*,半導體業,觸發,等待後觸發,71.77,98.0,2.0,4,29.8,5.0,164.3,13.9,75.1,4.7,24.0,4.5,152.4,13.2,2020-04
2020-04-27,4760,勤凱,其他電子類,觸發,等待後觸發,62.88,99.0,3.0,3,-13.9,5.0,-14.7,13.9,62.9,0.0,-13.9,4.5,-14.7,13.2,2020-04
2020-04-27,9919,康那香,其他,觸發,等待後觸發,19.9,98.0,3.0,3,108.0,5.0,74.1,13.9,21.5,8.2,92.2,4.5,60.9,13.2,2020-04
2020-04-28,8926,台汽電,油電燃氣業,進榜,準備,21.13,75.0,1.0,0,15.5,4.4,26.4,11.4,21.2,0.5,15.0,4.0,25.8,10.9,2020-04
2020-04-28,5536,聖暉*,其他電子類,觸發,等待後觸發,67.68,84.0,2.0,4,2.2,4.4,0.5,11.4,68.3,1.0,1.2,4.0,-0.5,10.9,2020-04
2020-04-28,6532,瑞耘,半導體業,觸發,等待後觸發,35.32,90.0,3.0,1,85.9,4.4,57.8,11.4,35.2,-0.4,86.7,4.0,58.5,10.9,2020-04
2020-04-28,4431,敏成健康,其他,移出,掉出掃描母體,162.5,100.0,,5,,,,,,,,,,,2020-04
2020-04-28,5274,信驊,半導體業,移出,突破失敗,853.38,88.0,,4,,,,,,,,,,,2020-04
2020-04-29,3373,熱映,其他電子類,觸發,等待後觸發,58.09,100.0,2.0,6,48.3,2.9,14.6,8.4,63.7,9.7,35.2,2.2,4.5,7.6,2020-04
2020-04-29,4171,瑞基,農業科技業,移出,離高點太遠,95.57,99.0,,15,,,,,,,,,,,2020-04
2020-04-29,4746,台耀,化學生技醫療,移出,離高點太遠,38.26,81.0,,6,,,,,,,,,,,2020-04
2020-04-30,1762,中化生,化學生技醫療,進榜,觸發,45.93,93.0,4.0,0,13.8,1.7,-2.1,5.5,48.6,5.7,7.6,3.0,-7.4,6.5,2020-04
2020-04-30,1762,中化生,化學生技醫療,觸發,進榜即觸發,45.93,93.0,4.0,0,13.8,1.7,-2.1,5.5,48.6,5.7,7.6,3.0,-7.4,6.5,2020-04
2020-04-30,4746,台耀,化學生技醫療,進榜,觸發,42.07,88.0,2.0,0,0.8,1.7,-5.3,5.5,42.9,2.0,-1.2,3.0,-7.1,6.5,2020-04
2020-04-30,4746,台耀,化學生技醫療,觸發,進榜即觸發,42.07,88.0,2.0,0,0.8,1.7,-5.3,5.5,42.9,2.0,-1.2,3.0,-7.1,6.5,2020-04
2020-04-30,1720,生達,化學生技醫療,進榜,準備,26.36,82.0,1.0,0,0.1,1.7,7.2,5.5,25.9,-1.9,2.1,3.0,9.3,6.5,2020-04
2020-04-30,6214,精誠,資訊服務業,進榜,準備,56.67,70.0,1.0,0,-0.4,1.7,5.0,5.5,55.9,-1.4,1.0,3.0,6.4,6.5,2020-04
2020-05-04,2102,泰豐,橡膠工業,進榜,準備,16.99,87.0,3.0,0,2.4,3.6,31.5,7.7,17.2,1.5,0.9,3.2,29.6,7.1,2020-05
2020-05-04,1701,中化,生技醫療業,進榜,準備,18.68,75.0,3.0,0,-2.5,3.6,2.9,7.7,19.4,3.8,-6.1,3.2,-0.9,7.1,2020-05
2020-05-04,6214,精誠,資訊服務業,移出,掉出掃描母體,56.67,70.0,,4,,,,,,,,,,,2020-05
2020-05-05,1732,毛寶,化學工業,進榜,觸發,33.7,99.0,3.0,0,-14.1,3.1,-30.0,8.0,37.1,10.0,-21.9,2.8,-36.3,7.8,2020-05
2020-05-05,1732,毛寶,化學工業,觸發,進榜即觸發,33.7,99.0,3.0,0,-14.1,3.1,-30.0,8.0,37.1,10.0,-21.9,2.8,-36.3,7.8,2020-05
2020-05-05,6504,南六,其他,進榜,準備,192.48,94.0,2.0,0,11.6,3.1,14.9,8.0,194.6,1.1,10.4,2.8,13.7,7.8,2020-05
2020-05-05,6214,精誠,資訊服務業,進榜,準備,56.81,70.0,1.0,0,-2.5,3.1,4.7,8.0,56.8,0.0,-2.5,2.8,4.7,7.8,2020-05
2020-05-05,9958,世紀鋼,鋼鐵工業,觸發,等待後觸發,77.26,86.0,1.0,19,-2.6,3.1,2.4,8.0,78.7,1.9,-4.4,2.8,0.5,7.8,2020-05
2020-05-05,6457,紘康,半導體業,觸發,等待後觸發,67.36,99.0,1.0,13,-25.0,3.1,-34.2,8.0,67.3,-0.1,-24.9,2.8,-34.1,7.8,2020-05
2020-05-05,5471,松翰,電子工業,觸發,等待後觸發,36.58,94.0,3.0,12,14.7,3.1,9.3,8.0,38.3,4.6,9.7,2.8,4.5,7.8,2020-05
2020-05-06,4431,敏成健康,其他,進榜,準備,291.0,100.0,3.0,0,-18.2,4.0,-38.1,8.2,272.4,-6.4,-12.6,3.8,-33.9,7.9,2020-05
2020-05-06,4142,國光生,化學生技醫療,進榜,準備,36.02,91.0,2.0,0,37.6,4.0,86.8,8.2,39.6,9.9,25.2,3.8,70.0,7.9,2020-05
2020-05-06,8271,宇瞻,半導體業,進榜,準備,35.04,90.0,3.0,0,2.3,4.0,-6.7,8.2,35.2,0.5,1.7,3.8,-7.2,7.9,2020-05
2020-05-06,3526,凡甲,電子零組件業,進榜,準備,79.12,83.0,3.0,0,7.7,4.0,3.7,8.2,80.4,1.6,6.0,3.8,2.0,7.9,2020-05
2020-05-06,6214,精誠,資訊服務業,移出,掉出掃描母體,56.81,70.0,,1,,,,,,,,,,,2020-05
2020-05-06,4760,勤凱,其他電子類,移出,離高點太遠,58.02,98.0,,12,,,,,,,,,,,2020-05
2020-05-07,4935,茂林-KY,光電業,進榜,觸發,97.02,84.0,4.0,0,2.2,3.2,-18.7,7.0,97.0,0.0,2.2,2.7,-18.7,6.5,2020-05
2020-05-07,4935,茂林-KY,光電業,觸發,進榜即觸發,97.02,84.0,4.0,0,2.2,3.2,-18.7,7.0,97.0,0.0,2.2,2.7,-18.7,6.5,2020-05
2020-05-07,3545,敦泰,電子工業,進榜,準備,36.15,91.0,2.0,0,-11.5,3.2,2.8,7.0,36.0,-0.5,-11.0,2.7,3.4,6.5,2020-05
2020-05-07,3705,永信,化學生技醫療,進榜,準備,34.87,72.0,1.0,0,-1.0,3.2,-2.1,7.0,35.0,0.4,-1.4,2.7,-2.5,6.5,2020-05
2020-05-07,3014,聯陽,半導體業,觸發,等待後觸發,35.01,84.0,3.0,14,8.0,3.2,36.0,7.0,35.3,0.9,7.1,2.7,34.8,6.5,2020-05
2020-05-07,8454,富邦媒,貿易百貨,觸發,等待後觸發,245.11,97.0,3.0,41,8.0,3.2,21.2,7.0,257.3,5.0,2.9,2.7,15.5,6.5,2020-05
2020-05-08,3557,嘉威,其他,進榜,觸發,49.16,94.0,4.0,0,11.2,4.2,4.6,7.3,47.7,-2.9,14.5,3.6,7.7,7.0,2020-05
2020-05-08,3557,嘉威,其他,觸發,進榜即觸發,49.16,94.0,4.0,0,11.2,4.2,4.6,7.3,47.7,-2.9,14.5,3.6,7.7,7.0,2020-05
2020-05-08,6251,定穎,電子零組件業,進榜,觸發,22.37,90.0,3.0,0,-8.7,4.2,-14.8,7.3,22.5,0.7,-9.3,3.6,-15.4,7.0,2020-05
2020-05-08,6251,定穎,電子零組件業,觸發,進榜即觸發,22.37,90.0,3.0,0,-8.7,4.2,-14.8,7.3,22.5,0.7,-9.3,3.6,-15.4,7.0,2020-05
2020-05-08,6531,愛普*,半導體業,移出,離高點太遠,88.64,99.0,,15,,,,,,,,,,,2020-05
2020-05-08,3705,永信,化學生技醫療,移出,掉出掃描母體,34.87,72.0,,1,,,,,,,,,,,2020-05
2020-05-08,1325,恆大,塑膠工業,移出,離高點太遠,68.49,100.0,,32,,,,,,,,,,,2020-05
2020-05-08,3042,晶技,電子工業,移出,離高點太遠,40.24,90.0,,22,,,,,,,,,,,2020-05
2020-05-08,3669,圓展,光電業,移出,離高點太遠,23.26,96.0,,17,,,,,,,,,,,2020-05
2020-05-08,9919,康那香,其他,移出,離高點太遠,31.53,99.0,,14,,,,,,,,,,,2020-05
2020-05-08,8403,盛弘,生技醫療業,移出,離高點太遠,29.27,92.0,,14,,,,,,,,,,,2020-05
2020-05-08,1762,中化生,化學生技醫療,移出,離高點太遠,50.27,93.0,,8,,,,,,,,,,,2020-05
2020-05-08,4746,台耀,化學生技醫療,移出,離高點太遠,44.58,89.0,,8,,,,,,,,,,,2020-05
