日期,代號,名稱,產業,事件,原因,收盤,RS,底部序,在榜天數,樞紐,報酬20D,基準20D,報酬60D,基準60D,報酬120D,基準120D,報酬180D,基準180D,次日開盤,跳空%,報酬20D開,基準20D開,報酬60D開,基準60D開,報酬120D開,基準120D開,報酬180D開,基準180D開,月
2022-02-11,2618,長榮航,航運業,進榜,觸發,24.71,93.0,6.0,0,,-1.8,-2.7,3.3,-8.6,7.2,-8.5,-19.3,-13.6,24.3,-1.7,-0.2,-2.0,5.1,-8.2,9.0,-8.0,-18.0,-12.9,2022-02
2022-02-11,2618,長榮航,航運業,觸發,進榜即觸發,24.71,93.0,6.0,0,24.71,-1.8,-2.7,3.3,-8.6,7.2,-8.5,-19.3,-13.6,24.3,-1.7,-0.2,-2.0,5.1,-8.2,9.0,-8.0,-18.0,-12.9,2022-02
2022-02-11,3665,貿聯-KY,其他電子業,進榜,準備,271.15,74.0,2.0,0,,-1.5,-2.7,0.3,-8.6,5.1,-8.5,-16.6,-13.6,265.9,-1.9,0.5,-2.0,2.3,-8.2,7.2,-8.0,-14.9,-12.9,2022-02
2022-02-11,5388,中磊,電子工業,移出,掉出掃描母體,63.8,71.0,,18,,,,,,,,,,,,,,,,,,,,2022-02
2022-02-14,8069,元太,光電業,移出,掉出掃描母體,132.7,95.0,,87,,,,,,,,,,,,,,,,,,,,2022-02
2022-02-14,3689,湧德,電子零組件業,移出,離高點太遠,38.21,82.0,,5,,,,,,,,,,,,,,,,,,,,2022-02
2022-02-15,1709,和益,化學工業,進榜,觸發,22.61,91.0,5.0,0,,-9.0,-2.7,-13.5,-7.1,-16.1,-6.9,-22.8,-11.7,23.5,3.8,-12.3,-3.5,-16.7,-7.7,-19.2,-7.8,-25.7,-12.7,2022-02
2022-02-15,1709,和益,化學工業,觸發,進榜即觸發,22.61,91.0,5.0,0,22.61,-9.0,-2.7,-13.5,-7.1,-16.1,-6.9,-22.8,-11.7,23.5,3.8,-12.3,-3.5,-16.7,-7.7,-19.2,-7.8,-25.7,-12.7,2022-02
2022-02-15,8440,綠電,其他,進榜,準備,31.58,99.0,3.0,0,,24.9,-2.7,53.3,-7.1,18.0,-6.9,-16.4,-11.7,33.5,6.0,17.8,-3.5,44.6,-7.7,11.3,-7.8,-21.2,-12.7,2022-02
2022-02-15,3010,華立,電子工業,觸發,等待後觸發,85.98,85.0,2.0,53,80.3,-6.2,-2.7,-12.2,-7.1,-15.2,-6.9,-23.7,-11.7,86.4,0.4,-6.6,-3.5,-12.5,-7.7,-15.6,-7.8,-24.0,-12.7,2022-02
2022-02-16,5321,美而快,電子零組件業,進榜,觸發,93.08,96.0,4.0,0,,-13.9,-2.2,-12.2,-7.0,-45.6,-7.1,-45.0,-12.0,92.4,-0.7,-13.3,-2.3,-11.5,-7.2,-45.2,-7.5,-44.6,-12.2,2022-02
2022-02-16,5321,美而快,電子零組件業,觸發,進榜即觸發,93.08,96.0,4.0,0,93.08,-13.9,-2.2,-12.2,-7.0,-45.6,-7.1,-45.0,-12.0,92.4,-0.7,-13.3,-2.3,-11.5,-7.2,-45.2,-7.5,-44.6,-12.2,2022-02
2022-02-16,2376,技嘉,電子工業,進榜,準備,117.14,87.0,3.0,0,,-13.9,-2.2,-28.4,-7.0,-39.8,-7.1,-26.6,-12.0,118.3,1.0,-14.7,-2.3,-29.1,-7.2,-40.4,-7.5,-27.3,-12.2,2022-02
2022-02-16,8112,至上,電子工業,進榜,準備,36.13,79.0,2.0,0,,-6.2,-2.2,-13.3,-7.0,-24.4,-7.1,-29.8,-12.0,36.4,0.7,-6.9,-2.3,-14.0,-7.2,-24.9,-7.5,-30.3,-12.2,2022-02
2022-02-16,2915,潤泰全,貿易百貨,進榜,準備,79.26,78.0,2.0,0,,4.4,-2.2,-18.6,-7.0,-35.8,-7.1,-35.2,-12.0,80.0,1.0,3.4,-2.3,-19.4,-7.2,-36.4,-7.5,-35.9,-12.2,2022-02
2022-02-16,2886,兆豐金,金融保險,移出,掉出掃描母體,29.74,73.0,,26,,,,,,,,,,,,,,,,,,,,2022-02
2022-02-16,2892,第一金,金融保險,移出,掉出掃描母體,20.02,73.0,,23,,,,,,,,,,,,,,,,,,,,2022-02
2022-02-16,2880,華南金,金融保險,移出,掉出掃描母體,17.87,72.0,,9,,,,,,,,,,,,,,,,,,,,2022-02
2022-02-16,3665,貿聯-KY,其他電子業,移出,掉出掃描母體,259.3,71.0,,5,,,,,,,,,,,,,,,,,,,,2022-02
2022-02-17,6550,北極星藥業-KY,生技醫療業,進榜,準備,99.8,88.0,3.0,0,,9.6,-2.0,8.1,-6.8,24.6,-7.0,-1.9,-11.0,95.7,-4.1,14.3,-1.7,12.7,-6.4,30.0,-6.6,2.3,-10.7,2022-02
2022-02-17,2834,臺企銀,金融保險,進榜,準備,8.1,77.0,0.0,0,,2.2,-2.0,5.2,-6.8,17.7,-7.0,10.9,-11.0,8.0,-0.9,3.1,-1.7,6.1,-6.4,18.7,-6.6,11.9,-10.7,2022-02
2022-02-17,2892,第一金,金融保險,進榜,準備,20.33,71.0,0.0,0,,1.5,-2.0,-0.9,-6.8,6.7,-7.0,-0.6,-11.0,20.2,-0.8,2.3,-1.7,-0.2,-6.4,7.5,-6.6,0.1,-10.7,2022-02
2022-02-17,2886,兆豐金,金融保險,進榜,準備,29.98,70.0,1.0,0,,5.3,-2.0,-2.3,-6.8,-0.7,-7.0,-16.2,-11.0,29.7,-0.8,6.2,-1.7,-1.6,-6.4,0.1,-6.6,-15.6,-10.7,2022-02
2022-02-17,2884,玉山金,金融保險,移出,掉出掃描母體,22.88,72.0,,22,,,,,,,,,,,,,,,,,,,,2022-02
2022-02-17,8440,綠電,其他,移出,晚期未觸發,29.21,98.0,,2,,,,,,,,,,,,,,,,,,,,2022-02
2022-02-18,3689,湧德,電子零組件業,進榜,觸發,42.68,88.0,3.0,0,,-13.6,-2.1,-14.3,-7.6,-22.1,-6.7,-35.4,-11.6,42.0,-1.5,-12.2,-1.8,-13.0,-7.3,-20.9,-6.5,-34.4,-11.4,2022-02
2022-02-18,3689,湧德,電子零組件業,觸發,進榜即觸發,42.68,88.0,3.0,0,42.68,-13.6,-2.1,-14.3,-7.6,-22.1,-6.7,-35.4,-11.6,42.0,-1.5,-12.2,-1.8,-13.0,-7.3,-20.9,-6.5,-34.4,-11.4,2022-02
2022-02-18,1708,東鹼,化學工業,進榜,觸發,30.09,79.0,3.0,0,,15.8,-2.1,42.7,-7.6,28.5,-6.7,13.0,-11.6,30.3,0.6,15.1,-1.8,41.8,-7.3,27.6,-6.5,12.3,-11.4,2022-02
2022-02-18,1708,東鹼,化學工業,觸發,進榜即觸發,30.09,79.0,3.0,0,30.09,15.8,-2.1,42.7,-7.6,28.5,-6.7,13.0,-11.6,30.3,0.6,15.1,-1.8,41.8,-7.3,27.6,-6.5,12.3,-11.4,2022-02
2022-02-18,2812,台中銀,金融保險,移出,掉出掃描母體,9.37,71.0,,36,,,,,,,,,,,,,,,,,,,,2022-02
2022-02-18,3706,神達,電子工業,移出,掉出掃描母體,26.74,72.0,,8,,,,,,,,,,,,,,,,,,,,2022-02
2022-02-18,2892,第一金,金融保險,移出,掉出掃描母體,20.33,71.0,,1,,,,,,,,,,,,,,,,,,,,2022-02
2022-02-18,2886,兆豐金,金融保險,移出,掉出掃描母體,29.98,70.0,,1,,,,,,,,,,,,,,,,,,,,2022-02
2022-02-18,3036,文曄,電子工業,移出,離高點太遠,67.23,82.0,,51,,,,,,,,,,,,,,,,,,,,2022-02
2022-02-18,2887,台新新光金,金融保險,移出,掉出掃描母體,14.7,73.0,,36,,,,,,,,,,,,,,,,,,,,2022-02
2022-02-18,3714,富采,電子工業,移出,掉出掃描母體,83.51,72.0,,30,,,,,,,,,,,,,,,,,,,,2022-02
2022-02-21,3706,神達,電子工業,進榜,準備,27.09,71.0,1.0,0,,-6.5,-2.0,-16.0,-7.1,-10.6,-6.5,-12.3,-11.3,27.0,-0.4,-6.1,-1.7,-15.7,-6.9,-10.2,-6.0,-11.9,-11.0,2022-02
2022-02-21,2376,技嘉,電子工業,移出,掉出掃描母體,117.91,88.0,,5,,,,,,,,,,,,,,,,,,,,2022-02
2022-02-21,3059,華晶科,光電業,移出,突破失敗,42.59,79.0,,12,,,,,,,,,,,,,,,,,,,,2022-02
2022-02-21,3455,由田,光電業,移出,離高點太遠,74.61,93.0,,12,,,,,,,,,,,,,,,,,,,,2022-02
2022-02-22,2382,廣達,電子工業,進榜,準備,72.27,76.0,2.0,0,,-2.2,-0.4,-20.4,-5.6,-10.3,-4.9,-22.1,-10.1,72.3,0.0,-2.2,-0.5,-20.4,-5.8,-10.3,-5.1,-22.1,-10.3,2022-02
2022-02-22,2313,華通,電子工業,進榜,準備,40.6,75.0,1.0,0,,2.1,-0.4,3.1,-5.6,11.5,-4.9,-0.9,-10.1,41.1,1.1,0.9,-0.5,1.9,-5.8,10.3,-5.1,-2.0,-10.3,2022-02
2022-02-22,2812,台中銀,金融保險,進榜,準備,9.27,70.0,0.0,0,,11.1,-0.4,1.8,-5.6,7.0,-4.9,1.0,-10.1,9.2,-0.7,11.9,-0.5,2.6,-5.8,7.7,-5.1,1.7,-10.3,2022-02
2022-02-22,2834,臺企銀,金融保險,移出,掉出掃描母體,8.14,75.0,,5,,,,,,,,,,,,,,,,,,,,2022-02
2022-02-22,3706,神達,電子工業,移出,掉出掃描母體,27.09,71.0,,1,,,,,,,,,,,,,,,,,,,,2022-02
2022-02-22,3592,瑞鼎,電子工業,移出,掉出掃描母體,398.77,88.0,,36,,,,,,,,,,,,,,,,,,,,2022-02
2022-02-22,6104,創惟,半導體業,移出,離高點太遠,199.34,98.0,,13,,,,,,,,,,,,,,,,,,,,2022-02
2022-02-23,6515,穎崴,電子工業,進榜,觸發,383.68,90.0,1.0,0,,13.5,-1.0,-16.8,-6.8,-8.5,-5.6,-18.0,-10.5,370.5,-3.4,17.5,-0.6,-13.9,-6.4,-5.2,-5.2,-15.1,-10.2,2022-02
2022-02-23,6515,穎崴,電子工業,觸發,進榜即觸發,383.68,90.0,1.0,0,383.68,13.5,-1.0,-16.8,-6.8,-8.5,-5.6,-18.0,-10.5,370.5,-3.4,17.5,-0.6,-13.9,-6.4,-5.2,-5.2,-15.1,-10.2,2022-02
2022-02-23,5706,鳳凰,觀光事業,進榜,準備,39.42,87.0,3.0,0,,9.3,-1.0,5.0,-6.8,11.6,-5.6,-4.4,-10.5,38.6,-2.0,11.6,-0.6,7.1,-6.4,13.9,-5.2,-2.4,-10.2,2022-02
2022-02-23,2382,廣達,電子工業,移出,掉出掃描母體,72.27,76.0,,1,,,,,,,,,,,,,,,,,,,,2022-02
2022-02-23,2313,華通,電子工業,移出,掉出掃描母體,40.6,75.0,,1,,,,,,,,,,,,,,,,,,,,2022-02
2022-02-23,2812,台中銀,金融保險,移出,掉出掃描母體,9.27,70.0,,1,,,,,,,,,,,,,,,,,,,,2022-02
2022-02-23,2888,新光金,金融保險,移出,掉出掃描母體,10.64,75.0,,42,,,,,,,,,,,,,,,,,,,,2022-02
2022-02-23,6550,北極星藥業-KY,生技醫療業,移出,離高點太遠,99.1,89.0,,6,,,,,,,,,,,,,,,,,,,,2022-02
2022-02-24,5706,鳳凰,觀光事業,觸發,等待後觸發,43.36,93.0,3.0,1,40.4,1.1,0.5,-1.5,-4.3,1.3,-3.2,-11.7,-8.2,43.3,-0.2,1.2,0.2,-1.4,-4.7,1.5,-3.9,-11.6,-8.8,2022-02
2022-02-24,2891,中信金,金融保險,移出,掉出掃描母體,22.09,76.0,,44,,,,,,,,,,,,,,,,,,,,2022-02
2022-02-24,1529,樂事綠能,電機機械,移出,離高點太遠,22.67,97.0,,17,,,,,,,,,,,,,,,,,,,,2022-02
2022-02-25,3035,智原,半導體業,進榜,觸發,247.47,99.0,6.0,0,,14.1,0.0,-12.5,-5.1,-28.9,-3.3,-37.3,-8.3,253.8,2.6,11.3,-0.4,-14.7,-5.4,-30.6,-3.8,-38.9,-8.9,2022-02
2022-02-25,3035,智原,半導體業,觸發,進榜即觸發,247.47,99.0,6.0,0,247.47,14.1,0.0,-12.5,-5.1,-28.9,-3.3,-37.3,-8.3,253.8,2.6,11.3,-0.4,-14.7,-5.4,-30.6,-3.8,-38.9,-8.9,2022-02
2022-02-25,9941,裕融,其他,進榜,準備,119.77,83.0,1.0,0,,12.9,0.0,4.7,-5.1,4.5,-3.3,-8.8,-8.3,118.9,-0.7,13.7,-0.4,5.5,-5.4,5.3,-3.8,-8.1,-8.9,2022-02
2022-02-25,6515,穎崴,電子工業,移出,掉出掃描母體,363.68,89.0,,2,,,,,,,,,,,,,,,,,,,,2022-02
2022-03-01,6275,元山,其他電子類,進榜,觸發,31.54,82.0,3.0,0,,-3.5,-0.8,-19.4,-5.3,-16.9,-4.4,-31.2,-9.9,31.0,-1.6,-2.0,-0.9,-18.1,-5.3,-15.6,-4.3,-30.1,-9.4,2022-03
2022-03-01,6275,元山,其他電子類,觸發,進榜即觸發,31.54,82.0,3.0,0,31.54,-3.5,-0.8,-19.4,-5.3,-16.9,-4.4,-31.2,-9.9,31.0,-1.6,-2.0,-0.9,-18.1,-5.3,-15.6,-4.3,-30.1,-9.4,2022-03
2022-03-01,1560,中砂,電機機械,進榜,準備,107.08,93.0,3.0,0,,8.6,-0.8,30.9,-5.3,36.9,-4.4,0.5,-9.9,107.5,0.4,8.1,-0.9,30.3,-5.3,36.3,-4.3,0.0,-9.4,2022-03
2022-03-01,6251,定穎,電子零組件業,進榜,準備,24.78,70.0,3.0,0,,-3.1,-0.8,-5.8,-5.3,-18.1,-4.4,-18.1,-9.9,24.2,-2.1,-1.0,-0.9,-3.8,-5.3,-16.3,-4.3,-16.3,-9.4,2022-03
2022-03-02,6104,創惟,半導體業,進榜,觸發,240.26,98.0,6.0,0,,13.3,-0.4,-21.3,-4.7,-52.0,-4.9,-64.2,-9.3,249.1,3.7,9.3,-0.8,-24.1,-4.9,-53.7,-5.2,-65.4,-9.8,2022-03
2022-03-02,6104,創惟,半導體業,觸發,進榜即觸發,240.26,98.0,6.0,0,240.26,13.3,-0.4,-21.3,-4.7,-52.0,-4.9,-64.2,-9.3,249.1,3.7,9.3,-0.8,-24.1,-4.9,-53.7,-5.2,-65.4,-9.8,2022-03
2022-03-02,1722,台肥,化學工業,進榜,觸發,57.46,71.0,2.0,0,,5.8,-0.4,-1.4,-4.7,-8.1,-4.9,-18.9,-9.3,57.5,0.1,5.6,-0.8,-1.6,-4.9,-8.2,-5.2,-19.0,-9.8,2022-03
2022-03-02,1722,台肥,化學工業,觸發,進榜即觸發,57.46,71.0,2.0,0,57.46,5.8,-0.4,-1.4,-4.7,-8.1,-4.9,-18.9,-9.3,57.5,0.1,5.6,-0.8,-1.6,-4.9,-8.2,-5.2,-19.0,-9.8,2022-03
2022-03-02,6469,大樹,生技醫療業,進榜,準備,123.29,89.0,3.0,0,,-6.8,-0.4,0.2,-4.7,27.0,-4.9,27.4,-9.3,123.1,-0.2,-6.6,-0.8,0.3,-4.9,27.2,-5.2,27.6,-9.8,2022-03
2022-03-03,6550,北極星藥業-KY,生技醫療業,進榜,準備,117.38,94.0,3.0,0,,2.1,-1.0,-10.2,-4.9,39.6,-5.0,-10.2,-9.6,115.0,-2.0,4.2,-0.7,-8.4,-4.5,42.4,-4.7,-8.4,-9.1,2022-03
2022-03-03,2812,台中銀,金融保險,進榜,準備,9.34,71.0,0.0,0,,11.0,-1.0,2.2,-4.9,5.8,-5.0,0.2,-9.6,9.4,0.4,10.6,-0.7,1.8,-4.5,5.4,-4.7,-0.1,-9.1,2022-03
2022-03-03,2886,兆豐金,金融保險,進榜,準備,29.74,71.0,0.0,0,,12.6,-1.0,1.7,-4.9,-1.9,-5.0,-15.6,-9.6,29.7,-0.3,12.9,-0.7,2.0,-4.5,-1.6,-4.7,-15.4,-9.1,2022-03
2022-03-03,2301,光寶科,電腦及週邊設備業,進榜,準備,56.06,70.0,0.0,0,,1.1,-1.0,-6.2,-4.9,-1.5,-5.0,2.3,-9.6,55.7,-0.6,1.7,-0.7,-5.6,-4.5,-0.9,-4.7,2.9,-9.1,2022-03
2022-03-03,2883,凱基金,金融保險,移出,逾期,15.04,79.0,,56,,,,,,,,,,,,,,,,,,,,2022-03
2022-03-03,6251,定穎,電子零組件業,移出,掉出掃描母體,24.39,72.0,,2,,,,,,,,,,,,,,,,,,,,2022-03
2022-03-03,1722,台肥,化學工業,移出,掉出掃描母體,57.46,71.0,,1,,,,,,,,,,,,,,,,,,,,2022-03
2022-03-04,2359,所羅門,其他電子業,進榜,觸發,23.3,90.0,2.0,0,,6.2,-0.6,3.3,-4.0,13.3,-3.7,0.0,-8.9,25.0,7.2,-0.9,0.0,-3.6,-3.3,5.7,-3.3,-6.7,-8.3,2022-03
2022-03-04,2359,所羅門,其他電子業,觸發,進榜即觸發,23.3,90.0,2.0,0,23.3,6.2,-0.6,3.3,-4.0,13.3,-3.7,0.0,-8.9,25.0,7.2,-0.9,0.0,-3.6,-3.3,5.7,-3.3,-6.7,-8.3,2022-03
2022-03-04,2906,高林,貿易百貨,進榜,準備,24.27,98.0,2.0,0,,-14.0,-0.6,-35.5,-4.0,-33.1,-3.7,-37.3,-8.9,24.9,2.4,-16.0,0.0,-37.0,-3.3,-34.7,-3.3,-38.8,-8.3,2022-03
2022-03-04,2886,兆豐金,金融保險,移出,掉出掃描母體,29.74,71.0,,1,,,,,,,,,,,,,,,,,,,,2022-03
2022-03-04,3689,湧德,電子零組件業,移出,突破失敗,39.15,83.0,,14,,,,,,,,,,,,,,,,,,,,2022-03
2022-03-07,1722,台肥,化學工業,進榜,準備,56.97,76.0,2.0,0,,9.8,1.3,-1.3,-1.7,-4.6,-1.0,-17.7,-7.0,56.7,-0.4,10.3,2.4,-0.9,-1.0,-4.2,-0.3,-17.4,-6.3,2022-03
2022-03-07,3702,大聯大,電子工業,進榜,準備,43.4,74.0,1.0,0,,0.7,1.3,0.0,-1.7,-2.6,-1.0,-11.6,-7.0,42.9,-1.1,1.8,2.4,1.1,-1.0,-1.6,-0.3,-10.7,-6.3,2022-03
2022-03-07,1605,華新,電器電纜,進榜,準備,25.96,73.0,3.0,0,,-5.6,1.3,52.9,-1.7,34.4,-1.0,47.0,-7.0,26.7,2.9,-8.3,2.4,48.5,-1.0,30.5,-0.3,42.8,-6.3,2022-03
2022-03-07,3010,華立,電子工業,移出,掉出掃描母體,81.81,82.0,,73,,,,,,,,,,,,,,,,,,,,2022-03
2022-03-07,5880,合庫金,金融保險,移出,掉出掃描母體,19.79,76.0,,59,,,,,,,,,,,,,,,,,,,,2022-03
2022-03-07,8155,博智,電子零組件業,移出,掉出掃描母體,154.01,93.0,,49,,,,,,,,,,,,,,,,,,,,2022-03
2022-03-07,3324,雙鴻,其他電子類,移出,掉出掃描母體,211.23,81.0,,28,,,,,,,,,,,,,,,,,,,,2022-03
2022-03-07,2618,長榮航,航運業,移出,離高點太遠,24.42,89.0,,24,,,,,,,,,,,,,,,,,,,,2022-03
2022-03-07,1709,和益,化學工業,移出,離高點太遠,20.58,83.0,,20,,,,,,,,,,,,,,,,,,,,2022-03
2022-03-08,1722,台肥,化學工業,移出,掉出掃描母體,56.97,76.0,,1,,,,,,,,,,,,,,,,,,,,2022-03
2022-03-08,2890,永豐金,金融保險,移出,掉出掃描母體,12.61,77.0,,56,,,,,,,,,,,,,,,,,,,,2022-03
2022-03-08,2497,怡利電,汽車工業,移出,離高點太遠,87.1,99.0,,27,,,,,,,,,,,,,,,,,,,,2022-03
2022-03-08,5011,久陽,鋼鐵工業,移出,掉出掃描母體,32.33,87.0,,27,,,,,,,,,,,,,,,,,,,,2022-03
2022-03-08,8112,至上,電子工業,移出,掉出掃描母體,34.15,78.0,,20,,,,,,,,,,,,,,,,,,,,2022-03
2022-03-08,3035,智原,半導體業,移出,離高點太遠,248.38,99.0,,11,,,,,,,,,,,,,,,,,,,,2022-03
2022-03-08,6469,大樹,生技醫療業,移出,晚期未觸發,110.73,72.0,,6,,,,,,,,,,,,,,,,,,,,2022-03
2022-03-08,2812,台中銀,金融保險,移出,掉出掃描母體,9.17,76.0,,5,,,,,,,,,,,,,,,,,,,,2022-03
2022-03-08,6550,北極星藥業-KY,生技醫療業,移出,晚期未觸發,104.4,96.0,,5,,,,,,,,,,,,,,,,,,,,2022-03
2022-03-08,2906,高林,貿易百貨,移出,離高點太遠,19.69,95.0,,4,,,,,,,,,,,,,,,,,,,,2022-03
2022-03-09,8440,綠電,其他,進榜,觸發,35.34,100.0,2.0,0,,55.4,1.5,33.3,-1.0,6.9,-0.6,-8.1,-5.6,37.9,7.2,44.9,0.6,24.4,-1.8,-0.3,-1.6,-14.3,-6.3,2022-03
2022-03-09,8440,綠電,其他,觸發,進榜即觸發,35.34,100.0,2.0,0,35.34,55.4,1.5,33.3,-1.0,6.9,-0.6,-8.1,-5.6,37.9,7.2,44.9,0.6,24.4,-1.8,-0.3,-1.6,-14.3,-6.3,2022-03
2022-03-09,8091,翔名,電子零組件業,進榜,準備,66.97,90.0,3.0,0,,-3.8,1.5,-6.3,-1.0,-3.3,-0.6,-5.9,-5.6,68.2,1.8,-5.5,0.6,-7.9,-1.8,-5.0,-1.6,-7.5,-6.3,2022-03
2022-03-09,1722,台肥,化學工業,進榜,準備,57.54,78.0,2.0,0,,12.8,1.5,-3.9,-1.0,-6.2,-0.6,-17.5,-5.6,58.1,1.0,11.7,0.6,-4.9,-1.8,-7.1,-1.6,-18.3,-6.3,2022-03
2022-03-09,6592,和潤企業,其他,移出,離高點太遠,73.66,83.0,,30,,,,,,,,,,,,,,,,,,,,2022-03
2022-03-09,1605,華新,電器電纜,移出,掉出掃描母體,24.39,71.0,,2,,,,,,,,,,,,,,,,,,,,2022-03
2022-03-10,3665,貿聯-KY,其他電子業,進榜,準備,271.15,86.0,2.0,0,,-7.0,-0.4,1.5,-1.9,13.4,-1.2,-16.9,-6.9,274.7,1.3,-8.1,-0.3,0.2,-1.9,12.0,-1.0,-18.0,-6.6,2022-03
2022-03-10,2812,台中銀,金融保險,進榜,準備,9.37,76.0,0.0,0,,16.8,-0.4,1.8,-1.9,6.6,-1.2,2.2,-6.9,9.3,-1.1,18.1,-0.3,3.0,-1.9,7.7,-1.0,3.3,-6.6,2022-03
2022-03-10,2886,兆豐金,金融保險,進榜,準備,29.86,72.0,0.0,0,,16.7,-0.4,-1.4,-1.9,-0.0,-1.2,-12.7,-6.9,29.7,-0.7,17.5,-0.3,-0.8,-1.9,0.6,-1.0,-12.1,-6.6,2022-03
2022-03-11,5388,中磊,電子工業,進榜,準備,63.3,74.0,1.0,0,,5.8,-0.4,8.3,-1.3,29.7,-1.7,10.8,-6.2,64.0,1.1,4.7,-0.5,7.2,-1.6,28.3,-2.0,9.6,-6.5,2022-03
2022-03-11,1229,聯華,食品工業,移出,掉出掃描母體,43.82,83.0,,29,,,,,,,,,,,,,,,,,,,,2022-03
2022-03-14,2884,玉山金,金融保險,進榜,準備,22.43,70.0,1.0,0,,17.3,0.2,-3.0,-1.5,0.3,-1.7,-10.9,-6.0,22.4,-0.2,17.5,0.4,-2.8,-1.5,0.5,-1.7,-10.8,-6.0,2022-03
2022-03-15,9933,中鼎,其他,進榜,準備,34.62,86.0,2.0,0,,3.2,1.4,1.4,-1.6,14.1,-1.1,-5.1,-4.0,34.6,0.0,3.2,1.0,1.4,-2.1,14.1,-1.7,-5.1,-4.7,2022-03
2022-03-15,5880,合庫金,金融保險,進榜,準備,19.9,81.0,0.0,0,,9.6,1.4,0.0,-1.6,7.5,-1.1,5.6,-4.0,19.9,0.2,9.4,1.0,-0.2,-2.1,7.3,-1.7,5.4,-4.7,2022-03
2022-03-15,2897,王道銀行,金融保險,進榜,準備,7.2,77.0,3.0,0,,11.2,1.4,-3.1,-1.6,0.7,-1.1,-1.3,-4.0,7.2,0.1,11.1,1.0,-3.2,-2.1,0.6,-1.7,-1.4,-4.7,2022-03
2022-03-15,2892,第一金,金融保險,進榜,準備,19.79,72.0,0.0,0,,10.4,1.4,1.2,-1.6,8.2,-1.1,7.2,-4.0,19.9,0.4,10.0,1.0,0.8,-2.1,7.8,-1.7,6.7,-4.7,2022-03
2022-03-15,2880,華南金,金融保險,進榜,準備,17.64,71.0,0.0,0,,8.4,1.4,1.1,-1.6,9.0,-1.1,7.8,-4.0,17.7,0.2,8.2,1.0,0.9,-2.1,8.7,-1.7,7.5,-4.7,2022-03
2022-03-15,5321,美而快,電子零組件業,移出,掉出掃描母體,86.29,98.0,,27,,,,,,,,,,,,,,,,,,,,2022-03
2022-03-15,8440,綠電,其他,移出,離高點太遠,35.86,100.0,,6,,,,,,,,,,,,,,,,,,,,2022-03
2022-03-16,2890,永豐金,金融保險,進榜,準備,12.83,79.0,0.0,0,,8.2,0.8,-0.3,-2.0,9.5,-2.1,11.1,-3.9,13.0,1.5,6.6,0.0,-1.7,-2.6,7.9,-2.8,9.5,-4.8,2022-03
2022-03-16,2357,華碩,電子工業,進榜,準備,270.48,72.0,1.0,0,,-5.9,0.8,-14.2,-2.0,-22.5,-2.1,-17.5,-3.9,274.0,1.3,-7.2,0.0,-15.4,-2.6,-23.5,-2.8,-18.6,-4.8,2022-03
2022-03-16,2812,台中銀,金融保險,觸發,等待後觸發,9.68,82.0,0.0,6,9.48,7.1,0.8,-1.8,-2.0,3.6,-2.1,-0.3,-3.9,9.8,1.1,5.9,0.0,-2.8,-2.6,2.5,-2.8,-1.3,-4.8,2022-03
2022-03-16,1708,東鹼,化學工業,移出,離高點太遠,33.62,93.0,,26,,,,,,,,,,,,,,,,,,,,2022-03
2022-03-16,6275,元山,其他電子類,移出,掉出掃描母體,30.08,87.0,,15,,,,,,,,,,,,,,,,,,,,2022-03
2022-03-17,8440,綠電,其他,進榜,準備,43.38,100.0,3.0,0,,63.5,-0.7,15.1,-2.9,-20.0,-4.2,-18.5,-4.9,46.0,6.1,54.1,-0.7,8.5,-3.0,-24.5,-4.4,-23.2,-5.1,2022-03
2022-03-17,6515,穎崴,電子工業,進榜,準備,393.68,92.0,3.0,0,,-15.6,-0.7,2.1,-2.9,-5.5,-4.2,13.1,-4.9,391.9,-0.5,-15.2,-0.7,2.6,-3.0,-5.0,-4.4,13.6,-5.1,2022-03
2022-03-17,1560,中砂,電機機械,觸發,等待後觸發,118.57,97.0,3.0,16,108.92,-0.8,-0.7,23.3,-2.9,15.7,-4.2,-7.7,-4.9,116.7,-1.6,0.8,-0.7,25.2,-3.0,17.5,-4.4,-6.2,-5.1,2022-03
2022-03-17,2880,華南金,金融保險,移出,掉出掃描母體,17.95,71.0,,2,,,,,,,,,,,,,,,,,,,,2022-03
2022-03-17,2357,華碩,電子工業,移出,掉出掃描母體,270.48,72.0,,1,,,,,,,,,,,,,,,,,,,,2022-03
2022-03-17,2915,潤泰全,貿易百貨,移出,掉出掃描母體,80.42,72.0,,29,,,,,,,,,,,,,,,,,,,,2022-03
2022-03-18,4755,三福化,化學工業,進榜,觸發,157.39,100.0,5.0,0,,0.3,-0.5,-3.3,-4.1,-20.1,-3.5,-23.8,-4.8,160.8,2.2,-1.9,-0.8,-5.3,-4.8,-21.8,-3.6,-25.4,-5.2,2022-03
2022-03-18,4755,三福化,化學工業,觸發,進榜即觸發,157.39,100.0,5.0,0,157.39,0.3,-0.5,-3.3,-4.1,-20.1,-3.5,-23.8,-4.8,160.8,2.2,-1.9,-0.8,-5.3,-4.8,-21.8,-3.6,-25.4,-5.2,2022-03
2022-03-18,8155,博智,電子零組件業,進榜,觸發,180.72,98.0,4.0,0,,-24.5,-0.5,-33.7,-4.1,-45.9,-3.5,-39.4,-4.8,175.3,-3.0,-22.1,-0.8,-31.7,-4.8,-44.2,-3.6,-37.5,-5.2,2022-03
