stock_id,event_date,prev_close,open,close,chg%,ratio,原始比值,還原後漲跌%,方向,同檔命中數,判定
6643,2018-10-11,155.8345,154.9701,135.7558,-12.9,1.1765,1.147903,2.5,往下跳（分割／面額變更）,2,幅度不足以確認
6651,2018-10-11,33.6924,34.6303,29.955,-11.1,1.1111,1.124768,-1.2,往下跳（分割／面額變更）,4,幅度不足以確認
2429,2018-10-12,17.7246,15.6093,15.4634,-12.8,1.1765,1.146229,2.6,往下跳（分割／面額變更）,4,幅度不足以確認
4767,2018-10-29,14.8515,12.86,12.7925,-13.9,1.1765,1.16095,1.3,往下跳（分割／面額變更）,1,幅度不足以確認
6703,2018-10-30,51.1997,51.1864,45.2411,-11.6,1.1111,1.131707,-1.8,往下跳（分割／面額變更）,4,幅度不足以確認
5259,2018-10-31,7.9,7.95,6.9,-12.7,1.1765,1.144928,2.8,往下跳（分割／面額變更）,1,幅度不足以確認
2718,2018-11-06,15.7053,13.9152,13.8477,-11.8,1.1111,1.134146,-2.0,往下跳（分割／面額變更）,5,幅度不足以確認
6698,2018-11-07,32.9012,32.547,36.7878,11.8,0.900009,0.89435,0.6,往上跳（減資／反向分割）,3,幅度不足以確認
6225,2018-11-19,28.6337,23.3365,23.3365,-18.5,1.25,1.226992,1.9,往下跳（分割／面額變更）,3,幅度不足以確認
6698,2018-11-22,46.1362,46.3972,52.0081,12.7,0.900009,0.887097,1.5,往上跳（減資／反向分割）,3,幅度不足以確認
2718,2018-11-28,13.5099,14.7526,15.225,12.7,0.900009,0.887351,1.4,往上跳（減資／反向分割）,5,幅度不足以確認
6655,2018-11-28,41.6896,34.9144,34.6836,-16.8,1.1765,1.201997,-2.1,往下跳（分割／面額變更）,3,幅度不足以確認
1418,2018-11-29,8.2,7.55,7.2,-12.2,1.1111,1.138889,-2.4,往下跳（分割／面額變更）,2,幅度不足以確認
4766,2018-11-29,64.8752,69.0162,77.6432,19.7,0.849979,0.835556,1.7,往上跳（減資／反向分割）,1,幅度不足以確認
6643,2018-11-30,142.9012,140.2673,158.6981,11.1,0.900009,0.90046,-0.1,往上跳（減資／反向分割）,2,幅度不足以確認
6674,2018-12-03,35.4034,37.3059,41.8554,18.2,0.849979,0.84585,0.5,往上跳（減資／反向分割）,2,幅度不足以確認
6706,2018-12-03,43.3331,43.171,48.6434,12.3,0.900009,0.890833,1.0,往上跳（減資／反向分割）,3,幅度不足以確認
6236,2018-12-05,25.0,19.9,19.9,-20.4,1.25,1.256281,-0.5,往下跳（分割／面額變更）,10,同檔命中過多
6558,2018-12-05,29.2378,28.2947,35.3684,21.0,0.849979,0.826667,2.8,往上跳（減資／反向分割）,7,同檔命中過多
2429,2018-12-06,15.8281,14.661,13.9171,-12.1,1.1111,1.137313,-2.3,往下跳（分割／面額變更）,4,幅度不足以確認
6558,2018-12-06,35.3684,35.8399,39.4239,11.5,0.900009,0.897129,0.3,往上跳（減資／反向分割）,7,同檔命中過多
6668,2018-12-14,87.4721,89.7813,98.3714,12.5,0.900009,0.889202,1.2,往上跳（減資／反向分割）,2,幅度不足以確認
2070,2018-12-18,40.108,37.2934,34.901,-13.0,1.1765,1.149194,2.4,往下跳（分割／面額變更）,1,幅度不足以確認
4542,2018-12-21,19.0478,17.3374,16.7931,-11.8,1.1111,1.134259,-2.0,往下跳（分割／面額變更）,1,幅度不足以確認
6259,2018-12-24,15.0657,13.2735,13.2735,-11.9,1.1111,1.135021,-2.1,往下跳（分割／面額變更）,2,幅度不足以確認
6585,2019-01-04,46.7283,46.4596,41.2721,-11.7,1.1111,1.132202,-1.9,往下跳（分割／面額變更）,5,幅度不足以確認
4967,2019-01-14,34.5183,30.6537,28.8327,-16.5,1.1765,1.197193,-1.7,往下跳（分割／面額變更）,5,幅度不足以確認
6649,2019-01-14,48.977,49.5833,56.4295,15.2,0.849979,0.867934,-2.1,往上跳（減資／反向分割）,3,幅度不足以確認
6692,2019-01-14,37.5282,36.3005,43.1008,14.8,0.849979,0.870707,-2.4,往上跳（減資／反向分割）,8,同檔命中過多
6679,2019-02-11,62.8749,62.5312,70.6462,12.4,0.900009,0.889996,1.1,往上跳（減資／反向分割）,3,幅度不足以確認
6418,2019-02-19,20.5288,20.6843,23.4059,14.0,0.900009,0.877076,2.6,往上跳（減資／反向分割）,2,幅度不足以確認
3168,2019-02-26,14.5781,14.6031,16.6607,14.3,0.900009,0.875,2.9,往上跳（減資／反向分割）,14,同檔命中過多
6651,2019-03-05,45.6967,45.4744,40.3545,-11.7,1.1111,1.132381,-1.9,往下跳（分割／面額變更）,4,幅度不足以確認
2743,2019-03-13,10.0107,9.9849,11.3347,13.2,0.900009,0.883191,1.9,往上跳（減資／反向分割）,9,同檔命中過多
5455,2019-03-14,37.5303,31.7655,31.7655,-15.4,1.1765,1.18148,-0.4,往下跳（分割／面額變更）,4,幅度不足以確認
3555,2019-03-21,74.0865,68.873,65.5803,-11.5,1.1111,1.129707,-1.6,往下跳（分割／面額變更）,1,幅度不足以確認
6585,2019-03-27,39.8225,39.7085,44.5703,11.9,0.900009,0.893477,0.7,往上跳（減資／反向分割）,5,幅度不足以確認
3288,2019-03-29,14.3211,12.2364,12.2364,-14.6,1.1765,1.17037,0.5,往下跳（分割／面額變更）,5,幅度不足以確認
6721,2019-04-09,39.3227,38.5312,44.4793,13.1,0.900009,0.884068,1.8,往上跳（減資／反向分割）,2,幅度不足以確認
2429,2019-04-16,14.5625,14.9373,16.1686,11.0,0.900009,0.900665,-0.1,往上跳（減資／反向分割）,4,幅度不足以確認
4931,2019-04-17,16.3512,16.2626,19.4121,18.7,0.849979,0.842324,0.9,往上跳（減資／反向分割）,7,同檔命中過多
6698,2019-05-31,60.3033,58.5417,69.894,15.9,0.849979,0.862782,-1.5,往上跳（減資／反向分割）,3,幅度不足以確認
8284,2019-06-05,28.8017,28.8084,32.1642,11.7,0.900009,0.89546,0.5,往上跳（減資／反向分割）,1,幅度不足以確認
6236,2019-06-12,13.95,12.3,12.2,-12.5,1.1111,1.143443,-2.8,往下跳（分割／面額變更）,10,同檔命中過多
1475,2019-06-13,4.9551,5.057,5.5509,12.0,0.900009,0.892655,0.8,往上跳（減資／反向分割）,2,幅度不足以確認
2752,2019-06-27,97.1261,91.8313,82.4185,-15.1,1.1765,1.178451,-0.2,往下跳（分割／面額變更）,1,幅度不足以確認
6589,2019-06-28,31.9441,27.9908,28.3998,-11.1,1.1111,1.1248,-1.2,往下跳（分割／面額變更）,1,幅度不足以確認
6592,2019-07-03,86.6468,85.0856,96.9557,11.9,0.900009,0.893674,0.7,往上跳（減資／反向分割）,3,幅度不足以確認
2945,2019-07-05,105.1424,104.4442,93.1972,-11.4,1.1111,1.12817,-1.5,往下跳（分割／面額變更）,3,幅度不足以確認
6692,2019-08-05,53.5495,53.593,44.9816,-16.0,1.1765,1.190476,-1.2,往下跳（分割／面額變更）,8,同檔命中過多
6703,2019-08-05,53.411,54.0554,44.8527,-16.0,1.1765,1.190809,-1.2,往下跳（分割／面額變更）,4,幅度不足以確認
4931,2019-08-19,25.8559,24.3335,32.1386,24.3,0.8,0.804511,-0.6,往上跳（減資／反向分割）,7,同檔命中過多
2755,2019-08-27,27.4908,27.5291,30.5951,11.3,0.900009,0.898536,0.2,往上跳（減資／反向分割）,5,幅度不足以確認
3597,2019-08-29,14.0089,13.8779,12.3424,-11.9,1.1111,1.135024,-2.1,往下跳（分割／面額變更）,3,幅度不足以確認
4576,2019-09-04,98.7865,78.8392,85.4883,-13.5,1.1765,1.155556,1.8,往下跳（分割／面額變更）,1,幅度不足以確認
6727,2019-09-11,50.1259,49.6447,56.943,13.6,0.900009,0.880282,2.2,往上跳（減資／反向分割）,2,幅度不足以確認
5314,2019-09-16,0.2374,0.2442,0.2665,12.2,0.900009,0.890909,1.0,往上跳（減資／反向分割）,1,幅度不足以確認
4931,2019-09-18,26.9433,26.9433,31.4137,16.6,0.849979,0.857692,-0.9,往上跳（減資／反向分割）,7,同檔命中過多
2724,2019-09-23,5.78,6.2,6.78,17.3,0.849979,0.852507,-0.3,往上跳（減資／反向分割）,7,同檔命中過多
6259,2019-09-26,20.1622,17.6419,17.698,-12.2,1.1111,1.139241,-2.5,往下跳（分割／面額變更）,2,幅度不足以確認
2755,2019-09-27,33.3388,32.4698,38.1975,14.6,0.849979,0.872801,-2.6,往上跳（減資／反向分割）,5,幅度不足以確認
1342,2019-10-14,50.4012,51.1979,56.4545,12.0,0.900009,0.892776,0.8,往上跳（減資／反向分割）,2,幅度不足以確認
5364,2019-10-17,17.1133,16.2322,15.1191,-11.7,1.1111,1.131902,-1.8,往下跳（分割／面額變更）,2,幅度不足以確認
6747,2019-10-29,92.389,93.2102,103.0056,11.5,0.900009,0.896932,0.3,往上跳（減資／反向分割）,4,幅度不足以確認
6754,2019-10-29,30.1954,30.1954,36.1813,19.8,0.849979,0.834556,1.8,往上跳（減資／反向分割）,4,幅度不足以確認
5455,2019-11-13,34.1185,32.589,30.1184,-11.7,1.1111,1.132812,-1.9,往下跳（分割／面額變更）,4,幅度不足以確認
6692,2019-11-18,41.3506,41.5248,45.9219,11.1,0.900009,0.900455,-0.0,往上跳（減資／反向分割）,8,同檔命中過多
8487,2019-11-25,16.2787,15.5949,18.9056,16.1,0.849979,0.86105,-1.3,往上跳（減資／反向分割）,12,同檔命中過多
6592,2019-11-27,81.1516,78.7355,99.124,22.1,0.8,0.818687,-2.3,往上跳（減資／反向分割）,3,建議修正
3597,2019-11-28,14.5547,14.5547,16.4468,13.0,0.900009,0.884956,1.7,往上跳（減資／反向分割）,3,幅度不足以確認
6592,2019-12-09,95.1157,50.8011,60.7135,-36.2,1.5385,1.566633,-1.8,往下跳（分割／面額變更）,3,建議修正
4419,2019-12-10,7.7625,6.95,6.375,-17.9,1.25,1.217647,2.7,往下跳（分割／面額變更）,4,幅度不足以確認
6706,2019-12-20,65.2632,65.7496,74.1001,13.5,0.900009,0.880744,2.2,往上跳（減資／反向分割）,3,幅度不足以確認
4419,2019-12-23,7.625,6.875,6.5125,-14.6,1.1765,1.170825,0.5,往下跳（分割／面額變更）,4,幅度不足以確認
6716,2019-12-23,27.9932,28.069,31.2999,11.8,0.900009,0.894354,0.6,往上跳（減資／反向分割）,1,幅度不足以確認
6754,2019-12-23,30.5272,30.5272,34.5024,13.0,0.900009,0.884786,1.7,往上跳（減資／反向分割）,4,幅度不足以確認
2724,2019-12-25,5.2,5.78,5.98,15.0,0.849979,0.869565,-2.3,往上跳（減資／反向分割）,7,同檔命中過多
6706,2019-12-25,78.2348,80.2616,89.9903,15.0,0.849979,0.869369,-2.2,往上跳（減資／反向分割）,3,幅度不足以確認
4580,2020-01-06,78.0028,78.0096,86.828,11.3,0.900009,0.898359,0.2,往上跳（減資／反向分割）,1,幅度不足以確認
5455,2020-01-08,33.4714,29.5301,29.5301,-11.8,1.1111,1.133467,-2.0,往下跳（分割／面額變更）,4,幅度不足以確認
2743,2020-01-30,13.4983,13.2981,11.4962,-14.8,1.1765,1.174157,0.2,往下跳（分割／面額變更）,9,同檔命中過多
6606,2020-01-31,14.6915,14.6839,16.3426,11.2,0.900009,0.898971,0.1,往上跳（減資／反向分割）,4,幅度不足以確認
6225,2020-03-04,16.3212,15.7485,14.46,-11.4,1.1111,1.128714,-1.6,往下跳（分割／面額變更）,3,幅度不足以確認
3597,2020-03-09,13.7105,12.3715,12.0076,-12.4,1.1111,1.141818,-2.7,往下跳（分割／面額變更）,3,幅度不足以確認
6728,2020-03-12,48.2476,48.2476,40.4328,-16.2,1.1765,1.193277,-1.4,往下跳（分割／面額變更）,3,幅度不足以確認
5364,2020-03-13,13.5423,12.9857,11.7799,-13.0,1.1765,1.149606,2.3,往下跳（分割／面額變更）,2,幅度不足以確認
6692,2020-03-13,35.0466,34.5242,30.4753,-13.0,1.1765,1.15,2.3,往下跳（分割／面額變更）,8,同檔命中過多
2241,2020-03-19,41.72,42.1343,36.8928,-11.6,1.1111,1.130844,-1.7,往下跳（分割／面額變更）,5,幅度不足以確認
3168,2020-03-19,16.919,17.1356,14.1616,-16.3,1.1765,1.194706,-1.5,往下跳（分割／面額變更）,14,同檔命中過多
6727,2020-03-19,39.2987,39.6756,34.8956,-11.2,1.1111,1.126178,-1.3,往下跳（分割／面額變更）,2,幅度不足以確認
8487,2020-03-19,13.4266,13.4349,11.6753,-13.0,1.1765,1.15,2.3,往下跳（分割／面額變更）,12,同檔命中過多
3064,2020-03-31,136.2869,152.0123,152.0123,11.5,0.900009,0.896552,0.4,往上跳（減資／反向分割）,1,幅度不足以確認
3168,2020-04-01,15.4528,15.4528,17.3272,12.1,0.900009,0.891827,0.9,往上跳（減資／反向分割）,14,同檔命中過多
8077,2020-04-06,59.4045,52.5501,52.3216,-11.9,1.1111,1.135371,-2.1,往下跳（分割／面額變更）,3,幅度不足以確認
6732,2020-04-07,349.1538,342.8729,390.268,11.8,0.900009,0.894652,0.6,往上跳（減資／反向分割）,2,幅度不足以確認
6651,2020-04-15,29.8716,29.302,33.2062,11.2,0.900009,0.899582,0.0,往上跳（減資／反向分割）,4,幅度不足以確認
5244,2020-04-30,11.6152,11.7782,13.8567,19.3,0.849979,0.838235,1.4,往上跳（減資／反向分割）,7,同檔命中過多
6703,2020-05-13,41.0922,40.5978,45.6825,11.2,0.900009,0.899517,0.1,往上跳（減資／反向分割）,4,幅度不足以確認
6236,2020-06-02,7.21,8.25,8.25,14.4,0.849979,0.873939,-2.7,往上跳（減資／反向分割）,10,同檔命中過多
2241,2020-06-04,57.8107,57.1555,64.5552,11.7,0.900009,0.895522,0.5,往上跳（減資／反向分割）,5,幅度不足以確認
6236,2020-06-04,8.25,7.8,7.15,-13.3,1.1765,1.153846,2.0,往下跳（分割／面額變更）,10,同檔命中過多
6732,2020-06-09,502.8574,504.755,571.1701,13.6,0.900009,0.880399,2.2,往上跳（減資／反向分割）,2,幅度不足以確認
1342,2020-06-10,42.6072,42.9951,48.1496,13.0,0.900009,0.884892,1.7,往上跳（減資／反向分割）,2,幅度不足以確認
2755,2020-06-10,30.3875,30.3875,33.94,11.7,0.900009,0.89533,0.5,往上跳（減資／反向分割）,5,幅度不足以確認
6747,2020-06-24,94.9478,95.2411,108.1452,13.9,0.900009,0.877966,2.5,往上跳（減資／反向分割）,4,幅度不足以確認
6657,2020-07-06,81.0057,75.2295,90.5009,11.7,0.900009,0.895082,0.6,往上跳（減資／反向分割）,8,同檔命中過多
6712,2020-07-08,87.1455,87.6187,96.9566,11.3,0.900009,0.89881,0.1,往上跳（減資／反向分割）,1,幅度不足以確認
4440,2020-07-15,21.8624,21.7778,19.1513,-12.4,1.1111,1.141562,-2.7,往下跳（分割／面額變更）,4,幅度不足以確認
6754,2020-07-28,37.4953,36.4468,43.4681,15.9,0.849979,0.862595,-1.5,往上跳（減資／反向分割）,4,幅度不足以確認
6606,2020-08-14,17.9631,17.7796,20.6384,14.9,0.849979,0.87037,-2.3,往上跳（減資／反向分割）,4,幅度不足以確認
6754,2020-08-25,44.8617,40.4153,37.4953,-16.4,1.1765,1.19646,-1.7,往下跳（分割／面額變更）,4,幅度不足以確認
6703,2020-09-11,59.1445,57.4937,68.4134,15.7,0.849979,0.864516,-1.7,往上跳（減資／反向分割）,4,幅度不足以確認
6728,2020-09-11,46.5487,46.9089,51.985,11.7,0.900009,0.895425,0.5,往上跳（減資／反向分割）,3,幅度不足以確認
6752,2020-09-11,41.81,41.0856,48.8764,16.9,0.849979,0.855422,-0.6,往上跳（減資／反向分割）,2,幅度不足以確認
6767,2020-09-11,43.65,42.97,49.0,12.3,0.900009,0.890816,1.0,往上跳（減資／反向分割）,1,幅度不足以確認
